,Output,AI vs DShareC,AI vs CShareD,F-Measure vs DShareC,F-Measure vs CShareD,Geometric Aggregtion vs DShareC,Geometric Aggregtion vs CShareD,AI vs RSI,AI vs F-Measure,CShareD vs Output,DShareC vs CShareD
VI,83.0,0.8354030341152378,0.9999999999999998,0.8355619109818048,0.999999936666742,0.9625621794753771,0.7728012498518856,0.8420217550147666,0.9999999366667419,0.8354030341152381,0.835403034115238
BR,207753.0,0.21475988765923654,1.0000000000000002,0.8326921523789906,0.4786601334606815,0.8894765319237874,0.5751504822077786,0.9698218221406786,0.4786601334606813,0.21475988765923654,0.21475988765923662
PW,48.0,0.8266488062326147,0.9999999999999999,0.826750164085846,0.999999975428312,0.9766183413565809,0.7796397290869429,0.9071415198807568,0.9999999754283118,0.8266488062326144,0.8266488062326147
JP,167589.0,0.2862033806437292,1.0000000000000002,0.794764316718365,0.6448988212893458,0.905073810829778,0.5949912713718024,0.9570327681776882,0.6448988212893455,0.2862033806437296,0.2862033806437296
IT,159132.0,0.2331875041868168,1.0,0.7862371734461411,0.5696281162326167,0.9291471917387389,0.4545581126498107,0.9623789826607771,0.5696281162326164,0.2331875041868171,0.23318750418681686
CA,146926.0,0.16702164668914643,1.0,0.7674345468082802,0.4803737696463532,0.9270488551771805,0.38781148103459995,0.9875965131006751,0.4803737696463529,0.16702164668914712,0.1670216466891471
ES,150961.0,0.15475499283796101,0.9999999999999998,0.7517512116744981,0.494792124402155,0.9347042917227938,0.35129797525670425,0.9806707423317077,0.494792124402155,0.154754992837961,0.15475499283796093
AU,130123.0,0.14564652623185842,0.9999999999999998,0.743178780513199,0.45749653157779424,0.9347487899535711,0.33301700266595197,0.9914301487446979,0.4574965315777944,0.14564652623185848,0.14564652623185848
DE,211601.0,0.07138952024243266,0.9999999999999999,0.7418794257208624,0.5136835457924164,0.8883413779687416,0.44217546032180005,0.9536665603733826,0.5136835457924165,0.07138952024243263,0.07138952024243268
BM,70.0,0.7356284876326769,0.9999999999999999,0.7359185233047121,0.9999998178946523,0.9713161864851715,0.6978465289523524,0.9140563778409772,0.9999998178946526,0.7356284876326767,0.7356284876326767
KR,113286.0,0.1907323593790491,1.0000000000000002,0.7335353731358281,0.5849774772401076,0.9298739438515885,0.4579903477269046,0.952828598977678,0.5849774772401074,0.19073235937904906,0.1907323593790492
SC,123.0,0.7196240146165462,1.0000000000000002,0.7206034146767274,0.9999974002918175,0.9741276097282698,0.6512978359611515,0.782668657255693,0.9999974002918176,0.7196240146165459,0.7196240146165461
NC,279.0,0.7161082037717253,0.9999999999999999,0.7170724719116506,0.9999975157698398,0.967821811023951,0.734669987330912,0.8683274784749909,0.9999975157698399,0.7161082037717253,0.7161082037717252
FR,181830.0,0.04627609364217508,1.0000000000000002,0.6984790940800586,0.5552255623845459,0.8884780158385139,0.4185017150212116,0.95369142657351,0.5552255623845458,0.04627609364217538,0.04627609364217542
TR,125184.0,0.062996037462366,1.0,0.673580939126642,0.5063019840132762,0.9236398012610765,0.33824568231621815,0.9663265949602154,0.506301984013276,0.06299603746236632,0.06299603746236622
FM,21.0,0.6695418737882862,0.9999999999999998,0.6695636098798687,0.9999999992724115,0.9928094344810967,0.6336473327563028,0.9159848459376797,0.9999999992724111,0.6695418737882866,0.6695418737882864
NL,79561.0,0.2476926379242738,1.0000000000000007,0.6633140749012114,0.7060470864822143,0.9316465806946402,0.42030466709590664,0.9855793702917585,0.7060470864822147,0.24769263792427387,0.2476926379242737
UA,45575.0,0.417808052846969,0.9999999999999999,0.64363079936651,0.8792331606108297,0.9484386102126341,0.5729876638204818,0.9572166238358379,0.8792331606108296,0.4178080528469688,0.41780805284696887
GL,208.0,0.6363240628234771,1.0,0.636878012567935,0.9999995823170793,0.9731858530929655,0.65227271017308,0.8155777538632129,0.9999995823170791,0.636324062823477,0.6363240628234768
MQ,328.0,0.6307751546111815,0.9999999999999999,0.6351593505519361,0.9999591636633713,0.9525491277325177,0.6810508821275703,0.9455952586860903,0.9999591636633712,0.6307751546111818,0.6307751546111817
MX,56162.0,0.16647481510407794,1.0,0.6254372770984448,0.6062073158642209,0.9557945039733323,0.2998903574649489,0.97968966022383,0.606207315864221,0.1664748151040778,0.16647481510407774
PL,77159.0,0.04554705735079676,0.9999999999999999,0.6143333123796738,0.5535405375739064,0.950476078127823,0.23270270314400804,0.9775223416951535,0.5535405375739062,0.04554705735079708,0.04554705735079709
HK,41167.0,0.3348363586548862,1.0,0.6131814678376795,0.8727150986780409,0.9366748699534694,0.5280494075659341,0.9693234183860904,0.872715098678041,0.33483635865488637,0.3348363586548864
GR,30668.0,0.34319973046902225,1.0,0.6119242546342359,0.7957430881379651,0.9527881744910662,0.39270879628296645,0.9785429503506087,0.7957430881379653,0.34319973046902214,0.34319973046902225
SG,31452.0,0.3502520224191076,0.9999999999999999,0.6075892919232065,0.8767334628088118,0.9476732253846226,0.528456239701723,0.9561905410039032,0.8767334628088117,0.350252022419108,0.35025202241910786
RU,142985.0,0.07248782689551167,1.0000000000000004,0.6054381019967678,0.710842283645917,0.8797679048617989,0.4863452677702037,0.9692422535155285,0.7108422836459172,0.07248782689551166,0.07248782689551167
SX,109.0,0.603178967942981,1.0,0.6041303468177014,0.9999990878108225,0.9870520879749106,0.6420470377848504,0.9095321063994892,0.9999990878108227,0.6031789679429809,0.6031789679429808
CO,29253.0,0.30752322279872346,1.0,0.6016023392963191,0.7571371174996345,0.9530132526195275,0.4214434509534839,0.9874238933354823,0.7571371174996344,0.3075232227987236,0.30752322279872363
DK,41096.0,0.17535106633097672,0.9999999999999998,0.5974710340346613,0.5949243656802232,0.9495569656927753,0.24453049730686663,0.9881302544932612,0.5949243656802233,0.17535106633097663,0.17535106633097663
CW,229.0,0.5936395785189087,0.9999999999999999,0.5962194554232311,0.9999894545249978,0.9567759372496911,0.6579689710053193,0.9349005665018287,0.9999894545249978,0.5936395785189085,0.5936395785189086
GN,420.0,0.5828706280917767,1.0,0.5902165689372584,0.9998110940814463,0.9587598902228203,0.6343580975998703,0.9555382109355426,0.9998110940814463,0.5828706280917766,0.5828706280917765
MY,60898.0,0.17544768968901472,1.0,0.5894543127622218,0.777805154443028,0.943843200984295,0.41003032276811807,0.9635001126340552,0.7778051544430282,0.1754476896890146,0.1754476896890147
FK,23.0,0.576546025360505,1.0,0.5766541721443383,0.9999999899880883,0.9837979525018652,0.613315301510881,0.9097607081771283,0.999999989988088,0.5765460253605051,0.5765460253605051
PA,2630.0,0.5488251341910577,1.0000000000000002,0.5755192883200684,0.9961822752187807,0.9483831300276198,0.6954438049368525,0.9654593865301874,0.9961822752187806,0.5488251341910578,0.5488251341910577
CI,2106.0,0.5525962399344061,1.0000000000000002,0.5718758031928985,0.9990968466105814,0.9568566009961436,0.5887219894001557,0.8745832963974168,0.9990968466105814,0.5525962399344063,0.5525962399344063
TW,47226.0,0.1998542301866386,1.0,0.5710408410827641,0.7863913295622937,0.9471823877211474,0.3785301997909747,0.9610482914251559,0.7863913295622933,0.1998542301866387,0.1998542301866385
PT,44861.0,-0.02501334969224177,0.9999999999999998,0.5660076948445552,0.35312462432928887,0.9587275545720427,0.0027422838432651407,0.9932923252383221,0.35312462432928904,-0.025013349692241685,-0.025013349692241706
IE,24759.0,0.18037401524364116,1.0,0.5637936296999823,0.6125663347320595,0.9464424129612821,0.21656603038868621,0.9747295748737187,0.6125663347320595,0.18037401524364108,0.1803740152436412
SE,52773.0,0.16997642092165513,0.9999999999999998,0.5623747243352879,0.722138415678861,0.9433817772368435,0.3134001416787453,0.9706006416513067,0.7221384156788611,0.1699764209216552,0.16997642092165516
IR,78282.0,-0.04769141014875424,0.9999999999999999,0.5601247541981276,0.5106872394738333,0.9329348357925079,0.20903540559555056,0.9579665409068487,0.5106872394738333,-0.04769141014875407,-0.047691410148754096
PH,17520.0,0.44119621158239464,1.0000000000000002,0.5565405141254982,0.9729387450205609,0.9445343086869474,0.6144774855539992,0.9793096394865439,0.9729387450205615,0.44119621158239414,0.4411962115823941
BJ,1689.0,0.5208531124636976,1.0000000000000002,0.5522781142134404,0.9972699508617434,0.9671080153726184,0.5041282919843827,0.8970404901407396,0.9972699508617434,0.5208531124636976,0.5208531124636976
BO,2873.0,0.515216714991408,0.9999999999999999,0.5512563887589098,0.9942173603915041,0.9477755696674351,0.6346895192373969,0.96830244388587,0.9942173603915045,0.5152167149914075,0.5152167149914078
BE,47622.0,0.08756246679047425,1.0000000000000002,0.5499371892215331,0.5490378970251342,0.9477580899850565,0.183742350858897,0.9711415463524713,0.5490378970251345,0.08756246679047415,0.08756246679047419
CR,4289.0,0.4988887085864854,1.0,0.548865938064468,0.9905256572861241,0.9530935568293921,0.6140407624393668,0.9514124461614738,0.9905256572861243,0.49888870858648565,0.49888870858648554
TM,196.0,0.5447781404932759,1.0000000000000002,0.5458806953389359,0.9999987056688081,0.9640193898076956,0.6153990467851989,0.9533274724516158,0.9999987056688082,0.544778140493276,0.5447781404932761
CH,61912.0,0.16024146604694975,1.0000000000000002,0.5456105633505957,0.7147917810548435,0.9256651071370883,0.3678599866902727,0.9628967083120524,0.7147917810548433,0.16024146604694967,0.16024146604694972
MC,287.0,0.5325720041833364,1.0000000000000002,0.5339349977860703,0.9999955346632499,0.9601470293085981,0.6638422624849868,0.9298282401169856,0.9999955346632495,0.5325720041833366,0.5325720041833367
AO,670.0,0.5248843091526216,1.0000000000000002,0.5291025890961123,0.9999619041152293,0.9611285225831825,0.6188070929095438,0.9431736889214081,0.9999619041152289,0.5248843091526216,0.524884309152622
NE,714.0,0.5215221696794049,0.9999999999999999,0.5290940660610752,0.9998399989918624,0.9593259079769285,0.5673569093707747,0.8951565353172556,0.9998399989918628,0.5215221696794047,0.5215221696794047
AR,25556.0,0.2565817306405686,1.0,0.5264752110256705,0.8050078789246801,0.9500379423827201,0.4138862526247825,0.964227199650291,0.8050078789246796,0.2565817306405691,0.25658173064056905
ST,500.0,0.520025532305786,0.9999999999999998,0.5232454383506998,0.9999423666034833,0.9758772464284893,0.5765531054051932,0.799424078211264,0.9999423666034833,0.5200255323057861,0.520025532305786
EC,21790.0,0.34295623631597855,0.9999999999999998,0.5223130726377203,0.929952174279406,0.941574990728579,0.5427516785273341,0.9558035855239445,0.9299521742794057,0.34295623631597844,0.34295623631597855
RE,748.0,0.5185200430432911,0.9999999999999998,0.521635692849634,0.9999819381058002,0.9617446138530198,0.6589993649435238,0.9073897105554543,0.9999819381058,0.5185200430432911,0.5185200430432912
PG,410.0,0.512453437896778,1.0,0.5169934144087526,0.9999651813779299,0.9692553706738254,0.5081085475779582,0.8837279532779103,0.9999651813779293,0.5124534378967782,0.5124534378967783
PK,60981.0,-0.06303960101493458,1.0000000000000002,0.513950234986034,0.5605312403475701,0.9354665331756152,0.13723089497984553,0.9727972959341088,0.5605312403475701,-0.06303960101493425,-0.06303960101493433
TG,847.0,0.5019610268178774,1.0,0.5106934810895256,0.9998632202058177,0.9671447246321243,0.5082757214424019,0.8930544861791521,0.999863220205818,0.5019610268178771,0.5019610268178771
PE,16959.0,0.3276689777183955,0.9999999999999998,0.5095277350211503,0.9197285028348705,0.9440655300282033,0.5068704266953057,0.969490247109512,0.9197285028348708,0.3276689777183955,0.3276689777183955
KG,2154.0,0.4707831825488728,1.0,0.5016112613525059,0.9964306552434847,0.9464002984093467,0.5191184225237326,0.940571709911242,0.9964306552434844,0.4707831825488726,0.47078318254887247
AG,2025.0,0.4770884878236417,1.0,0.4999435718740492,0.9993791418917021,0.9500505551601989,0.6164974471049598,0.9107855334965264,0.9993791418917022,0.4770884878236417,0.4770884878236419
GD,582.0,0.4708336819258032,1.0,0.49581315583218977,0.9993242956760656,0.9785677438306871,0.5000796340536781,0.8616222049875586,0.9993242956760656,0.4708336819258031,0.47083368192580327
MO,8774.0,0.4098702534337381,0.9999999999999998,0.4925330749756756,0.9869212537055538,0.9515511042661683,0.5349891859681108,0.9449742110693445,0.986921253705554,0.4098702534337379,0.40987025343373795
EG,58816.0,0.040205061484446365,1.0,0.48815785564839975,0.7276873567547034,0.9155564232031502,0.3449421802119919,0.9203289300697647,0.7276873567547035,0.04020506148444634,0.040205061484446275
BB,364.0,0.4831570528227734,1.0000000000000002,0.487521868836253,0.9999816638191165,0.967233972664607,0.5134851316585417,0.9156493222135041,0.9999816638191162,0.4831570528227736,0.48315705282277316
BF,1831.0,0.4592753963430645,1.0,0.4826752680667454,0.9984236317312948,0.9567667633852128,0.5205327601469132,0.889896590621017,0.9984236317312951,0.4592753963430643,0.4592753963430643
ZA,39948.0,0.03769943093440588,1.0,0.4784452830545517,0.7133456783417363,0.9480166985204663,0.21571984331530275,0.9872958293537298,0.7133456783417367,0.037699430934404934,0.03769943093440496
BD,27549.0,0.1427740663957765,0.9999999999999999,0.46857091955364477,0.8271719779573318,0.952384041165262,0.32999439915481893,0.9534683444258502,0.8271719779573319,0.14277406639577675,0.14277406639577678
AT,35127.0,0.07529594775890684,0.9999999999999998,0.4582470468235479,0.6419110322199569,0.9423714735748934,0.2064698825558441,0.9716607838541277,0.641911032219957,0.07529594775890705,0.07529594775890688
BS,132.0,0.45547803732957576,1.0000000000000002,0.45634939421298676,0.9999986575277452,0.9787655383521008,0.49984681672313924,0.8867910069456776,0.9999986575277454,0.4554780373295758,0.4554780373295758
IM,19.0,0.4528657995203346,0.9999999999999999,0.4528860789308579,0.9999999995960616,0.9918964592824773,0.502893383893072,0.9148548547239569,0.9999999995960615,0.4528657995203347,0.4528657995203346
NP,12253.0,0.256186953557168,1.0000000000000002,0.44521531568366957,0.9263489213709424,0.9431886670295507,0.3530896184517185,0.9659345412931531,0.9263489213709426,0.25618695355716786,0.256186953557168
GU,170.0,0.4424103683023104,1.0000000000000002,0.4443921138951195,0.9999955466726195,0.9701744873836609,0.4125408901856825,0.8888629413551655,0.9999955466726191,0.44241036830231034,0.44241036830231034
IL,28395.0,0.27755748294613164,1.0,0.441888837410736,0.9531043701679284,0.9241041919788464,0.48550320657534607,0.9664421960935663,0.9531043701679283,0.277557482946132,0.27755748294613203
WS,61.0,0.4404158664501241,1.0,0.4414008962420527,0.9999991824748037,0.9895516459001109,0.43126728978954004,0.9455471174842386,0.9999991824748038,0.44041586645012465,0.4404158664501246
VE,3586.0,0.38345187586550644,0.9999999999999996,0.4352554950210916,0.9937876381533817,0.9515682406966035,0.4734320377107683,0.962083034343487,0.9937876381533817,0.38345187586550655,0.3834518758655065
NG,39676.0,0.03780018677735775,1.0000000000000002,0.43206063346376494,0.784659598782003,0.9353343981351016,0.29471006694961016,0.9430442196723129,0.7846595987820029,0.03780018677735778,0.037800186777357775
SA,76959.0,0.020418933370665984,0.9999999999999998,0.4296572509949996,0.7798592919296753,0.8702612734891384,0.458476572112596,0.92581936576321,0.7798592919296753,0.020418933370665925,0.020418933370665995
VN,25960.0,0.10719490081674472,1.0000000000000002,0.4269606786271332,0.8473609254174939,0.9575368941326206,0.2801808929834732,0.970514832153941,0.8473609254174942,0.10719490081674433,0.10719490081674425
NO,33970.0,0.15736654095685038,0.9999999999999999,0.42469978906052386,0.8879563687209799,0.9436767562717647,0.35991081770319305,0.9658795692006349,0.8879563687209799,0.15736654095685054,0.1573665409568505
LS,181.0,0.41609457475461,1.0,0.4185735842138988,0.999989079947813,0.9710585124146887,0.5059676141922295,0.9575208200642319,0.9999890799478129,0.41609457475460987,0.4160945747546098
KZ,14122.0,0.20669419297030833,1.0,0.40753030282109953,0.9200614683217206,0.9552302136216518,0.3411592482958079,0.9784665573330542,0.9200614683217202,0.2066941929703083,0.20669419297030836
GT,1727.0,0.38126719562324696,0.9999999999999999,0.40654429353521915,0.9977048935221129,0.9372565604430914,0.5275341135144052,0.9559278936259963,0.9977048935221132,0.38126719562324707,0.38126719562324707
TN,14603.0,0.2205698620334547,1.0,0.40442138731554483,0.9144918218887255,0.9533111589392114,0.33627992384034955,0.9373057845640133,0.9144918218887251,0.2205698620334551,0.22056986203345502
PY,2419.0,0.3580620384249996,1.0000000000000002,0.4043307753931732,0.9924252088448106,0.9540318472001234,0.4497855586593399,0.952495789306441,0.9924252088448103,0.35806203842499973,0.3580620384249997
CL,26491.0,0.20368303181523767,1.0000000000000002,0.4037944639807362,0.9279610079943462,0.9419690565986664,0.3956506323983398,0.9269730195292804,0.9279610079943463,0.20368303181523778,0.20368303181523778
HT,194.0,0.4000917015888083,1.0,0.40228194309231763,0.999993022169934,0.9677323471958433,0.48274106173472003,0.9214271191941467,0.9999930221699339,0.4000917015888087,0.4000917015888086
KE,10605.0,0.2995748687854117,1.0000000000000002,0.40077720412481227,0.9829174517622988,0.9421169556554976,0.5077858273627317,0.9254943443086949,0.9829174517622989,0.29957486878541156,0.29957486878541173
BI,878.0,0.39364709672064163,1.0,0.39970351813466565,0.9999078723535394,0.9602795781863707,0.45486252141196076,0.8664551833110457,0.9999078723535394,0.39364709672064163,0.3936470967206417
IQ,36633.0,-0.003555983548138208,1.0,0.39893994112945474,0.7792191758856885,0.9477569753632843,0.17689231951487644,0.9592125866692234,0.7792191758856882,-0.0035559835481381256,-0.0035559835481380705
FI,27891.0,0.04117987074104641,0.9999999999999999,0.3987987608891038,0.7886005003659015,0.9556058566806853,0.19867737472578162,0.9792319174148637,0.788600500365902,0.041179870741046044,0.041179870741046
PR,4038.0,0.34650380710578166,1.0,0.3972984003720048,0.9914327419254377,0.9435816829607856,0.4279094496850178,0.9738137242241617,0.9914327419254373,0.34650380710578166,0.34650380710578166
NI,1223.0,0.35364561738659733,0.9999999999999998,0.3956250580904482,0.9962915001181419,0.9502076972587389,0.4228817142437796,0.9245120422236284,0.996291500118142,0.3536456173865976,0.35364561738659744
MG,800.0,0.3877430829241161,1.0000000000000002,0.3944593651730097,0.999929573277137,0.966142262176099,0.47047735766719684,0.9246363239649723,0.999929573277137,0.38774308292411647,0.3877430829241164
HN,906.0,0.3839465537987718,1.0,0.3917035746720415,0.9998610466748894,0.9518944518380081,0.5074356918111981,0.962065471994157,0.9998610466748893,0.3839465537987718,0.3839465537987718
UZ,12671.0,0.2740811228329057,1.0000000000000002,0.3890103561653899,0.9749445324134548,0.9433536662283801,0.45826294714274046,0.9524908216147184,0.9749445324134546,0.2740811228329058,0.27408112283290575
NZ,18992.0,0.05417273828004423,1.0,0.3836926959334039,0.7192219784132942,0.951314005184813,0.15247486009581235,0.9726552588307171,0.7192219784132944,0.05417273828004421,0.05417273828004423
HU,23495.0,0.009856155566075914,0.9999999999999998,0.3823146156036818,0.7238657816368964,0.9585290493257945,0.11582279992264523,0.9811420805403015,0.7238657816368962,0.009856155566076231,0.009856155566076169
CZ,33292.0,0.10662363233525171,0.9999999999999997,0.3796317654523737,0.8746403676297037,0.9425805699413043,0.337383621767174,0.9438327801378111,0.8746403676297038,0.10662363233525203,0.10662363233525207
KH,3532.0,0.3365733372000367,1.0,0.37908322638980396,0.9977539177896837,0.9308320764093689,0.4354151147890706,0.9403503380250819,0.9977539177896838,0.3365733372000368,0.3365733372000368
BH,2536.0,0.34135654864557136,0.9999999999999999,0.378817888660845,0.9949317805710354,0.9516729155366486,0.4375218324870803,0.9389866431666819,0.9949317805710352,0.34135654864557136,0.3413565486455713
ET,16255.0,0.21384841853506603,1.0000000000000002,0.3742774136981405,0.9514731285386949,0.933551417378334,0.42490906114970767,0.8662425772370392,0.9514731285386947,0.21384841853506598,0.2138484185350659
TL,302.0,0.3711438911651686,1.0,0.3740503508641734,0.9999858060803964,0.9569708833830357,0.4475430151807087,0.9469745127910462,0.9999858060803962,0.37114389116516877,0.3711438911651688
MV,487.0,0.3553711816447543,1.0,0.3645821901199217,0.9997807525275444,0.9739660831258229,0.40479988164152947,0.9267716894880608,0.9997807525275445,0.35537118164475445,0.35537118164475434
SO,1241.0,0.34560336195857005,0.9999999999999999,0.3637864137049523,0.9992389372290097,0.9391539179292002,0.410698660907829,0.8821433714502447,0.9992389372290097,0.3456033619585699,0.34560336195856994
DZ,14462.0,0.25894922213401245,0.9999999999999999,0.3606912128578926,0.9814495763804582,0.9235783198474576,0.4712650906496654,0.9175778158419932,0.981449576380458,0.25894922213401256,0.2589492221340125
MZ,2265.0,0.32580618888718027,0.9999999999999999,0.35894209214463807,0.9978046501843268,0.9577898907006293,0.46914245807056293,0.9491729584147932,0.9978046501843267,0.32580618888718,0.32580618888717994
LU,3817.0,0.30734044509915415,1.0,0.3581949977060244,0.9932733803118244,0.9578495133142476,0.474205042104876,0.975849446479103,0.9932733803118248,0.30734044509915454,0.3073404450991547
LC,83.0,0.35358284867834844,1.0,0.3539677383255912,0.9999998073978412,0.9705975279905865,0.4587533115302686,0.898285074645891,0.9999998073978413,0.35358284867834844,0.3535828486783483
CV,113.0,0.34834513432691067,1.0,0.34910543382888676,0.9999993517925907,0.9850433405939643,0.3972505369044919,0.8995806338086896,0.9999993517925907,0.3483451343269107,0.34834513432691067
UY,4749.0,0.21006830062807408,1.0,0.3489632869665419,0.955418267407035,0.95761426570572,0.2648168429685036,0.928920934473353,0.9554182674070352,0.21006830062807433,0.21006830062807438
GH,10076.0,0.24364300543079184,1.0,0.3478015265203477,0.9825488987566877,0.9470784481759787,0.43654817601608314,0.9304219799190095,0.9825488987566877,0.24364300543079184,0.24364300543079173
MU,527.0,0.3415689484092138,1.0000000000000002,0.34752265089035883,0.999949432851368,0.9721268784950752,0.45088326981794585,0.9460176417482262,0.9999494328513683,0.3415689484092137,0.34156894840921365
BN,1546.0,0.3264456907094982,1.0000000000000002,0.34434233062453173,0.9993478694322726,0.9612230083249438,0.45019576725813404,0.9337333424368984,0.9993478694322726,0.32644569070949864,0.3264456907094984
TH,31992.0,-0.15964594029440862,1.0,0.34111454555543275,0.5303792811735517,0.9594048849794512,-0.05066198833009449,0.9572914241184128,0.5303792811735518,-0.15964594029440868,-0.1596459402944086
CU,3066.0,0.28780728068215966,1.0,0.33569571859734293,0.9923882113625789,0.9496661843216564,0.4157478538744568,0.9543705635550004,0.9923882113625793,0.28780728068215966,0.28780728068215966
GE,3253.0,0.3130312152836156,0.9999999999999999,0.3329773348333271,0.9992983724570842,0.9518006324375786,0.45641574332529283,0.9129243138826182,0.9992983724570842,0.31303121528361555,0.3130312152836155
QA,8206.0,0.20652416000918247,1.0000000000000002,0.33226613387578136,0.9703524666730492,0.9524966147488421,0.2540770066341191,0.947410429184078,0.9703524666730491,0.20652416000918222,0.20652416000918244
TZ,6269.0,0.24376283752008998,1.0,0.33160964795279446,0.9788518518271858,0.9436872426709758,0.41928400647178965,0.942533003687942,0.9788518518271861,0.2437628375200899,0.24376283752008993
GA,465.0,0.3277839808740066,0.9999999999999999,0.3307331097504023,0.9999872810939869,0.9519966430379031,0.44441087907365107,0.8218828308305558,0.9999872810939866,0.32778398087400673,0.3277839808740066
SV,958.0,0.30797069308650077,1.0000000000000002,0.3306546973614893,0.9986546939233499,0.9529955748958349,0.35428595702038906,0.9624689753803506,0.9986546939233499,0.30797069308650116,0.3079706930865011
VC,38.0,0.3283931982573388,1.0,0.32865610649119653,0.9999999523350689,0.991962565179799,0.3629720918164749,0.8985681837526749,0.9999999523350689,0.32839319825733876,0.3283931982573387
FO,186.0,0.3270067114038555,1.0,0.32789917904246974,0.9999990500224363,0.9671919509801291,0.4264232753566218,0.8176004292060791,0.9999990500224364,0.32700671140385534,0.32700671140385545
GF,374.0,0.3235052947848099,1.0,0.32727335961496995,0.9999751760822375,0.9515414669220087,0.468701174677289,0.9189509593358708,0.9999751760822377,0.32350529478481005,0.32350529478480994
BW,1468.0,0.306770647361227,0.9999999999999998,0.32682567623768555,0.9992887172581245,0.970109633706804,0.3706338620951623,0.9572845510418835,0.9992887172581247,0.3067706473612269,0.30677064736122694
CD,1892.0,0.30686882685626343,0.9999999999999999,0.32666489946311467,0.9991850606618339,0.9392352726527108,0.4440090389262875,0.9057576040766755,0.9991850606618338,0.3068688268562636,0.30686882685626354
ML,841.0,0.31393822573216446,0.9999999999999999,0.3265909916212075,0.9994857911575108,0.9400060192849718,0.4464300309670308,0.8885332981068013,0.9994857911575108,0.3139382257321647,0.31393822573216473
VG,89.0,0.3250203096463566,0.9999999999999999,0.32541206829249636,0.9999997204372185,0.968703182113948,0.3843628813312285,0.861028015308828,0.9999997204372185,0.32502030964635664,0.3250203096463565
UG,5890.0,0.26296521989449245,0.9999999999999999,0.32103576674485557,0.9921126607619536,0.927194967742805,0.42510935418055235,0.8873942106037016,0.9921126607619537,0.26296521989449256,0.2629652198944925
CG,669.0,0.3122995377747136,0.9999999999999996,0.31989843816011465,0.9998192761730664,0.9530728475991379,0.4245155529632591,0.9014497794707178,0.9998192761730667,0.3122995377747137,0.3122995377747137
LV,4607.0,0.25510908071295707,0.9999999999999999,0.3195167343401321,0.9916432013340667,0.9629981924791894,0.41790911978701034,0.9720774670993322,0.991643201334067,0.25510908071295707,0.255109080712957
GI,73.0,0.3173976510544078,1.0,0.31780948054077524,0.9999997339631274,0.977316083064802,0.43423723957252097,0.9253444397860812,0.9999997339631274,0.31739765105440804,0.3173976510544079
MA,19198.0,0.15588355804223894,0.9999999999999996,0.31556472490476056,0.9632091347873909,0.9394725801545597,0.3596285168100807,0.9354464666638542,0.9632091347873908,0.15588355804223913,0.15588355804223905
AE,21922.0,0.03493551618653793,1.0000000000000002,0.3123432736423289,0.8929626301361164,0.9549654372728604,0.1849528771659606,0.9467097168332497,0.8929626301361165,0.034935516186537924,0.03493551618653771
NA,774.0,0.2840682166653426,1.0000000000000002,0.30785172610029765,0.9985500673514586,0.9660816229596398,0.3414716264388184,0.9374274894265636,0.9985500673514586,0.28406821666534254,0.2840682166653427
