Unit Name;Medicine;Social Sciences;Agricultural and Biological Sciences;Engineering;Environmental Science;Computer Science;Biochemistry, Genetics and Molecular Biology;Psychology;Arts and Humanities;Health Professions;Materials Science;Business, Management and Accounting;Economics, Econometrics and Finance;Physics and Astronomy;Earth and Planetary Sciences;Neuroscience;Chemistry;Immunology and Microbiology;Energy;Mathematics;Nursing;Decision Sciences;Dentistry;Pharmacology, Toxicology and Pharmaceutics;Chemical Engineering;Veterinary
1980_CU;0.35436059328611086;-0.2780020204165656;0.5068706600680144;-0.6543307437344825;-0.0341534788032384;-0.44804452858601584;-0.1509777309547691;-0.26924165815239715;-0.4150419335533176;0.3847057568463952;-0.875664737293891;-0.007623217914601379;-0.40338089132682076;-0.4676667198770908;-0.18032393110201153;-0.5434026536822886;-0.30882196607926227;0.2594064804162389;0.023210483060349674;-0.46624357917988823;0.5226213324240505;-0.580219926223313;0.2829884892661161;0.3915920096043832;0.0;0.6848346896525852
1981_CU;0.23558586100825882;-0.05556249043550096;0.5772002426087587;-0.3853679244816817;-0.26959411976831116;0.23511610881845374;-0.049114371198874705;-0.10127600010374299;-0.3580568890865266;0.4942024429511234;-0.32937990820708296;0.2844519219405469;-0.08501940365152012;-0.6606000815984511;-0.6620937639301379;-0.7961821104871558;-0.4223219089426694;0.20683967476074136;0.2346292367874768;-0.05595232701840453;0.01890187438833323;-0.21760410972845567;0.4709376516351271;-0.4806486433766697;-0.6143787136943658;0.4924812803423023
1982_CU;0.26595322988479625;-0.05845166244031954;0.5617139736621029;-0.43243434333217745;0.08784899481670268;-0.25562392763060454;-0.11661490154641321;-0.17817520546816742;-0.1721176032674289;0.32318326565925415;-0.22276366680928725;0.28399184440026554;-0.035420029486242795;-0.5022317643239468;-0.7231423844307291;-0.6130537869923507;-0.34136818308366534;0.11538366508908048;0.2445202766847876;-0.297063120811985;0.33970163644849855;-0.20332956226194324;0.18074668770165014;0.11868970356862217;-0.1497499237211536;-0.3883576865549627
1983_CU;0.0782312407810294;0.011315043734251221;0.6152617054772892;-0.24069802919627667;-0.022017764845976596;0.1748907556727292;-0.2032075028199919;-0.19213892549293976;-0.26442815024246175;0.4653126446355488;-0.42519530169942943;0.4412285069330942;-0.24710927086844314;-0.7887638165098906;-0.1880540254471176;-0.702752670199336;-0.2772115038783998;-0.03430289012925283;0.6224221799311891;-0.14645253155987753;0.0964418744497563;-0.5146685761722458;0.33703631171894605;-0.6899040153785949;-0.00013059062804204942;-0.04774934131297203
1984_CU;-0.039667266257486664;0.06467546519730284;0.6428507377921583;-0.25659495382981096;-0.02702737084359425;0.20582191678987394;-0.05444602336913388;-0.2584665298162556;-0.0413755244143063;0.1877883904023547;-0.16783168662893702;0.34933565899170094;-0.1391393973526254;-0.7549355049605511;0.03333219827681879;0.0;-0.09137276134552058;-0.13288765176410344;0.29861864525708304;0.033244808710100666;-0.23420721689287757;0.0;0.19140050545992085;0.0;0.08169868991852038;0.0
1985_CU;-0.14622203288014193;-0.09068469565001419;0.6748354792754807;-0.24728444469446223;0.0700456560821123;0.27109340458749337;-0.0001611154367205056;-0.16827971431328637;-0.02564018688615208;0.19659590768281757;-0.24754675982341096;0.36062120472054704;-0.012860027637348273;-0.7132226872406017;-0.20040574254419666;-0.7629734471742712;-0.20451384737761005;0.11448841053829391;0.4043942976898596;0.0032177892019099354;0.25527393185596714;-0.13746218323554535;0.040536512707268074;-0.39485756560773555;-0.25269524511663527;0.45186010728544945
1986_CU;0.14831156643501003;-0.002795346610401591;0.6365479787920176;-0.3862367646923097;-0.13500528574644938;0.019591691936464223;-0.1160811124883793;0.08303986402625159;-0.2823531440221027;0.4364992616500421;-0.4398915214382153;0.43145565730920926;-0.266161415901894;-0.6558041704251808;-0.25326978391432786;-0.6855072404679026;-0.5367206588475679;0.05322911789210324;0.5184031043336726;-0.22145225421204084;-0.17669850299962905;-0.23045335330068628;-0.3439611730313757;-0.3678508438474395;-0.6644525246108709;0.27966495827213006
1987_CU;0.18197819420994696;-0.0012483575406001504;0.5424559005122719;-0.31050811264646033;0.03568540441703879;-0.05907622297628931;-0.1339028699334081;0.16082561070071122;-0.3560751279182706;0.43101506145301693;-0.3242274852877488;0.28992892014175725;-0.3015938296219709;-0.6180694441330595;-0.13100021446301904;-0.5130050971073687;-0.2816354017580442;0.20027928417757404;0.43746262227231375;-0.3263321989318615;0.15874112362189127;-0.3254300883347923;0.1407324700972706;-0.35464596246790087;-0.09897744468164238;0.5025197397422453
1988_CU;0.0402941821889646;0.019479970935385924;0.6030397764581217;-0.249800042428668;0.0703915704967191;0.13809741819559257;-0.16053671588007193;-0.04720574336385308;-0.3368637644483616;0.28014277443111063;-0.19465641850757825;0.4325758404987092;-0.1401540328092491;-0.38251976155066475;-0.4047886251534389;-0.5556990082188334;-0.30570194080614477;-0.04422442623112885;0.6254134548352153;-0.1247737922910223;0.020019174354691985;-0.2445712542959007;0.5751933698463394;-0.6671146053213957;-0.3151666028779198;0.190647776865984
1989_CU;-0.15697856490828282;0.04712257818186684;0.6454637161494021;-0.2504654914303961;0.04474161076734994;0.03209823905560159;-0.07962401792020332;-0.01524170151327346;-0.03702251378441175;0.0745322299990168;-0.18687774513260985;0.05926686351635531;-0.1644026071414246;-0.23967124346267055;-0.16305738723135213;-0.4217937571192399;0.02964240022343558;0.16877475429946226;0.6911664517562711;0.1461628918682758;0.0372343478011363;-0.52892653526633;0.0;-0.41960551349875974;0.155292921997194;0.4880316138283057
