,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,28,13,30,7,8,1.0,16,4,3,1.0,2,,2,13,8,4,16,3.0,,5.0,2.0,1.0,,2.0,1.0,1
1981,20,20,29,9,16,,15,3,20,4.0,5,3.0,1,12,7,2,26,3.0,3.0,2.0,1.0,,,1.0,,2
1982,41,17,36,13,15,3.0,15,8,14,3.0,3,2.0,1,17,4,9,18,3.0,,5.0,3.0,1.0,1.0,7.0,3.0,1
1983,26,26,51,13,15,4.0,21,10,21,,6,1.0,2,11,4,6,14,,1.0,5.0,1.0,3.0,,2.0,,1
1984,34,23,28,10,13,2.0,10,11,21,2.0,4,,4,25,8,8,21,5.0,,2.0,1.0,,,2.0,,3
1985,37,33,26,11,13,1.0,15,13,11,3.0,4,2.0,2,33,11,3,12,,,9.0,2.0,3.0,,1.0,1.0,1
1986,38,29,30,15,12,6.0,15,10,15,4.0,8,2.0,3,22,8,6,17,1.0,,,1.0,1.0,,,1.0,2
1987,46,19,22,9,13,7.0,18,11,18,5.0,6,1.0,7,29,3,6,23,6.0,1.0,5.0,3.0,1.0,,,1.0,1
1988,51,27,36,18,18,6.0,38,8,8,2.0,12,1.0,6,34,10,12,27,3.0,,5.0,,1.0,,2.0,3.0,6
1989,46,36,25,20,17,5.0,33,15,9,4.0,6,2.0,5,30,10,11,18,5.0,,3.0,,2.0,,1.0,2.0,4
1990,90,44,37,19,18,5.0,36,16,11,12.0,4,5.0,8,34,11,11,22,7.0,1.0,8.0,1.0,3.0,1.0,2.0,3.0,1
1991,87,23,23,18,18,11.0,40,11,21,10.0,5,2.0,6,30,23,14,24,4.0,,12.0,,1.0,,1.0,1.0,2
1992,71,26,32,37,19,8.0,25,15,9,7.0,3,1.0,7,35,6,12,15,2.0,1.0,10.0,,5.0,1.0,1.0,3.0,4
1993,74,43,28,30,22,11.0,42,17,35,7.0,13,1.0,5,48,11,4,29,4.0,1.0,7.0,1.0,4.0,2.0,5.0,3.0,2
1994,85,39,34,42,41,13.0,37,11,24,9.0,17,3.0,3,34,11,9,21,4.0,1.0,10.0,1.0,,1.0,7.0,,1
1995,91,48,28,49,32,11.0,42,18,29,8.0,25,2.0,2,41,8,15,22,12.0,1.0,11.0,2.0,2.0,1.0,2.0,2.0,3
1996,110,60,43,62,25,13.0,43,25,31,5.0,35,8.0,10,51,13,18,23,10.0,,16.0,1.0,7.0,1.0,4.0,3.0,1
1997,90,61,33,76,30,22.0,43,20,33,12.0,34,6.0,7,59,11,10,28,12.0,3.0,16.0,2.0,4.0,5.0,2.0,3.0,1
1998,141,79,36,62,42,22.0,64,25,49,12.0,53,8.0,9,61,12,10,49,9.0,3.0,15.0,3.0,5.0,4.0,3.0,3.0,1
1999,157,76,49,50,33,15.0,59,16,45,14.0,72,11.0,8,46,15,23,35,13.0,3.0,18.0,3.0,4.0,2.0,4.0,5.0,1
2000,127,86,45,51,56,21.0,64,24,58,21.0,64,8.0,12,80,20,24,34,14.0,2.0,18.0,2.0,1.0,3.0,3.0,,1
2001,154,70,41,65,37,20.0,73,26,38,10.0,67,10.0,8,69,18,14,23,21.0,4.0,11.0,1.0,6.0,4.0,9.0,,4
2002,180,101,51,132,42,71.0,83,23,61,15.0,82,15.0,11,107,25,18,30,16.0,6.0,17.0,4.0,5.0,6.0,10.0,1.0,2
