,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,136,14,133,164,46,21,85,3,6,5,88,3,5,28,18,6,133,10,6,9,10,12,5,9,15,1
1981,105,29,114,182,36,34,53,8,7,6,128,4,4,56,12,5,139,14,4,15,14,4,2,6,22,2
1982,130,16,148,196,44,23,79,9,6,5,139,2,3,39,12,10,147,17,5,12,21,5,2,13,19,6
1983,125,22,129,245,42,21,95,2,5,9,130,5,8,38,31,10,153,15,8,20,12,8,5,12,16,2
1984,136,19,159,327,41,31,79,3,8,5,147,6,4,37,24,1,197,19,7,17,5,7,1,23,16,3
1985,127,25,109,316,47,39,69,1,7,2,135,2,4,47,19,8,184,12,11,25,4,7,3,12,32,3
1986,139,14,158,324,53,25,79,2,8,8,162,4,1,44,23,10,176,28,7,23,11,4,4,16,22,3
1987,195,13,165,297,59,43,101,6,7,6,181,5,1,53,31,13,306,35,21,20,8,7,4,14,21,6
1988,188,15,195,278,50,34,91,9,11,10,171,5,7,75,27,18,332,27,20,26,13,11,7,22,23,7
1989,226,14,174,333,67,49,106,6,6,9,242,4,7,99,37,16,360,41,14,22,22,10,11,25,37,2
1990,321,19,206,326,96,47,127,5,8,9,199,5,8,68,27,11,441,86,14,33,27,9,15,25,23,16
1991,336,22,214,395,111,48,128,11,14,12,218,6,7,82,45,18,456,57,14,40,16,22,5,20,32,13
1992,352,29,238,291,96,47,121,10,16,15,214,10,6,92,39,12,402,89,12,51,22,22,9,15,24,7
1993,399,30,265,329,102,61,135,9,20,21,191,10,9,89,48,14,387,46,23,46,18,25,20,18,29,14
1994,367,59,296,362,96,76,139,12,21,47,280,10,7,100,53,25,396,62,28,49,24,23,23,20,33,10
1995,369,37,307,369,103,80,151,6,18,31,265,5,16,112,52,15,357,67,23,57,23,19,29,21,30,11
