,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
1983,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
1986,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
1988,8.0,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,
1989,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,
1990,4.0,,1.0,,,,,,,,,,,,3.0,,,1.0,1.0,,,,,,,
1991,,,1.0,,,,,,,,,,,,2.0,1.0,,,,,,,,,,
1992,,,,,,,2.0,,,,,,1.0,,2.0,,,,,,,,,,,
1993,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
1994,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
1995,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,
1996,3.0,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,
1997,1.0,,,,,,,1.0,,,,1.0,2.0,,,,,1.0,,,,,,,,1.0
1998,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
1999,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
2000,,3.0,3.0,,2.0,,,,,,,4.0,,,,,,,2.0,,,,,,,
2001,2.0,2.0,2.0,,2.0,2.0,2.0,,2.0,2.0,,,,,,,,,,,,,,,,
2002,2.0,4.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,
2003,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,
2004,4.0,2.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,
2005,4.0,5.0,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,
2006,,2.0,,,,2.0,1.0,4.0,,2.0,,,,,,,,,,,,,,,,
2007,1.0,3.0,2.0,1.0,2.0,4.0,,,,2.0,,2.0,,,1.0,,1.0,,,,,,,,,
2008,1.0,5.0,,2.0,1.0,,,2.0,2.0,,,,2.0,,,,2.0,,,,,,,,,
2009,3.0,6.0,4.0,6.0,2.0,,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,
2010,5.0,6.0,,1.0,,,2.0,,,,,,,,2.0,,2.0,,1.0,,,,,,,
2011,10.0,4.0,1.0,,1.0,2.0,1.0,,3.0,,,2.0,,,2.0,,1.0,,,,,,,,,
2012,12.0,6.0,1.0,2.0,2.0,,3.0,,2.0,3.0,,,,,1.0,,,,,,3.0,,,,,
2013,6.0,6.0,1.0,,3.0,3.0,2.0,,,,,2.0,3.0,,2.0,,1.0,,,,1.0,,,,,
2014,9.0,8.0,4.0,1.0,2.0,5.0,2.0,,,,,1.0,,1.0,3.0,,1.0,,2.0,1.0,,,,,,
2015,10.0,2.0,4.0,2.0,2.0,1.0,2.0,,1.0,,,,,,3.0,,,1.0,,,,,,,,
2016,10.0,5.0,2.0,2.0,1.0,,1.0,,,,,,,,6.0,,,1.0,,,,,,,,
2017,7.0,3.0,2.0,1.0,3.0,,3.0,,,,,,1.0,,1.0,,,,2.0,,,,,,,1.0
2018,6.0,2.0,4.0,6.0,4.0,2.0,2.0,,,,,,,,2.0,,,1.0,2.0,,,,,,,
2019,9.0,1.0,4.0,5.0,2.0,2.0,,,,,,1.0,,,2.0,,2.0,,,,,,,,,
2020,11.0,7.0,5.0,3.0,7.0,2.0,3.0,1.0,1.0,3.0,,,1.0,,4.0,,1.0,2.0,1.0,1.0,,,,,,
2021,13.0,5.0,7.0,3.0,6.0,3.0,2.0,,3.0,,,1.0,,,3.0,,,,3.0,,2.0,,1.0,,,
2022,5.0,18.0,7.0,6.0,5.0,2.0,4.0,,1.0,,,,4.0,1.0,2.0,,,,5.0,2.0,,,,,,
2023,10.0,7.0,7.0,10.0,11.0,3.0,2.0,1.0,,3.0,1.0,2.0,10.0,,2.0,,1.0,1.0,3.0,,2.0,,,1.0,,
2024,16.0,6.0,8.0,9.0,12.0,3.0,2.0,,,1.0,,,1.0,,5.0,,1.0,1.0,6.0,1.0,,,1.0,,,
