,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,294,30,121,173,51,60,219,16,23,9,141,4,5,170,21,86,209,24,8,57,11,9,7,21,21,8
1981,298,32,145,174,39,52,242,9,14,8,127,4,12,221,29,82,189,32,4,72,13,9,1,13,25,11
1982,344,31,159,191,67,58,229,17,22,8,119,1,13,192,28,105,236,35,8,86,9,11,3,19,21,11
1983,311,45,155,201,48,58,255,14,20,11,102,3,12,182,28,117,250,31,10,90,10,15,6,26,17,8
1984,397,33,135,240,49,67,288,21,27,7,146,5,13,237,25,104,249,34,7,86,14,16,3,27,24,16
1985,408,33,160,209,58,87,305,23,15,9,135,8,18,234,29,139,259,48,8,114,7,12,13,35,18,6
1986,431,50,149,227,64,96,329,28,22,17,142,4,22,252,22,133,258,40,11,124,21,18,3,21,35,8
1987,599,82,158,257,53,107,378,21,27,11,175,10,22,301,42,124,357,55,6,122,15,17,4,31,29,11
1988,651,85,168,254,64,101,470,18,32,18,177,11,24,301,30,163,346,65,5,119,26,22,4,28,31,13
1989,673,90,205,261,59,115,479,36,30,21,157,16,31,335,44,140,349,73,9,129,25,25,7,29,27,10
1990,995,102,164,254,60,118,513,21,44,37,187,12,28,291,54,173,380,90,15,121,29,21,19,61,26,22
1991,895,99,145,280,70,103,437,30,34,32,170,8,33,308,51,161,377,78,13,152,16,16,19,41,23,8
1992,909,111,163,262,87,152,447,34,40,25,168,13,28,265,59,180,388,85,4,140,30,21,14,30,23,11
1993,806,124,175,326,90,158,483,29,45,29,179,22,32,320,57,196,378,75,6,124,24,12,13,32,34,9
1994,854,132,185,317,100,132,423,35,50,34,169,24,39,390,49,155,356,74,8,156,23,20,13,37,29,21
1995,803,142,216,295,112,141,443,44,56,36,175,27,38,394,67,186,379,72,9,140,17,24,18,34,23,21
1996,971,165,238,336,108,180,505,49,78,44,188,27,47,432,75,195,417,71,11,170,27,23,7,24,23,16
1997,1079,187,236,408,137,165,547,52,121,35,178,20,49,488,65,219,441,116,19,163,21,23,19,38,33,25
1998,1116,158,269,386,158,168,617,54,88,39,232,27,42,482,71,229,438,101,9,182,34,24,20,41,37,24
1999,1013,174,316,429,140,194,680,43,74,47,253,30,66,502,99,238,462,111,13,197,26,34,23,31,31,25
2000,1263,230,437,499,178,237,699,62,154,49,283,33,84,531,108,229,443,103,22,216,38,22,23,27,35,19
2001,1373,249,386,510,185,250,727,74,132,42,280,44,67,618,123,277,494,120,15,216,41,32,22,36,38,24
2002,1387,326,462,825,208,666,732,90,167,48,327,65,99,658,115,299,457,114,16,203,44,49,21,34,33,21
2003,1399,362,528,812,251,505,818,94,188,52,351,71,125,655,124,282,482,109,27,232,42,46,21,40,35,18
2004,1727,401,477,660,234,405,859,109,175,55,362,57,133,649,149,327,472,124,29,199,43,34,27,39,29,20
2005,1746,492,680,825,283,545,938,107,221,62,424,78,162,733,160,332,450,125,23,268,50,43,24,51,40,26
2006,1918,506,726,828,331,576,934,134,254,81,373,93,140,670,165,305,424,136,15,257,49,48,29,49,33,23
2007,1994,598,756,871,349,544,948,134,266,94,412,100,171,700,208,319,424,143,28,276,58,67,25,55,37,33
2008,2191,726,731,919,365,584,977,187,341,91,379,123,156,697,177,398,424,179,25,262,69,57,27,53,31,21
2009,2272,864,762,958,380,573,1047,202,309,120,403,145,191,692,194,381,424,174,28,283,60,63,31,56,45,34
2010,2173,896,907,1015,430,572,943,212,318,103,429,161,196,700,263,368,371,130,34,248,54,77,21,66,30,28
2011,2237,1075,830,1068,426,637,982,216,385,103,410,194,226,822,215,325,386,157,48,308,56,90,19,57,38,29
2012,2276,1137,882,1217,466,674,1059,245,392,121,443,200,248,890,249,329,376,160,49,312,67,89,36,56,24,27
2013,2432,1353,792,1304,484,726,1087,264,460,158,404,234,237,884,219,362,381,185,63,302,59,80,28,75,36,29
2014,2602,1572,940,1427,578,702,1167,297,482,166,501,262,319,951,313,394,462,187,81,267,72,107,33,56,46,34
2015,2756,1595,1011,1424,631,765,1149,370,551,190,465,252,304,1000,266,346,497,188,85,336,64,103,31,78,37,33
2016,2916,1810,1056,1406,648,657,1238,349,518,246,484,309,316,1021,289,358,425,192,107,297,56,113,35,72,40,36
2017,2849,2110,1059,1506,673,611,1151,410,628,197,498,313,287,1081,311,411,425,207,81,260,83,113,40,62,35,49
2018,3002,2325,1045,1775,657,817,1158,423,655,288,517,329,345,1105,324,364,399,232,105,306,86,123,61,64,54,40
2019,3313,2570,1153,1902,784,853,1273,490,652,295,498,426,390,1098,361,390,430,207,115,258,76,136,49,85,53,30
2020,3512,3369,1375,2070,999,860,1289,583,814,341,563,512,475,1008,437,365,396,191,133,328,94,150,75,95,43,29
2021,3680,3838,1446,2185,1021,968,1348,740,856,326,564,517,477,951,497,376,358,241,142,346,92,170,76,87,58,37
2022,3931,4030,1498,2308,1059,1086,1313,840,924,367,539,551,621,977,410,399,343,223,154,393,92,202,84,104,41,52
2023,4007,4321,1566,2481,1226,1162,1259,747,921,375,538,606,585,1024,420,356,337,227,205,413,103,201,109,84,30,76
2024,4024,4259,1559,2460,1183,1187,1320,814,921,472,548,691,603,986,429,400,304,258,178,373,96,216,113,90,48,47
