,Documents
1980,4
1981,8
1982,3
1983,5
1984,6
1985,9
1986,6
1987,9
1988,13
1989,16
1990,7
1991,11
1992,12
1993,18
1994,10
1995,26
1996,22
1997,30
1998,40
1999,38
2000,53
2001,56
2002,43
2003,75
2004,75
2005,89
2006,89
2007,98
2008,93
2009,104
2010,104
2011,128
2012,132
2013,144
2014,160
2015,203
2016,222
2017,211
2018,250
2019,241
2020,287
2021,288
2022,297
2023,289
2024,374
