,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,10,2.0,3,4.0,1,,2,1.0,2.0,,,,,1.0,1.0,,,,1.0,,,,,1.0,,1.0
1981,6,2.0,8,2.0,1,,1,,,,,,,,1.0,,5.0,1.0,,,,,,,1.0,
1982,7,2.0,9,5.0,4,1.0,1,,,,2.0,2.0,,,5.0,,,1.0,,,,,,,1.0,
1983,11,4.0,10,1.0,3,,8,,1.0,,1.0,,,,,,,,,,,,,,,1.0
1984,8,2.0,6,2.0,4,1.0,4,,,1.0,,,,,5.0,3.0,2.0,2.0,,,,,,,1.0,1.0
1985,12,,9,,6,,3,,1.0,,1.0,,,1.0,,,4.0,2.0,,1.0,,,,,,1.0
1986,11,4.0,9,4.0,2,1.0,4,,,3.0,1.0,,,,4.0,,2.0,3.0,,,2.0,,,,,1.0
1987,17,3.0,15,2.0,4,,4,,1.0,,3.0,1.0,2.0,,5.0,1.0,2.0,7.0,,,2.0,,,,3.0,1.0
1988,18,1.0,19,2.0,7,,4,,,1.0,1.0,1.0,2.0,,2.0,,2.0,2.0,,,,,,1.0,,1.0
1989,52,5.0,17,4.0,3,,7,1.0,1.0,2.0,,1.0,,1.0,7.0,,1.0,12.0,2.0,,4.0,,,,,
1990,57,6.0,19,6.0,2,,6,1.0,3.0,2.0,3.0,,1.0,1.0,5.0,,3.0,5.0,1.0,,,,,1.0,,1.0
1991,51,5.0,16,3.0,8,,16,,1.0,2.0,,,3.0,,3.0,,1.0,10.0,,,2.0,,1.0,,,
1992,61,8.0,16,4.0,4,,13,1.0,2.0,1.0,2.0,,1.0,1.0,3.0,1.0,3.0,4.0,1.0,2.0,4.0,,1.0,,,
1993,44,9.0,37,6.0,5,,8,1.0,1.0,2.0,6.0,3.0,2.0,3.0,4.0,,2.0,14.0,,1.0,2.0,,,,,
1994,71,8.0,18,1.0,13,,7,,2.0,5.0,,1.0,4.0,2.0,1.0,1.0,3.0,10.0,1.0,3.0,1.0,,,,,
1995,37,11.0,19,5.0,8,,11,,3.0,5.0,4.0,,3.0,5.0,7.0,,3.0,6.0,,,1.0,,1.0,1.0,,
1996,83,13.0,22,5.0,7,,13,2.0,2.0,5.0,2.0,1.0,2.0,,4.0,,1.0,23.0,,,1.0,1.0,,,,1.0
1997,75,6.0,29,6.0,7,3.0,10,1.0,2.0,3.0,1.0,,1.0,,8.0,,2.0,15.0,,,2.0,2.0,,1.0,,
1998,82,10.0,32,6.0,6,2.0,8,2.0,5.0,3.0,2.0,,,4.0,1.0,1.0,1.0,20.0,1.0,1.0,6.0,,,1.0,,1.0
1999,101,10.0,28,5.0,12,,15,,3.0,5.0,3.0,,,1.0,4.0,,2.0,15.0,,,,,4.0,,,
2000,135,30.0,58,25.0,27,6.0,13,5.0,5.0,18.0,4.0,17.0,9.0,,5.0,2.0,4.0,26.0,,4.0,13.0,26.0,4.0,,,
2001,130,40.0,53,21.0,26,13.0,18,3.0,9.0,24.0,4.0,9.0,6.0,4.0,2.0,,2.0,21.0,,4.0,6.0,14.0,3.0,,,
2002,131,33.0,68,22.0,23,18.0,13,7.0,13.0,24.0,4.0,4.0,7.0,2.0,3.0,3.0,5.0,20.0,,2.0,7.0,14.0,4.0,,,3.0
2003,151,48.0,68,28.0,40,7.0,23,13.0,12.0,30.0,5.0,9.0,16.0,4.0,9.0,1.0,6.0,19.0,,7.0,12.0,12.0,2.0,,,
2004,168,50.0,82,19.0,36,5.0,19,3.0,15.0,19.0,3.0,12.0,8.0,1.0,5.0,,7.0,30.0,,8.0,10.0,22.0,2.0,1.0,,8.0
2005,184,68.0,63,35.0,31,2.0,27,12.0,9.0,29.0,6.0,14.0,17.0,9.0,8.0,,4.0,21.0,,16.0,13.0,20.0,1.0,1.0,2.0,
2006,140,52.0,54,27.0,38,13.0,26,2.0,8.0,18.0,3.0,10.0,11.0,2.0,4.0,1.0,6.0,15.0,2.0,11.0,9.0,16.0,4.0,,,2.0
2007,192,115.0,87,37.0,39,20.0,13,6.0,5.0,27.0,8.0,4.0,12.0,5.0,10.0,3.0,11.0,18.0,2.0,15.0,8.0,39.0,6.0,1.0,,2.0
2008,200,48.0,63,35.0,42,14.0,16,13.0,12.0,27.0,5.0,12.0,19.0,6.0,17.0,1.0,5.0,19.0,2.0,6.0,4.0,43.0,4.0,,2.0,1.0
2009,182,66.0,69,27.0,44,24.0,15,12.0,8.0,35.0,8.0,11.0,9.0,5.0,14.0,,17.0,12.0,3.0,9.0,13.0,23.0,5.0,4.0,,
2010,225,90.0,68,36.0,55,19.0,20,7.0,10.0,24.0,6.0,15.0,20.0,9.0,12.0,1.0,12.0,20.0,3.0,9.0,8.0,19.0,8.0,,,1.0
2011,254,111.0,96,41.0,75,26.0,28,13.0,9.0,22.0,8.0,18.0,25.0,5.0,9.0,1.0,17.0,21.0,3.0,16.0,10.0,10.0,11.0,5.0,,
2012,249,112.0,112,42.0,91,37.0,26,8.0,15.0,30.0,11.0,20.0,25.0,7.0,12.0,2.0,28.0,32.0,1.0,20.0,10.0,14.0,5.0,2.0,2.0,1.0
2013,315,117.0,111,45.0,75,46.0,35,8.0,12.0,43.0,11.0,16.0,32.0,11.0,13.0,5.0,31.0,43.0,3.0,14.0,20.0,25.0,7.0,5.0,,1.0
2014,399,82.0,130,66.0,77,52.0,37,9.0,16.0,37.0,9.0,24.0,19.0,10.0,20.0,3.0,34.0,39.0,6.0,37.0,19.0,31.0,7.0,,,1.0
2015,368,108.0,146,67.0,73,37.0,29,13.0,17.0,25.0,13.0,13.0,32.0,16.0,25.0,6.0,21.0,38.0,8.0,36.0,14.0,8.0,8.0,2.0,,1.0
2016,375,110.0,160,64.0,93,47.0,60,8.0,20.0,27.0,13.0,15.0,23.0,20.0,22.0,5.0,23.0,30.0,8.0,10.0,19.0,2.0,15.0,5.0,,2.0
2017,513,88.0,170,66.0,81,52.0,63,9.0,26.0,53.0,17.0,12.0,37.0,16.0,17.0,3.0,23.0,28.0,11.0,21.0,19.0,12.0,7.0,4.0,2.0,6.0
2018,433,119.0,197,95.0,130,55.0,28,10.0,35.0,38.0,41.0,22.0,30.0,12.0,25.0,,22.0,31.0,26.0,20.0,26.0,7.0,11.0,4.0,1.0,2.0
2019,469,148.0,251,94.0,114,74.0,52,14.0,23.0,46.0,25.0,18.0,49.0,16.0,33.0,5.0,28.0,42.0,13.0,30.0,19.0,9.0,8.0,2.0,2.0,3.0
2020,805,158.0,274,112.0,133,90.0,79,15.0,38.0,50.0,35.0,20.0,47.0,12.0,27.0,15.0,25.0,42.0,18.0,74.0,24.0,10.0,7.0,4.0,1.0,
2021,784,212.0,268,114.0,146,69.0,81,19.0,46.0,55.0,30.0,34.0,69.0,17.0,38.0,6.0,15.0,50.0,22.0,53.0,21.0,12.0,21.0,1.0,1.0,4.0
2022,645,221.0,284,132.0,149,86.0,57,34.0,44.0,65.0,32.0,28.0,53.0,17.0,39.0,9.0,15.0,40.0,16.0,65.0,24.0,16.0,13.0,2.0,,2.0
2023,687,203.0,294,115.0,155,92.0,79,17.0,51.0,76.0,32.0,30.0,68.0,19.0,31.0,6.0,24.0,46.0,29.0,47.0,31.0,9.0,13.0,5.0,4.0,2.0
2024,593,237.0,261,116.0,180,68.0,55,19.0,38.0,66.0,26.0,26.0,52.0,13.0,29.0,10.0,30.0,35.0,11.0,40.0,45.0,15.0,3.0,4.0,1.0,5.0
