,Documents
1980,2
1981,1
1982,1
1983,2
1984,4
1985,2
1986,4
1987,3
1988,4
1989,2
1990,1
1991,1
1992,3
1993,3
1994,2
1995,8
1996,5
1997,7
1998,6
1999,6
2000,9
2001,11
2002,15
2003,16
2004,20
2005,23
2006,59
2007,88
2008,103
2009,99
2010,117
2011,152
2012,166
2013,171
2014,229
2015,209
2016,238
2017,371
2018,340
2019,359
2020,451
2021,460
2022,480
2023,529
2024,582
