,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,36,2,11,59,11,3.0,3,1,3.0,2,9,3.0,,5,14,1,7,2.0,,2.0,1.0,3.0,,1.0,1.0,1.0
1981,36,1,7,69,15,,13,2,,4,8,1.0,,6,20,2,4,3.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,
1982,47,7,8,47,16,4.0,11,2,1.0,3,9,1.0,1.0,2,11,1,10,2.0,,,,1.0,,1.0,,
1983,28,9,10,66,14,5.0,9,1,2.0,1,10,1.0,,9,16,1,11,2.0,1.0,2.0,2.0,,,,1.0,1.0
1984,59,6,13,67,26,7.0,14,2,2.0,3,10,1.0,1.0,8,23,1,7,4.0,2.0,3.0,1.0,1.0,,1.0,4.0,
1985,52,7,13,63,23,11.0,10,6,2.0,4,15,1.0,1.0,5,20,3,10,,,1.0,,2.0,1.0,,2.0,1.0
1986,64,2,18,93,22,10.0,24,4,3.0,3,11,,1.0,12,18,1,4,5.0,1.0,3.0,3.0,2.0,,2.0,,
1987,117,7,20,98,30,9.0,30,3,1.0,3,12,,1.0,13,27,7,7,6.0,1.0,1.0,3.0,3.0,,,3.0,
1988,156,4,25,77,27,11.0,41,6,4.0,6,17,,2.0,14,19,4,11,14.0,2.0,9.0,,1.0,2.0,1.0,3.0,3.0
1989,181,14,30,97,20,8.0,62,5,3.0,6,22,2.0,1.0,10,36,8,9,14.0,3.0,5.0,5.0,2.0,3.0,7.0,3.0,
1990,275,16,24,48,28,10.0,60,7,9.0,9,12,,6.0,8,33,12,14,13.0,2.0,9.0,4.0,,,4.0,2.0,2.0
1991,242,10,17,63,29,11.0,64,9,3.0,11,18,4.0,4.0,11,37,11,21,18.0,2.0,7.0,8.0,,4.0,4.0,1.0,3.0
1992,257,8,18,58,18,13.0,60,3,6.0,18,17,10.0,7.0,8,25,11,7,18.0,2.0,1.0,5.0,1.0,,2.0,2.0,3.0
1993,263,15,33,38,23,17.0,62,2,1.0,7,17,,,14,28,16,16,14.0,2.0,1.0,2.0,1.0,2.0,3.0,4.0,
1994,257,11,20,62,19,7.0,53,4,7.0,8,21,1.0,2.0,8,26,9,10,18.0,1.0,8.0,4.0,2.0,,6.0,7.0,2.0
