,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,34,1,14,28,10,2.0,9,,,4.0,16,1.0,1.0,12.0,4.0,,28,3.0,2.0,1.0,1.0,3.0,3.0,1.0,,1.0
1981,19,19,14,29,10,6.0,10,1.0,6.0,4.0,16,,1.0,6.0,5.0,1.0,15,4.0,,4.0,,1.0,1.0,3.0,7.0,1.0
1982,20,5,17,33,9,6.0,7,3.0,8.0,2.0,15,,,6.0,1.0,1.0,17,4.0,2.0,2.0,2.0,,4.0,5.0,2.0,
1983,23,3,15,39,8,8.0,8,1.0,1.0,2.0,18,,2.0,7.0,4.0,1.0,15,2.0,1.0,1.0,1.0,2.0,,2.0,4.0,2.0
1984,18,2,10,24,3,16.0,11,,,1.0,10,,,7.0,6.0,,23,1.0,3.0,1.0,,1.0,,2.0,6.0,1.0
1985,17,2,17,49,13,15.0,10,1.0,2.0,,12,3.0,,5.0,4.0,1.0,23,,,4.0,1.0,1.0,1.0,1.0,4.0,
1986,32,9,16,45,10,9.0,12,,2.0,1.0,14,1.0,3.0,13.0,8.0,,20,1.0,4.0,3.0,1.0,,2.0,1.0,7.0,4.0
1987,28,9,31,44,20,11.0,14,1.0,2.0,1.0,12,2.0,2.0,7.0,2.0,1.0,32,8.0,2.0,1.0,,,1.0,,5.0,12.0
1988,42,2,33,55,21,13.0,15,1.0,3.0,2.0,24,,1.0,11.0,9.0,3.0,29,4.0,3.0,,3.0,2.0,,3.0,3.0,2.0
1989,40,13,43,41,10,12.0,16,,7.0,3.0,26,1.0,4.0,14.0,5.0,2.0,39,8.0,6.0,7.0,,1.0,,7.0,6.0,5.0
