,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,5.0,2.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
1981,1.0,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,
1982,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,2.0,,,1.0,,1.0,,,,,,
1983,4.0,1.0,,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,1.0,,,,,
1984,3.0,6.0,2.0,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
1985,3.0,2.0,1.0,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,
1986,3.0,4.0,1.0,1.0,1.0,,1.0,,3.0,1.0,,,,,1.0,,,,,,,,,,,
1987,6.0,2.0,2.0,7.0,,2.0,1.0,2.0,2.0,,1.0,,1.0,,2.0,,1.0,,,1.0,,,,1.0,,
1988,6.0,4.0,5.0,10.0,3.0,1.0,2.0,,1.0,2.0,4.0,,,1.0,1.0,1.0,2.0,,,2.0,,2.0,,,,
1989,11.0,2.0,1.0,7.0,1.0,1.0,1.0,,,,2.0,,,1.0,3.0,,1.0,,,2.0,,1.0,,,,
1990,15.0,1.0,5.0,12.0,9.0,,,,2.0,2.0,2.0,1.0,,4.0,8.0,2.0,,2.0,,1.0,1.0,,,,,
1991,14.0,,6.0,12.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,1.0,,,3.0,1.0,,4.0,3.0,3.0,,2.0,,,,
1992,22.0,6.0,8.0,10.0,3.0,2.0,6.0,2.0,4.0,2.0,6.0,1.0,,3.0,2.0,,1.0,6.0,,1.0,1.0,1.0,,,,1.0
