,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
1986,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,
1988,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1991,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1992,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
1996,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
1997,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
1998,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2000,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2002,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2003,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
2005,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2006,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
2007,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2010,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,
2011,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2012,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2013,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0
2014,4.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
2015,3.0,1.0,,,,,1.0,2.0,,1.0,,,,,,,,1.0,,,,,,,,
2016,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,
2017,14.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,
2018,11.0,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,
2019,9.0,2.0,,1.0,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,
2020,11.0,2.0,,,1.0,,5.0,,,,,,,,,,,1.0,,,,,,,,
2021,17.0,1.0,,3.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
2022,22.0,4.0,2.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,
2023,29.0,1.0,1.0,,1.0,,3.0,2.0,,1.0,,,1.0,,,,,,,,,,,,,
2024,24.0,3.0,1.0,2.0,1.0,,,2.0,,2.0,,1.0,1.0,,,,,2.0,,,,,,,,
