,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,5.0,2,3,13,2,2,9,,2,,7,,1.0,16,3,1,4,,,1.0,,,,,3.0,
1981,,5,1,8,2,3,11,1.0,3,1.0,6,,1.0,11,3,3,5,,,,1.0,2.0,,1.0,1.0,
1982,5.0,5,2,12,6,4,7,,3,,9,,1.0,12,3,3,5,,,4.0,,,,,,
1983,3.0,4,3,12,4,3,6,1.0,2,,7,,,9,4,3,6,2.0,,1.0,,,,1.0,,
1984,10.0,5,8,10,2,3,8,,2,,6,2.0,,15,3,3,4,,,3.0,,,,,,
1985,10.0,7,5,10,6,2,6,2.0,5,,5,,2.0,13,5,1,6,1.0,1.0,1.0,,,,,2.0,
1986,5.0,12,1,7,3,8,12,,1,,4,,1.0,13,5,4,7,1.0,,1.0,1.0,,,,,
1987,15.0,9,11,9,5,5,14,,5,,6,,1.0,17,3,3,11,2.0,,3.0,2.0,2.0,,,1.0,
1988,11.0,11,8,7,4,5,15,,1,1.0,4,3.0,2.0,21,6,3,8,2.0,,3.0,,1.0,,,1.0,
1989,18.0,5,7,14,9,3,15,1.0,8,2.0,7,,,19,5,8,10,1.0,,7.0,,,,,,
1990,33.0,7,5,18,12,11,19,,4,4.0,12,,,25,11,9,14,3.0,1.0,3.0,,,1.0,,,1.0
1991,38.0,10,7,26,18,14,21,3.0,6,2.0,15,2.0,3.0,39,11,13,12,2.0,,6.0,1.0,,1.0,1.0,,
1992,40.0,12,9,38,11,17,25,3.0,9,1.0,15,,3.0,37,16,14,24,4.0,3.0,6.0,,,,2.0,,
1993,31.0,18,19,41,30,13,37,3.0,5,2.0,16,1.0,2.0,42,23,11,32,6.0,,6.0,2.0,1.0,,2.0,3.0,
1994,60.0,21,25,62,33,14,48,6.0,20,5.0,30,2.0,2.0,50,30,17,32,4.0,2.0,13.0,1.0,1.0,,2.0,4.0,
1995,64.0,33,24,54,30,16,54,5.0,7,4.0,24,3.0,6.0,39,31,17,27,11.0,5.0,8.0,4.0,,1.0,2.0,5.0,
1996,90.0,10,23,64,49,32,58,7.0,11,6.0,27,2.0,2.0,50,35,23,36,4.0,2.0,19.0,2.0,,1.0,2.0,4.0,2.0
1997,78.0,29,21,61,45,22,48,17.0,15,11.0,34,3.0,5.0,57,23,21,37,7.0,4.0,20.0,6.0,1.0,2.0,2.0,4.0,2.0
1998,119.0,27,35,67,55,23,55,16.0,13,5.0,34,3.0,7.0,60,31,46,46,7.0,1.0,22.0,1.0,1.0,,3.0,3.0,5.0
1999,111.0,31,48,80,66,22,64,19.0,16,6.0,40,3.0,8.0,45,35,31,50,6.0,9.0,21.0,3.0,2.0,5.0,4.0,3.0,
2000,142.0,44,40,101,53,29,76,14.0,15,14.0,38,3.0,17.0,60,35,39,37,5.0,5.0,21.0,2.0,4.0,2.0,1.0,2.0,1.0
2001,151.0,34,33,86,51,36,81,17.0,21,16.0,33,3.0,12.0,81,46,29,37,8.0,5.0,20.0,4.0,1.0,3.0,4.0,4.0,2.0
2002,157.0,57,50,100,62,56,77,34.0,40,26.0,40,7.0,12.0,82,40,29,31,7.0,5.0,16.0,5.0,8.0,,3.0,3.0,
2003,202.0,68,51,108,82,49,87,47.0,21,29.0,45,27.0,19.0,63,54,35,37,8.0,1.0,20.0,3.0,4.0,2.0,3.0,3.0,1.0
2004,277.0,64,66,106,104,42,104,44.0,29,35.0,46,13.0,24.0,64,66,32,45,12.0,7.0,28.0,4.0,5.0,10.0,1.0,3.0,2.0
2005,272.0,90,80,152,130,71,114,32.0,38,19.0,63,11.0,32.0,62,53,24,37,15.0,10.0,27.0,4.0,5.0,9.0,1.0,8.0,1.0
2006,281.0,108,123,208,109,112,123,58.0,48,31.0,45,24.0,18.0,102,89,45,62,24.0,5.0,34.0,7.0,6.0,9.0,2.0,9.0,2.0
2007,343.0,117,87,196,130,91,129,56.0,51,45.0,82,36.0,26.0,87,94,35,46,21.0,12.0,44.0,6.0,8.0,2.0,3.0,8.0,4.0
2008,359.0,127,107,206,127,119,139,67.0,69,45.0,82,34.0,20.0,73,122,48,55,23.0,5.0,24.0,9.0,14.0,4.0,7.0,9.0,5.0
2009,416.0,154,126,222,165,106,179,77.0,71,43.0,95,33.0,48.0,70,107,61,54,23.0,9.0,42.0,6.0,15.0,5.0,3.0,12.0,4.0
2010,437.0,194,144,239,194,136,195,82.0,104,36.0,104,57.0,58.0,99,130,58,56,19.0,14.0,41.0,12.0,12.0,7.0,3.0,15.0,9.0
2011,443.0,229,153,284,184,147,190,106.0,105,40.0,112,46.0,57.0,156,118,53,58,23.0,14.0,41.0,8.0,15.0,11.0,4.0,5.0,6.0
2012,517.0,274,149,329,187,163,196,121.0,116,54.0,119,49.0,43.0,210,162,53,57,29.0,18.0,24.0,12.0,20.0,8.0,3.0,10.0,3.0
2013,532.0,340,198,353,215,166,228,120.0,156,60.0,165,90.0,100.0,199,149,54,68,33.0,36.0,32.0,10.0,27.0,7.0,8.0,13.0,4.0
2014,541.0,354,205,373,216,202,249,137.0,131,79.0,162,86.0,79.0,219,176,50,72,38.0,33.0,28.0,10.0,20.0,16.0,8.0,12.0,11.0
2015,563.0,411,175,384,225,191,275,122.0,125,64.0,168,90.0,82.0,199,136,67,59,32.0,42.0,26.0,14.0,17.0,7.0,12.0,19.0,9.0
2016,548.0,386,190,394,259,173,287,140.0,139,62.0,165,93.0,85.0,226,151,57,52,36.0,42.0,41.0,13.0,20.0,14.0,7.0,15.0,10.0
2017,509.0,424,209,358,284,208,288,152.0,169,85.0,159,92.0,87.0,235,134,44,65,57.0,29.0,27.0,13.0,25.0,10.0,5.0,8.0,12.0
2018,570.0,458,229,419,292,222,297,128.0,177,81.0,148,84.0,84.0,291,133,52,42,38.0,41.0,22.0,11.0,27.0,13.0,7.0,8.0,9.0
2019,592.0,493,297,544,328,232,321,193.0,186,78.0,164,133.0,94.0,250,146,51,68,51.0,44.0,37.0,14.0,33.0,5.0,9.0,19.0,7.0
2020,664.0,563,323,638,417,272,331,206.0,176,83.0,157,137.0,126.0,261,200,71,58,28.0,50.0,36.0,18.0,24.0,4.0,6.0,11.0,6.0
2021,725.0,569,358,640,436,302,372,225.0,223,84.0,172,130.0,80.0,258,174,70,59,44.0,58.0,47.0,22.0,30.0,13.0,4.0,29.0,6.0
2022,651.0,549,294,644,417,318,319,208.0,188,98.0,161,103.0,94.0,249,146,60,57,46.0,66.0,52.0,15.0,28.0,7.0,9.0,19.0,12.0
2023,677.0,567,328,662,452,340,300,205.0,191,105.0,168,131.0,94.0,257,152,61,48,42.0,53.0,48.0,17.0,27.0,9.0,9.0,9.0,8.0
2024,716.0,552,404,658,443,316,322,177.0,157,95.0,146,131.0,81.0,234,151,51,47,41.0,49.0,44.0,34.0,36.0,9.0,7.0,8.0,8.0
