,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,
1981,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
1982,,,,,,,1.0,,1.0,,,,,5.0,,,,,,,,,,,,
1983,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,
1984,,,,,,1.0,,,,,,1.0,,4.0,,,,,,,,,,,,
1985,,4.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
1986,,1.0,1.0,,,,,,,,,,,4.0,,,,,,,,,,,,
1987,,,,,,,,,,1.0,,,,6.0,,,,,,,,,,,,
1988,,1.0,,,,,,,1.0,,,,,5.0,,,,,,,,,,,1.0,
1989,1.0,2.0,,,,,,,2.0,,,,,4.0,,,1.0,,,1.0,,,,,,
1990,,,,,,,,,1.0,,,,,4.0,,,,,,,,1.0,,,,
1991,,3.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
1992,1.0,,,1.0,,,,,1.0,1.0,,,,3.0,,,,,,1.0,,,,,,
1993,,,,,,,,,3.0,,,,,5.0,,,,,,,,,,,,
1994,,2.0,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,
1995,2.0,1.0,,2.0,,,,,,,,,,4.0,,,,,,,,,,,,
1996,,2.0,,,,1.0,,,1.0,,,,,3.0,,,,,,,,,,,,
1997,,2.0,,,,1.0,,1.0,1.0,,,,,7.0,1.0,,,,,,,,,,,
1998,,,,,,,,,1.0,1.0,,,,5.0,,,,,,,,,,,,
1999,,1.0,,1.0,,,,,1.0,,,1.0,,3.0,,,,,,,,,,,,
2000,1.0,1.0,,,,,,,4.0,,,,,3.0,1.0,,,,,,,,,,,
2001,,2.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
2002,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,
2003,,1.0,,1.0,,,1.0,,2.0,,,,,7.0,,,,,,1.0,,,,,,
2004,1.0,3.0,,1.0,,,,,1.0,1.0,,,,4.0,,,,,,1.0,,1.0,,,,
2005,2.0,4.0,,1.0,,,,,5.0,2.0,,,2.0,8.0,,,,,,,,,,,,
2006,,3.0,1.0,,,,1.0,,1.0,2.0,,,1.0,9.0,1.0,,,,,,,,,,,
2007,1.0,4.0,,,,,,,5.0,,,,,6.0,,,,,,1.0,,,,,,
2008,5.0,3.0,,,,,,,2.0,,,,,8.0,1.0,,,,,,,,,,,
2009,1.0,,2.0,1.0,1.0,,,,3.0,,,,,7.0,,,,1.0,,,,,,,,1.0
2010,4.0,2.0,,,,1.0,1.0,,5.0,,,,1.0,11.0,,1.0,,,,,,,,,,
2011,2.0,2.0,,1.0,1.0,1.0,2.0,,3.0,1.0,,,,8.0,1.0,,,,,1.0,,1.0,,,,
2012,1.0,5.0,2.0,,1.0,,1.0,,5.0,,,,,8.0,,,,,,,,,,,,
2013,5.0,5.0,,,,1.0,,1.0,5.0,,,,,7.0,,,,,,,,,,,,
2014,,4.0,,,,,1.0,,6.0,,,,,5.0,,,,,,1.0,,,,,,
2015,1.0,14.0,1.0,,,1.0,,,6.0,,,,,6.0,,,,,,,,,1.0,,,
2016,1.0,8.0,1.0,1.0,2.0,2.0,,,8.0,2.0,1.0,,1.0,7.0,3.0,1.0,,,,,1.0,,,,,
2017,2.0,14.0,3.0,,,1.0,,,8.0,3.0,,,,6.0,,,1.0,1.0,,1.0,,,,,,
2018,3.0,14.0,1.0,1.0,3.0,1.0,,2.0,17.0,2.0,,,2.0,8.0,,,,,,,,1.0,,,,
2019,2.0,7.0,1.0,,,1.0,1.0,2.0,5.0,3.0,,,1.0,15.0,1.0,,,1.0,,,1.0,1.0,,1.0,,
2020,1.0,8.0,,,,2.0,,1.0,5.0,4.0,,,1.0,13.0,1.0,,,,,,,,,,,
2021,8.0,16.0,1.0,,,2.0,,1.0,4.0,5.0,,1.0,,8.0,,1.0,,,,1.0,,,,,,
2022,2.0,11.0,,1.0,1.0,2.0,,,18.0,1.0,,2.0,2.0,12.0,1.0,,,,,,,,,,,
2023,12.0,14.0,4.0,,1.0,1.0,1.0,1.0,18.0,2.0,,1.0,1.0,15.0,,1.0,1.0,,1.0,,,,1.0,,,
2024,7.0,12.0,,,3.0,3.0,,1.0,13.0,2.0,1.0,1.0,3.0,20.0,2.0,1.0,1.0,,,,,,,,,
