,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,5.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
1981,6.0,1.0,,,,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,
1982,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
1983,10.0,,,1.0,,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,
1984,7.0,2.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
1985,8.0,,2.0,2.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,
1986,8.0,,1.0,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,
1987,4.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
1988,4.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,
1989,6.0,1.0,,4.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
1990,7.0,2.0,1.0,1.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,
1991,4.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,,,2.0,,,,,,,1.0,,,,,,,,
1992,4.0,,2.0,1.0,,,1.0,,,,,,,,,,,4.0,,,,,,,,
1993,4.0,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,
1994,7.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
1995,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
1997,1.0,3.0,,1.0,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,
1998,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
1999,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,
2000,3.0,1.0,,3.0,2.0,4.0,2.0,2.0,,2.0,,,,,,,,,,,,,,,,
2001,8.0,4.0,2.0,2.0,2.0,,,2.0,,,3.0,2.0,,,,1.0,,,,,,,,,,
2002,4.0,9.0,,5.0,1.0,2.0,,,1.0,,,2.0,2.0,,,1.0,,1.0,,1.0,1.0,,,,,
2003,2.0,2.0,2.0,4.0,,,1.0,,,,1.0,,2.0,1.0,,,,,,,,,,,,
2004,4.0,3.0,7.0,1.0,,,,1.0,,2.0,1.0,2.0,2.0,,,1.0,,,,,,,,,,
2005,3.0,5.0,2.0,4.0,,3.0,,5.0,,2.0,2.0,2.0,3.0,,,,,1.0,,,,,,,,
2006,2.0,1.0,,6.0,,5.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,,,,,,,,,,,,,
2007,1.0,8.0,,6.0,1.0,2.0,,,3.0,1.0,4.0,,,,,,,,,,,,,,,
2008,4.0,6.0,3.0,4.0,1.0,3.0,1.0,5.0,,1.0,9.0,1.0,,2.0,,,,,,,,,,,,
2009,3.0,7.0,3.0,5.0,1.0,,3.0,,,2.0,7.0,,2.0,2.0,,,,,1.0,,,,,,,
2010,8.0,11.0,2.0,4.0,1.0,,4.0,3.0,,4.0,4.0,1.0,,1.0,,,,,,,1.0,,,,,
