,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,1039,270,380,683,212,144,738,91,123,46,276,45,97,486,153,222,457,119,36,111,45,44,15,40,53,10
1981,1172,307,407,684,230,185,848,106,130,51,285,53,116,577,128,222,491,106,37,125,53,42,24,45,41,19
1982,1348,326,429,711,251,205,776,132,147,33,264,49,92,584,179,301,435,126,35,136,43,47,34,36,36,30
1983,1359,352,452,788,291,215,878,167,176,49,304,64,141,597,163,288,516,157,26,142,48,53,35,57,68,28
1984,1743,352,478,873,296,208,1032,171,177,50,349,67,111,604,220,338,426,172,31,159,58,71,48,60,51,36
1985,1834,326,525,906,338,199,1061,197,168,79,345,81,131,652,204,318,426,181,43,158,66,85,51,64,68,33
1986,2033,357,517,958,339,254,1091,198,184,68,382,72,144,675,215,329,450,207,38,168,79,90,69,66,51,36
1987,2516,449,537,1022,334,309,1201,207,193,115,379,84,183,757,247,398,621,240,38,186,98,78,73,59,73,46
1988,3219,486,553,1182,399,369,1423,259,190,134,497,102,162,933,260,398,730,291,36,178,86,104,63,64,68,45
1989,3417,509,624,1259,447,424,1407,286,223,129,525,121,215,988,302,450,651,377,30,212,96,97,73,100,76,60
1990,4202,571,690,1488,501,506,1602,312,227,190,556,151,268,1064,305,536,668,400,29,193,116,109,88,99,91,69
1991,4064,599,708,1644,495,574,1680,346,251,201,582,134,239,1076,306,534,673,374,39,202,135,122,110,96,78,47
1992,4475,713,790,1735,585,631,1876,366,257,230,646,173,299,1055,319,616,643,434,55,234,132,124,119,90,80,50
1993,4738,748,769,1755,658,628,1909,351,294,248,705,187,297,1170,402,592,732,501,41,231,141,136,125,85,77,78
1994,4917,762,799,1906,724,741,1981,420,350,289,706,231,344,1344,394,583,717,473,58,255,145,161,115,105,100,81
1995,5506,870,852,1849,727,733,2146,482,339,311,735,231,362,1355,434,588,662,524,51,245,136,157,93,86,103,80
1996,5859,929,876,2043,777,830,2159,479,341,304,770,285,460,1539,453,632,732,517,64,308,172,197,123,99,121,76
1997,6424,1074,929,2138,785,795,2234,578,414,331,790,300,471,1558,531,633,793,663,66,317,135,204,141,93,116,82
1998,6715,1140,990,2284,952,839,2464,597,417,351,783,347,549,1535,536,743,749,551,63,295,173,227,145,99,121,77
1999,6861,1188,957,2198,919,888,2495,606,353,387,848,388,503,1606,540,694,690,587,63,304,179,228,92,93,117,74
2000,7258,1255,914,2317,981,1031,2540,688,438,380,884,471,652,1644,581,743,794,624,67,305,174,260,114,89,99,78
2001,7544,1368,975,2613,1009,1073,2462,694,422,443,1002,563,648,1809,671,734,799,553,68,284,148,281,105,109,127,91
2002,7956,1477,1025,4640,1287,2719,2609,847,439,468,1043,704,803,2079,786,868,787,587,77,352,176,358,103,117,109,93
2003,8710,1670,1163,3974,1290,2061,2820,889,514,520,1092,807,927,2169,788,954,749,655,87,418,221,383,140,104,135,90
2004,9317,1870,1240,3868,1375,1878,2948,975,553,602,1061,767,1082,2362,811,1041,762,700,101,315,205,345,146,122,103,117
2005,10724,2138,1330,4402,1578,2199,3131,1114,623,657,1079,972,1011,2446,856,1158,828,771,90,379,180,459,174,139,139,119
2006,11250,2387,1314,4812,1781,2357,3453,1313,640,752,1032,1092,1095,2577,892,1202,738,813,115,388,218,481,180,142,148,113
2007,11763,2686,1460,4521,1912,2362,3420,1501,778,792,1042,1190,1158,2408,1015,1221,718,747,111,383,221,531,179,139,124,122
2008,13707,3336,1465,4619,1980,2519,3730,1722,892,838,1085,1265,1315,2432,938,1446,696,881,105,425,290,594,192,153,155,126
2009,14884,3618,1600,5088,2306,2684,3991,1925,1047,985,1261,1405,1537,2626,1065,1546,769,995,156,425,248,633,402,161,143,106
2010,15557,4160,1550,5363,2278,2783,4261,2317,1123,1107,1254,1510,1492,2930,1154,1959,831,941,159,474,280,687,210,131,141,137
2011,17028,4463,1673,5514,2578,2606,4444,2430,1089,1255,1215,1729,1751,2883,1233,1823,817,1131,180,447,293,651,252,175,155,126
2012,18246,5018,1816,5760,2841,2648,4702,2464,1496,1345,1189,1763,1850,3056,1349,1911,798,1157,187,503,305,715,230,183,171,152
2013,19671,5254,1719,5862,3019,2844,4823,2735,1306,1467,1314,1761,1731,3037,1231,2055,761,1208,242,504,331,711,227,163,196,154
2014,19986,5625,2019,6145,3304,2811,4955,2874,1340,1518,1360,1732,1865,3031,1469,2148,836,1252,243,462,333,804,204,181,187,154
