,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,5,,6.0,,2.0,,3.0,,1.0,,,,,,,,,,,,,,,1.0,,1.0
1981,3,3.0,1.0,,1.0,,2.0,,1.0,,,1.0,1.0,1.0,3.0,,,,,,,,,,,
1982,2,4.0,2.0,,,,3.0,,,,,,1.0,,,,,,,,,,,,,
1983,3,8.0,1.0,,2.0,,1.0,2.0,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,
1984,5,7.0,2.0,,2.0,,1.0,,,,,4.0,,,,,,1.0,,,,,,,,
1985,8,5.0,1.0,1.0,,,,1.0,,1.0,,,3.0,,1.0,,1.0,1.0,,,,,,,,
1986,9,9.0,2.0,,2.0,,,2.0,1.0,,,,1.0,,,,1.0,2.0,,,,,,,,
1987,17,9.0,1.0,1.0,4.0,,,2.0,2.0,,,2.0,1.0,2.0,,1.0,,,,,1.0,,,,,
1988,5,8.0,4.0,,1.0,,4.0,3.0,2.0,,,,,,1.0,,,4.0,,,,,,,,
1989,4,4.0,2.0,,3.0,,,1.0,,,,1.0,,1.0,,1.0,,3.0,,,,1.0,,1.0,,
1990,10,9.0,,1.0,2.0,,,,,,1.0,1.0,3.0,,1.0,2.0,,5.0,,,,,,,,
1991,12,9.0,1.0,,3.0,,1.0,2.0,2.0,1.0,,,1.0,,1.0,,,5.0,,,1.0,,,,,
1992,13,4.0,2.0,2.0,2.0,,2.0,1.0,2.0,1.0,,,2.0,1.0,,,,2.0,1.0,1.0,,,,,,
1993,15,8.0,5.0,,2.0,1.0,5.0,3.0,1.0,1.0,,2.0,1.0,2.0,,,,1.0,1.0,,,,,,,1.0
1994,11,6.0,6.0,1.0,1.0,,4.0,2.0,,,1.0,1.0,2.0,,,,,3.0,,,1.0,,,,,
1995,13,6.0,4.0,,4.0,1.0,8.0,1.0,,1.0,,2.0,1.0,1.0,,1.0,1.0,4.0,,,,1.0,,,,
1996,16,9.0,4.0,,2.0,,1.0,1.0,2.0,,,,1.0,,,1.0,,4.0,1.0,,1.0,,,1.0,,
1997,17,2.0,3.0,1.0,1.0,2.0,,2.0,1.0,2.0,2.0,2.0,3.0,2.0,,,2.0,4.0,,2.0,,1.0,,1.0,1.0,
1998,22,5.0,3.0,1.0,2.0,,6.0,,,1.0,,,5.0,,,,,3.0,,,,,,1.0,,
1999,24,8.0,11.0,1.0,4.0,1.0,4.0,1.0,,3.0,,,5.0,,2.0,,2.0,1.0,1.0,1.0,,,,2.0,,
2000,20,10.0,6.0,1.0,5.0,2.0,8.0,2.0,1.0,2.0,,,5.0,4.0,,2.0,3.0,3.0,,,,1.0,,,1.0,
2001,15,12.0,5.0,2.0,6.0,,2.0,2.0,2.0,2.0,5.0,6.0,6.0,1.0,1.0,1.0,3.0,5.0,,,,1.0,,,,
2002,23,4.0,7.0,2.0,5.0,4.0,3.0,2.0,1.0,6.0,2.0,5.0,8.0,5.0,,1.0,2.0,5.0,,1.0,,,,,,
2003,31,7.0,2.0,5.0,5.0,3.0,5.0,1.0,2.0,1.0,,5.0,8.0,,,,15.0,4.0,,1.0,,1.0,,,,
2004,32,14.0,6.0,4.0,4.0,2.0,5.0,2.0,1.0,6.0,3.0,5.0,3.0,,,1.0,9.0,4.0,,1.0,,3.0,,,,
2005,27,17.0,1.0,1.0,6.0,1.0,5.0,1.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,,2.0,4.0,,1.0,,2.0,,,,
2006,37,9.0,7.0,2.0,5.0,1.0,6.0,1.0,1.0,4.0,1.0,6.0,6.0,,1.0,,3.0,2.0,,,,3.0,,1.0,,
2007,49,14.0,5.0,2.0,15.0,5.0,6.0,1.0,1.0,,,6.0,11.0,,,,3.0,1.0,,3.0,,,1.0,1.0,,
2008,37,19.0,3.0,,8.0,6.0,5.0,1.0,3.0,2.0,,5.0,9.0,,2.0,,3.0,5.0,3.0,,,,,,,
2009,32,18.0,2.0,2.0,10.0,2.0,,9.0,,2.0,,5.0,9.0,1.0,,1.0,4.0,5.0,,,,3.0,,1.0,,
2010,37,16.0,1.0,4.0,10.0,4.0,6.0,5.0,1.0,2.0,,8.0,11.0,9.0,,2.0,5.0,4.0,1.0,2.0,2.0,,1.0,1.0,,
2011,32,23.0,4.0,3.0,13.0,5.0,4.0,3.0,3.0,7.0,1.0,10.0,13.0,12.0,,2.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,,
2012,45,22.0,1.0,5.0,15.0,2.0,7.0,1.0,1.0,6.0,,8.0,8.0,10.0,2.0,,5.0,,1.0,4.0,1.0,2.0,,,,1.0
2013,41,28.0,6.0,2.0,14.0,4.0,11.0,7.0,2.0,3.0,2.0,11.0,4.0,7.0,5.0,,2.0,1.0,,1.0,1.0,,,,,
2014,49,22.0,5.0,5.0,15.0,3.0,7.0,4.0,2.0,5.0,5.0,7.0,8.0,1.0,2.0,2.0,5.0,2.0,,1.0,3.0,2.0,,,,
2015,72,26.0,2.0,4.0,10.0,5.0,6.0,6.0,4.0,6.0,2.0,5.0,13.0,,3.0,1.0,6.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,,
2016,57,32.0,7.0,8.0,17.0,1.0,12.0,4.0,3.0,6.0,,11.0,9.0,,1.0,,7.0,,1.0,1.0,2.0,3.0,,,,
2017,50,21.0,3.0,4.0,22.0,3.0,5.0,6.0,1.0,6.0,1.0,14.0,11.0,1.0,1.0,1.0,5.0,2.0,,2.0,2.0,5.0,,,,
2018,60,26.0,5.0,9.0,15.0,4.0,11.0,5.0,4.0,7.0,1.0,18.0,8.0,1.0,2.0,,4.0,3.0,,2.0,2.0,,,,,
2019,88,34.0,7.0,9.0,22.0,4.0,5.0,11.0,3.0,9.0,,7.0,21.0,2.0,4.0,2.0,2.0,4.0,,1.0,2.0,3.0,3.0,1.0,,
2020,96,36.0,5.0,5.0,20.0,4.0,10.0,4.0,5.0,15.0,3.0,8.0,7.0,,2.0,1.0,4.0,5.0,1.0,2.0,6.0,3.0,1.0,,,1.0
2021,136,42.0,7.0,2.0,18.0,4.0,12.0,16.0,4.0,9.0,1.0,8.0,14.0,,3.0,4.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,,1.0
2022,154,36.0,9.0,4.0,31.0,7.0,9.0,13.0,2.0,21.0,1.0,9.0,6.0,1.0,3.0,5.0,4.0,3.0,2.0,5.0,8.0,,,2.0,,
2023,170,33.0,8.0,4.0,22.0,8.0,16.0,15.0,6.0,22.0,,5.0,5.0,1.0,9.0,1.0,6.0,5.0,,1.0,5.0,3.0,4.0,2.0,,1.0
2024,203,36.0,7.0,7.0,22.0,8.0,18.0,8.0,3.0,9.0,1.0,3.0,7.0,2.0,7.0,5.0,2.0,8.0,,,6.0,5.0,2.0,,,
