,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
1981,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
1982,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1983,,,2.0,1.0,2.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,
1984,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,
1985,1.0,,,,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
1986,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,
1987,,,2.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,1.0
1988,2.0,2.0,1.0,,3.0,,1.0,,,,,,,,,,1.0,2.0,,,,,,,,
1989,4.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,
1990,4.0,,4.0,,3.0,,2.0,,1.0,2.0,,,,,1.0,,,2.0,,,1.0,,,,,
1991,8.0,5.0,3.0,1.0,2.0,,2.0,,1.0,,,,2.0,,,,,3.0,,,,,,,,
1992,4.0,1.0,3.0,,1.0,,3.0,,2.0,4.0,,1.0,1.0,,1.0,1.0,3.0,3.0,,,,,,,,
1993,2.0,2.0,2.0,,2.0,,,1.0,1.0,2.0,,,1.0,,,,,1.0,,,1.0,,,,,
1994,5.0,1.0,1.0,1.0,1.0,,3.0,1.0,2.0,,,1.0,,,,,,1.0,,,,1.0,,1.0,,
1995,12.0,4.0,6.0,,2.0,,3.0,,4.0,2.0,,1.0,2.0,,,,,1.0,,,,,,1.0,,
1996,14.0,2.0,1.0,,4.0,,,,3.0,3.0,,,,,1.0,,1.0,2.0,,1.0,2.0,,,5.0,,
1997,10.0,2.0,,1.0,3.0,,4.0,2.0,2.0,2.0,,,,,1.0,,,5.0,,,,,,,,1.0
1998,17.0,4.0,6.0,,5.0,,1.0,,1.0,2.0,,1.0,,,,,1.0,5.0,,,1.0,,,,,
1999,18.0,5.0,7.0,,8.0,1.0,6.0,,1.0,2.0,,,,,1.0,2.0,,4.0,,,,1.0,,2.0,,
2000,22.0,3.0,5.0,,3.0,,2.0,3.0,,2.0,1.0,,4.0,,,,,6.0,,,2.0,,,1.0,,
2001,20.0,5.0,4.0,1.0,3.0,1.0,3.0,2.0,2.0,,,2.0,2.0,,,,,6.0,,1.0,,2.0,,1.0,,1.0
2002,15.0,4.0,17.0,1.0,6.0,,6.0,3.0,2.0,2.0,,,1.0,,,,,5.0,,,,1.0,,,,
2003,25.0,6.0,15.0,2.0,5.0,2.0,5.0,,2.0,1.0,,,1.0,,,1.0,,4.0,,1.0,,1.0,,,,
2004,19.0,9.0,11.0,2.0,12.0,,3.0,2.0,,3.0,,3.0,,,1.0,2.0,,2.0,,,,,1.0,2.0,,
2005,21.0,6.0,6.0,1.0,8.0,2.0,6.0,4.0,1.0,5.0,,1.0,4.0,,,,,3.0,,1.0,1.0,,,1.0,,1.0
2006,24.0,13.0,18.0,1.0,16.0,,1.0,3.0,2.0,2.0,,1.0,2.0,,,,3.0,7.0,,,1.0,,,,,
2007,29.0,14.0,19.0,5.0,13.0,1.0,8.0,2.0,1.0,4.0,,1.0,3.0,,1.0,2.0,,6.0,,,1.0,,,,,
2008,33.0,14.0,13.0,8.0,11.0,4.0,6.0,3.0,3.0,5.0,1.0,1.0,2.0,,1.0,1.0,1.0,14.0,,,3.0,,,,,
2009,26.0,13.0,21.0,2.0,19.0,3.0,6.0,2.0,1.0,5.0,4.0,3.0,3.0,1.0,3.0,2.0,,11.0,1.0,,,,,1.0,,1.0
2010,45.0,18.0,27.0,2.0,27.0,2.0,9.0,3.0,4.0,8.0,6.0,,2.0,,1.0,,2.0,8.0,1.0,,3.0,,,,,3.0
