,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,17,6,15,4,4,1.0,7,,,2.0,,,1.0,,,1.0,,5,,,1.0,,1.0,,,3.0
1981,19,2,15,6,2,1.0,2,,5.0,,,,,1.0,,1.0,2.0,7,1.0,,1.0,,,,,5.0
1982,19,5,7,4,1,2.0,6,,2.0,,3.0,,,1.0,,1.0,1.0,5,,,,1.0,,,,1.0
1983,14,6,15,7,5,,3,2.0,2.0,,2.0,2.0,1.0,1.0,2.0,2.0,3.0,9,,3.0,1.0,,1.0,,,4.0
1984,11,2,9,3,1,1.0,4,,2.0,,2.0,,,1.0,1.0,,2.0,5,,1.0,,3.0,,1.0,2.0,2.0
1985,23,4,5,11,4,,5,,2.0,,,,,,,1.0,,6,,3.0,,,,1.0,,7.0
1986,28,2,11,5,3,,3,,3.0,,,,1.0,,1.0,2.0,2.0,3,1.0,4.0,,,,1.0,,5.0
1987,31,3,19,22,2,1.0,3,1.0,3.0,1.0,,,1.0,,3.0,,3.0,9,,3.0,1.0,,,1.0,,3.0
1988,36,8,18,9,2,2.0,9,,3.0,4.0,1.0,2.0,1.0,3.0,1.0,,3.0,6,,,1.0,,,2.0,,5.0
1989,37,12,19,26,4,2.0,3,1.0,4.0,,3.0,,,,1.0,2.0,7.0,5,1.0,2.0,1.0,,,1.0,1.0,7.0
1990,46,3,26,16,1,3.0,16,1.0,4.0,2.0,3.0,2.0,,,4.0,3.0,7.0,16,,6.0,,1.0,1.0,1.0,,6.0
1991,49,6,21,24,3,2.0,9,3.0,4.0,2.0,10.0,2.0,3.0,5.0,6.0,,7.0,15,2.0,3.0,2.0,,1.0,,1.0,7.0
1992,49,8,14,21,5,4.0,22,4.0,5.0,3.0,3.0,2.0,3.0,8.0,3.0,4.0,9.0,8,3.0,3.0,,3.0,,,,6.0
1993,71,9,8,30,11,4.0,19,3.0,8.0,6.0,3.0,3.0,1.0,5.0,9.0,3.0,13.0,6,2.0,5.0,2.0,2.0,,1.0,2.0,2.0
1994,83,15,20,24,11,8.0,16,3.0,5.0,7.0,4.0,3.0,5.0,5.0,4.0,8.0,12.0,5,,1.0,2.0,2.0,,4.0,,5.0
1995,90,18,24,33,11,4.0,18,5.0,6.0,6.0,4.0,3.0,,7.0,10.0,2.0,11.0,6,1.0,5.0,,3.0,,4.0,2.0,4.0
1996,95,16,23,53,14,1.0,22,5.0,8.0,8.0,5.0,4.0,3.0,11.0,6.0,7.0,10.0,12,1.0,8.0,3.0,5.0,1.0,5.0,1.0,3.0
1997,97,21,27,46,13,3.0,25,10.0,11.0,7.0,3.0,3.0,4.0,4.0,5.0,6.0,10.0,7,1.0,7.0,5.0,1.0,1.0,4.0,1.0,2.0
1998,120,21,18,48,17,11.0,22,12.0,6.0,8.0,4.0,7.0,7.0,8.0,8.0,8.0,11.0,17,1.0,2.0,3.0,2.0,1.0,6.0,1.0,
1999,99,28,21,42,20,9.0,18,9.0,14.0,8.0,8.0,5.0,4.0,7.0,7.0,5.0,6.0,5,2.0,5.0,,,1.0,2.0,2.0,3.0
2000,110,51,17,82,26,19.0,25,16.0,13.0,8.0,10.0,16.0,6.0,13.0,10.0,13.0,10.0,8,4.0,14.0,2.0,4.0,,7.0,3.0,
2001,143,31,18,89,16,24.0,29,13.0,20.0,6.0,12.0,8.0,7.0,16.0,15.0,10.0,21.0,10,1.0,17.0,1.0,4.0,2.0,3.0,4.0,3.0
2002,121,39,28,131,20,63.0,22,7.0,24.0,6.0,11.0,15.0,14.0,27.0,10.0,9.0,8.0,10,1.0,21.0,3.0,5.0,,1.0,10.0,
2003,148,61,34,159,34,69.0,45,9.0,19.0,8.0,17.0,43.0,37.0,20.0,9.0,13.0,26.0,15,3.0,21.0,1.0,10.0,5.0,3.0,8.0,4.0
2004,186,72,34,193,29,112.0,34,18.0,17.0,16.0,10.0,44.0,40.0,25.0,16.0,18.0,21.0,22,5.0,31.0,3.0,8.0,2.0,1.0,3.0,1.0
2005,167,87,37,169,36,165.0,47,17.0,27.0,15.0,21.0,58.0,43.0,43.0,22.0,22.0,17.0,21,5.0,30.0,4.0,17.0,2.0,6.0,3.0,2.0
2006,247,91,38,223,41,195.0,57,25.0,30.0,18.0,15.0,53.0,39.0,50.0,19.0,13.0,14.0,26,3.0,17.0,3.0,26.0,4.0,2.0,5.0,
