,Documents
1980,46
1981,46
1982,36
1983,58
1984,68
1985,66
1986,108
1987,91
1988,119
1989,139
1990,91
1991,123
1992,116
1993,114
1994,130
1995,108
1996,110
1997,123
1998,127
1999,131
2000,151
2001,175
2002,195
2003,198
2004,206
2005,199
2006,185
2007,152
2008,173
2009,238
2010,238
2011,287
2012,266
2013,368
2014,303
2015,429
2016,526
2017,861
2018,842
2019,613
2020,747
2021,784
2022,986
2023,929
2024,958
