,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1981,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
1982,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
1983,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,2.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,
1985,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
1986,2.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,
1987,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
1988,,1.0,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,
1989,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,
1990,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1991,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,
1992,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
1993,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
1994,,,2.0,,3.0,1.0,,,,,,,,,1.0,,,,,,,,,,,
1995,3.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,
1996,,1.0,,,6.0,,,,2.0,1.0,,,,,2.0,1.0,,,,,,,,,,
1997,2.0,,,,4.0,,,,,,,,,,,,1.0,,,,,,,,,
1998,1.0,,,1.0,6.0,1.0,,,,,,,,,1.0,,,,,,,,,,,
1999,1.0,,,,6.0,,,,,,,,,,2.0,,,1.0,,,,,,,,
2000,2.0,,1.0,,4.0,,,,,,,,,,5.0,,,,,,,,,,,
2001,2.0,1.0,,1.0,3.0,,1.0,,,,,,,,4.0,,,1.0,,,1.0,,,,,
2002,,,,1.0,7.0,,4.0,,,,,,,,2.0,,,,,,,,,,,
2003,2.0,,2.0,1.0,10.0,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,
2004,2.0,,,1.0,10.0,,1.0,,,,,,,,4.0,,,,,,,,,,,
2005,1.0,1.0,,,10.0,,2.0,,,,,,,,10.0,1.0,,,,,1.0,,,1.0,,
2006,,3.0,1.0,1.0,10.0,,4.0,1.0,1.0,1.0,,,,,3.0,,,2.0,,,,,,,,
2007,,,,,8.0,,4.0,,1.0,,,,,,9.0,,,,,,,,,1.0,,
2008,2.0,2.0,1.0,1.0,8.0,,,,,,,,,,9.0,,1.0,1.0,,,,,,1.0,,
2009,6.0,2.0,,,21.0,,3.0,,,,1.0,,1.0,,10.0,1.0,,,,,,,,,,
2010,5.0,4.0,1.0,1.0,15.0,,1.0,,2.0,,,,,,8.0,1.0,,2.0,,1.0,,,,1.0,,
2011,5.0,,2.0,2.0,28.0,2.0,4.0,,,,,2.0,,1.0,5.0,,,2.0,,,,,,,,
2012,4.0,,,3.0,18.0,4.0,1.0,2.0,1.0,2.0,,,,1.0,5.0,1.0,,1.0,,1.0,,,,,,
2013,5.0,3.0,1.0,1.0,11.0,,11.0,1.0,1.0,,,,,,6.0,1.0,,1.0,,2.0,,,,,,
2014,12.0,4.0,5.0,9.0,16.0,3.0,9.0,,1.0,2.0,1.0,,,,4.0,1.0,1.0,1.0,,,,,,,,
2015,21.0,7.0,4.0,15.0,23.0,1.0,6.0,,2.0,,1.0,,,,10.0,,,4.0,,,1.0,,,,,
2016,14.0,6.0,4.0,8.0,27.0,1.0,8.0,1.0,,2.0,1.0,,4.0,1.0,10.0,,,2.0,,4.0,1.0,,,,,
2017,23.0,14.0,8.0,7.0,31.0,4.0,11.0,3.0,6.0,3.0,,,1.0,,10.0,,,,,7.0,,1.0,,,,
2018,24.0,4.0,2.0,11.0,29.0,17.0,16.0,3.0,2.0,1.0,,2.0,2.0,,7.0,1.0,,3.0,,6.0,1.0,,,,,
2019,31.0,8.0,3.0,15.0,24.0,6.0,15.0,2.0,3.0,2.0,,,,2.0,6.0,1.0,,1.0,1.0,2.0,2.0,,,,,
2020,28.0,5.0,5.0,9.0,38.0,9.0,9.0,4.0,,2.0,,1.0,,,10.0,1.0,,1.0,,2.0,,2.0,,,,
2021,29.0,7.0,1.0,9.0,30.0,9.0,9.0,6.0,1.0,4.0,,2.0,2.0,1.0,10.0,2.0,,2.0,1.0,7.0,1.0,6.0,,,,1.0
2022,47.0,11.0,3.0,12.0,27.0,8.0,9.0,7.0,2.0,7.0,,1.0,,1.0,5.0,,1.0,2.0,,10.0,,9.0,,,,
2023,32.0,9.0,4.0,7.0,28.0,10.0,10.0,4.0,2.0,8.0,,2.0,,,7.0,1.0,,1.0,,11.0,,4.0,,,,
2024,58.0,20.0,2.0,7.0,38.0,7.0,9.0,7.0,1.0,7.0,,4.0,,,6.0,1.0,,2.0,,3.0,1.0,13.0,,,,
