,Documents
1980,1.0
1981,2.0
1982,1.0
1983,
1984,4.0
1985,4.0
1986,
1987,
1988,1.0
1989,1.0
1990,
1991,1.0
1992,3.0
1993,1.0
1994,2.0
1995,1.0
1996,3.0
1997,3.0
1998,4.0
1999,3.0
2000,4.0
2001,9.0
2002,6.0
2003,8.0
2004,11.0
2005,19.0
2006,14.0
2007,16.0
2008,13.0
2009,12.0
2010,10.0
2011,9.0
2012,13.0
2013,13.0
2014,10.0
2015,24.0
2016,16.0
2017,34.0
2018,35.0
2019,25.0
2020,34.0
2021,46.0
2022,70.0
2023,44.0
2024,48.0
