,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,30,27,52,16,18,7,10,8,9,2,2.0,4,8,,5.0,2.0,,,1.0,,5,1,3.0,1.0,1.0,
1981,28,22,68,18,8,2,15,10,7,3,7.0,4,5,,3.0,,1.0,6.0,1.0,3.0,9,1,,1.0,1.0,1.0
1982,35,28,65,24,18,4,9,9,3,1,6.0,3,8,3.0,4.0,5.0,1.0,11.0,3.0,,7,2,1.0,2.0,,1.0
1983,40,37,70,16,12,6,7,6,9,2,5.0,5,5,,,1.0,3.0,8.0,1.0,3.0,3,4,1.0,,1.0,
1984,43,24,90,20,18,2,13,5,10,4,3.0,5,7,1.0,4.0,,3.0,4.0,,4.0,6,1,2.0,,,
1985,41,36,65,20,11,5,20,10,11,9,3.0,8,11,4.0,4.0,3.0,4.0,8.0,2.0,1.0,6,3,1.0,,,1.0
1986,46,33,84,19,20,4,19,5,11,5,3.0,3,14,2.0,2.0,5.0,3.0,8.0,3.0,2.0,10,5,1.0,,,
1987,56,30,76,19,17,5,25,10,8,4,5.0,2,11,,2.0,2.0,2.0,9.0,,2.0,5,2,3.0,2.0,,4.0
1988,65,44,82,19,20,4,31,12,9,6,,6,16,4.0,3.0,1.0,1.0,9.0,,3.0,6,4,,2.0,1.0,
1989,70,43,109,16,24,6,19,14,10,3,2.0,5,14,4.0,2.0,4.0,5.0,11.0,,3.0,8,1,,,1.0,3.0
1990,102,49,115,23,34,7,42,6,10,19,5.0,3,13,12.0,7.0,5.0,7.0,11.0,3.0,8.0,13,4,3.0,2.0,,1.0
1991,91,39,99,24,27,5,33,10,12,15,7.0,8,23,6.0,8.0,9.0,5.0,14.0,,5.0,12,4,6.0,1.0,1.0,1.0
1992,121,47,104,24,26,8,38,12,20,11,5.0,9,14,9.0,7.0,10.0,5.0,13.0,1.0,5.0,8,2,8.0,1.0,1.0,1.0
1993,92,51,114,32,30,10,32,4,21,7,2.0,5,18,8.0,9.0,9.0,6.0,7.0,1.0,2.0,12,5,5.0,4.0,2.0,
1994,108,47,95,19,26,4,40,5,11,18,8.0,11,18,9.0,9.0,9.0,3.0,10.0,1.0,9.0,4,4,3.0,4.0,1.0,1.0
1995,110,65,119,24,29,10,56,12,17,15,5.0,4,11,7.0,5.0,13.0,4.0,15.0,4.0,3.0,7,4,3.0,3.0,3.0,2.0
1996,123,35,96,35,31,10,40,5,12,19,6.0,6,17,7.0,9.0,12.0,6.0,20.0,2.0,5.0,9,4,5.0,3.0,2.0,3.0
1997,147,60,130,34,50,6,58,11,15,15,10.0,19,21,8.0,12.0,10.0,7.0,15.0,2.0,6.0,7,4,5.0,3.0,1.0,1.0
1998,149,79,125,37,32,12,57,19,22,14,6.0,18,26,18.0,17.0,6.0,9.0,37.0,,7.0,9,1,5.0,1.0,2.0,3.0
1999,148,85,133,28,46,11,50,13,22,22,11.0,19,32,8.0,16.0,5.0,12.0,23.0,1.0,4.0,5,5,4.0,1.0,,2.0
2000,149,92,142,36,65,20,65,17,16,21,6.0,16,25,10.0,19.0,12.0,9.0,16.0,,9.0,11,1,4.0,1.0,,3.0
2001,128,89,126,41,45,12,50,6,26,22,10.0,28,32,18.0,22.0,7.0,6.0,22.0,3.0,8.0,11,6,3.0,1.0,2.0,4.0
2002,146,108,165,72,61,41,68,26,19,21,9.0,20,51,25.0,26.0,11.0,8.0,22.0,3.0,21.0,3,7,5.0,4.0,2.0,3.0
2003,214,111,144,64,83,42,86,15,29,19,10.0,36,48,15.0,32.0,16.0,8.0,19.0,1.0,12.0,10,10,3.0,2.0,1.0,3.0
2004,232,155,130,75,64,33,68,22,29,28,24.0,29,32,33.0,24.0,18.0,10.0,18.0,6.0,4.0,10,5,3.0,2.0,8.0,3.0
2005,264,140,136,78,72,35,86,27,28,30,27.0,43,70,24.0,28.0,13.0,9.0,23.0,2.0,10.0,10,18,3.0,6.0,1.0,5.0
2006,308,183,141,107,109,44,75,19,36,16,27.0,48,80,19.0,31.0,16.0,11.0,26.0,,8.0,22,9,6.0,4.0,5.0,2.0
2007,352,201,135,82,117,51,102,41,56,48,16.0,42,77,30.0,35.0,26.0,11.0,30.0,10.0,10.0,8,21,2.0,1.0,1.0,1.0
2008,411,239,196,86,125,48,120,47,56,53,20.0,84,96,36.0,34.0,22.0,18.0,28.0,1.0,17.0,15,11,2.0,6.0,6.0,2.0
2009,468,334,192,118,158,58,124,70,50,59,10.0,83,129,33.0,36.0,25.0,18.0,31.0,7.0,9.0,19,16,4.0,6.0,5.0,5.0
2010,468,370,217,146,186,82,139,69,70,63,38.0,85,165,52.0,31.0,28.0,22.0,45.0,9.0,21.0,11,20,12.0,8.0,12.0,1.0
2011,548,339,229,165,185,65,132,86,82,75,35.0,82,133,36.0,47.0,33.0,19.0,24.0,15.0,24.0,23,28,16.0,5.0,7.0,1.0
2012,653,549,284,212,221,137,151,104,92,112,40.0,151,167,47.0,50.0,36.0,26.0,49.0,20.0,37.0,19,29,28.0,13.0,7.0,
2013,773,621,355,238,273,130,188,123,98,97,48.0,124,171,48.0,51.0,44.0,27.0,63.0,18.0,32.0,31,35,14.0,10.0,8.0,1.0
2014,837,694,432,310,321,221,261,161,125,115,76.0,168,182,49.0,72.0,34.0,28.0,73.0,26.0,43.0,28,52,9.0,14.0,15.0,3.0
2015,982,873,489,381,358,213,282,215,137,119,101.0,200,218,67.0,69.0,39.0,53.0,80.0,24.0,44.0,43,38,20.0,12.0,11.0,7.0
2016,917,863,485,380,461,214,250,185,183,113,112.0,181,161,54.0,71.0,32.0,50.0,70.0,34.0,43.0,32,43,7.0,7.0,8.0,7.0
2017,1026,995,507,539,478,334,285,194,196,126,157.0,199,188,79.0,92.0,57.0,59.0,86.0,52.0,58.0,42,70,14.0,19.0,14.0,6.0
2018,1229,1255,581,626,505,468,299,281,224,168,172.0,261,202,85.0,97.0,65.0,60.0,93.0,44.0,52.0,55,71,31.0,17.0,14.0,6.0
2019,1408,1389,709,719,642,683,367,335,220,201,194.0,340,229,93.0,106.0,71.0,82.0,123.0,57.0,75.0,52,118,22.0,27.0,11.0,3.0
2020,1737,1728,841,785,741,572,385,452,249,277,172.0,374,279,78.0,124.0,86.0,80.0,110.0,81.0,131.0,76,116,31.0,29.0,16.0,6.0
2021,2004,2459,890,749,837,798,437,720,329,361,144.0,440,367,74.0,160.0,92.0,61.0,112.0,81.0,142.0,96,128,33.0,23.0,9.0,6.0
2022,2185,2880,968,915,830,1179,448,812,392,498,136.0,598,434,98.0,138.0,109.0,78.0,140.0,75.0,184.0,85,192,28.0,46.0,9.0,12.0
2023,2270,3704,1140,1170,1032,1613,477,1053,496,563,186.0,952,480,181.0,141.0,114.0,92.0,141.0,76.0,195.0,99,258,44.0,28.0,13.0,12.0
2024,2563,3774,1135,1398,1165,1602,531,1087,465,674,210.0,959,521,203.0,155.0,140.0,98.0,132.0,97.0,176.0,118,292,40.0,31.0,14.0,11.0
