,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,
1982,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
1983,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,2.0,1.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,
1985,4.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,
1986,9.0,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,
1987,1.0,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,
1988,2.0,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,
1989,9.0,1.0,,,1.0,,,,1.0,,,,,,,,,2.0,,,,,1.0,,,
1990,3.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,
1991,2.0,,,,,,1.0,,,3.0,,,,,1.0,,,,,,,,,,,
1992,5.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
1993,5.0,2.0,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,
1994,5.0,,1.0,,,,2.0,,1.0,1.0,,,,,,,,3.0,,,,,,,,
1995,5.0,2.0,,,1.0,,,,,2.0,,,,,,,,1.0,,,,,,,,
1996,6.0,3.0,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,
1997,7.0,1.0,1.0,,,1.0,1.0,,,1.0,,,2.0,,,,,,,,,,,,,
1998,7.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,
1999,15.0,4.0,,,,,,,,5.0,,,,,,,,1.0,,,,,,,,
2000,17.0,4.0,1.0,2.0,4.0,,2.0,,,7.0,,,5.0,,,,,3.0,,,,,,,,
2001,16.0,14.0,2.0,,,,1.0,,,2.0,,,3.0,1.0,,,,2.0,,,,,,,,
2002,20.0,9.0,2.0,1.0,1.0,1.0,,,,7.0,,1.0,2.0,,,,,4.0,,,,,,,,
2003,32.0,12.0,,,1.0,,1.0,2.0,,5.0,,1.0,,,,,,3.0,,,,3.0,,,1.0,
2004,32.0,15.0,2.0,2.0,3.0,2.0,1.0,,2.0,17.0,,1.0,,,,,,4.0,,,,2.0,,,,
2005,29.0,15.0,6.0,,3.0,,2.0,2.0,,14.0,,,2.0,,,,1.0,3.0,,,,1.0,,,,
2006,33.0,12.0,5.0,1.0,3.0,1.0,,2.0,1.0,22.0,,,2.0,,,,,6.0,,,,1.0,,,,
2007,39.0,17.0,5.0,,5.0,,,3.0,,28.0,,1.0,3.0,,,,,2.0,,1.0,,5.0,1.0,1.0,,
2008,57.0,16.0,4.0,1.0,4.0,3.0,2.0,2.0,,25.0,,2.0,2.0,,,1.0,,2.0,,,2.0,4.0,,,,
2009,46.0,33.0,7.0,,7.0,3.0,4.0,4.0,2.0,32.0,,1.0,2.0,,,,,4.0,2.0,,,3.0,,,,
2010,45.0,31.0,10.0,,4.0,1.0,2.0,5.0,7.0,37.0,,2.0,2.0,,,,,6.0,,,2.0,4.0,1.0,,,2.0
