,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1981,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
1982,,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,
1983,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,
1984,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
1985,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
1987,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
1988,1.0,1.0,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,
1989,1.0,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,
1990,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,
1991,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
1992,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
1993,,2.0,1.0,,1.0,,,1.0,,,,,2.0,,,,,1.0,,,,,,,,
1994,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
1995,2.0,6.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,
1996,2.0,2.0,,,1.0,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,
1997,4.0,6.0,,,,,,,2.0,,,2.0,2.0,,,,,,,,,,,,,
1998,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1.0,3.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
2000,5.0,8.0,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,
2001,,8.0,,1.0,2.0,,,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,,
2002,3.0,,,3.0,1.0,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,
2003,2.0,5.0,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,
2004,2.0,6.0,1.0,2.0,2.0,,2.0,1.0,,,,2.0,,1.0,,,,,,1.0,,,,,,
2005,5.0,1.0,1.0,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,
2006,1.0,4.0,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,,
2007,4.0,2.0,1.0,1.0,2.0,,2.0,,,1.0,,2.0,2.0,,,,,,,,,,,,,
2008,8.0,7.0,1.0,3.0,4.0,1.0,4.0,1.0,1.0,,,2.0,1.0,,,,,,,1.0,,,,,,
2009,18.0,6.0,1.0,3.0,5.0,,,,,2.0,1.0,1.0,1.0,1.0,,,,1.0,,,2.0,,1.0,,,
2010,7.0,13.0,3.0,3.0,4.0,2.0,2.0,,1.0,,1.0,1.0,2.0,,,,,2.0,,,1.0,,,,,1.0
2011,27.0,12.0,,3.0,1.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,,,,4.0,,,1.0,,,,,
2012,32.0,8.0,1.0,2.0,4.0,,1.0,,,3.0,,,2.0,1.0,,1.0,,,,1.0,,,1.0,,,
2013,29.0,7.0,1.0,3.0,4.0,,2.0,,1.0,2.0,1.0,,1.0,,,,1.0,,,,,,,,,1.0
2014,19.0,3.0,2.0,1.0,5.0,2.0,5.0,1.0,2.0,,,1.0,,,,,,3.0,,3.0,,,2.0,,,
2015,34.0,6.0,,5.0,3.0,1.0,4.0,1.0,,1.0,,,,,,,,2.0,,1.0,,,,,,
2016,34.0,7.0,3.0,8.0,6.0,1.0,3.0,,1.0,4.0,,1.0,,2.0,,1.0,,2.0,,2.0,1.0,,1.0,,,
2017,26.0,6.0,2.0,4.0,11.0,,2.0,4.0,,1.0,1.0,,1.0,1.0,,,,2.0,,,,2.0,,,,
2018,42.0,9.0,2.0,1.0,5.0,3.0,4.0,4.0,1.0,3.0,1.0,,,1.0,2.0,2.0,,2.0,,,2.0,,,,,
2019,58.0,3.0,1.0,2.0,3.0,23.0,3.0,,,2.0,,2.0,1.0,1.0,,2.0,,,,1.0,2.0,1.0,,,,
2020,39.0,10.0,2.0,3.0,8.0,48.0,6.0,1.0,3.0,2.0,,3.0,2.0,1.0,,2.0,1.0,,,,,1.0,,,,1.0
2021,28.0,6.0,2.0,4.0,13.0,85.0,6.0,1.0,3.0,,,4.0,2.0,2.0,,2.0,,,,,,1.0,,1.0,,
2022,27.0,9.0,4.0,11.0,8.0,66.0,5.0,4.0,2.0,2.0,2.0,,1.0,2.0,,,,2.0,,2.0,,,,,,
2023,35.0,6.0,2.0,15.0,14.0,99.0,5.0,3.0,1.0,1.0,,3.0,2.0,,6.0,1.0,,,,,,,,,,
2024,24.0,8.0,2.0,8.0,13.0,26.0,4.0,5.0,1.0,2.0,,1.0,3.0,,,1.0,,,1.0,,,2.0,,2.0,1.0,
