,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,,,,,,,,,,,,2.0,,,1.0,,,1.0,,,1.0,,
1981,4.0,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,
1982,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
1983,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,1.0,,,,1.0,,,,,,,,,,3.0,,,,,,,,,,,
1985,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,
1986,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,
1987,,,,,1.0,,,,,1.0,,,,,2.0,,,,1.0,,,,,,,
1988,1.0,3.0,1.0,,1.0,,2.0,,,,,,,1.0,2.0,,,,,1.0,,,,,,
1989,2.0,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,
1990,3.0,1.0,1.0,,4.0,,,,,4.0,,,,,,,,,,,,,,,,1.0
1991,,2.0,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
1992,2.0,,,,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,
1993,2.0,,,,1.0,1.0,,,,2.0,,,,,4.0,,,1.0,,1.0,,,,,,
1994,3.0,,,,3.0,1.0,,,1.0,,,,1.0,,3.0,,,,,,,,,,,
1995,1.0,2.0,,,1.0,,,1.0,,1.0,,,,,4.0,,,1.0,,,,,,,,
1996,4.0,1.0,,,1.0,,,,,1.0,,,,,3.0,,,1.0,,,,,,1.0,,
1997,2.0,,1.0,1.0,9.0,,2.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,
1998,5.0,1.0,1.0,1.0,4.0,,,1.0,,2.0,,1.0,,2.0,1.0,,,,,,,,,,,
1999,3.0,,,1.0,7.0,2.0,2.0,,,2.0,,,,,3.0,,,,,,,1.0,,,,
2000,1.0,1.0,,,16.0,,2.0,,,3.0,,,,1.0,5.0,,,,,,,,,,,
2001,3.0,2.0,2.0,1.0,12.0,,,,,2.0,,,,,5.0,,,,,,1.0,,,,,
2002,3.0,1.0,2.0,1.0,16.0,1.0,2.0,,,6.0,,,1.0,,5.0,,,1.0,,,1.0,,,,,
2003,3.0,2.0,,,20.0,,,1.0,,3.0,,,,1.0,2.0,,,,,,1.0,,,,,
2004,16.0,,3.0,,26.0,,1.0,1.0,,11.0,,1.0,,,4.0,,1.0,,,1.0,2.0,,,,,
2005,8.0,1.0,1.0,,16.0,,2.0,,,11.0,,,,,3.0,,,,,,,,,,,
2006,6.0,2.0,3.0,,37.0,,,2.0,1.0,5.0,,,,,7.0,,,1.0,,,,,,,,
2007,5.0,3.0,,,24.0,,3.0,1.0,1.0,7.0,,,,,17.0,,,1.0,,,,,,,,
2008,5.0,1.0,,,17.0,,2.0,,1.0,4.0,,,1.0,,7.0,,,,,,,,,,,
2009,6.0,2.0,1.0,,23.0,,1.0,1.0,2.0,6.0,,,,,12.0,,,,,,,,,,,
2010,15.0,3.0,1.0,2.0,37.0,1.0,4.0,,1.0,4.0,,,1.0,1.0,13.0,,,,,,,,,,,
2011,11.0,4.0,2.0,1.0,52.0,2.0,4.0,,1.0,8.0,,,,,23.0,,1.0,1.0,,,,,,,1.0,
2012,15.0,12.0,1.0,1.0,55.0,,2.0,,1.0,11.0,,1.0,2.0,,24.0,,,2.0,,,1.0,1.0,,,,
2013,19.0,11.0,4.0,2.0,58.0,,7.0,1.0,1.0,14.0,,,1.0,2.0,22.0,,,3.0,,,2.0,1.0,,,,
2014,15.0,10.0,3.0,3.0,53.0,1.0,11.0,1.0,1.0,12.0,,3.0,1.0,1.0,41.0,,,1.0,1.0,,2.0,,1.0,,,
2015,22.0,22.0,3.0,5.0,43.0,3.0,3.0,,2.0,10.0,,9.0,,,43.0,,,4.0,,1.0,1.0,1.0,,,1.0,
2016,17.0,21.0,4.0,19.0,37.0,,5.0,4.0,1.0,10.0,,19.0,,,37.0,,,1.0,,1.0,,1.0,1.0,,1.0,
2017,18.0,12.0,7.0,8.0,49.0,2.0,6.0,4.0,1.0,15.0,,1.0,1.0,1.0,38.0,,,2.0,,,,,1.0,,,
2018,23.0,11.0,9.0,1.0,53.0,2.0,12.0,3.0,,22.0,,,1.0,1.0,35.0,,,3.0,,,,1.0,,,,2.0
2019,15.0,13.0,8.0,5.0,47.0,2.0,13.0,7.0,1.0,8.0,,,1.0,,24.0,2.0,,2.0,,,1.0,1.0,,,,
2020,20.0,20.0,10.0,6.0,58.0,,10.0,5.0,,12.0,,,,,44.0,,,1.0,,,,,,,,
2021,30.0,14.0,7.0,5.0,72.0,,11.0,4.0,2.0,18.0,,1.0,2.0,1.0,39.0,,,2.0,,,1.0,1.0,,,,
2022,34.0,8.0,5.0,5.0,59.0,1.0,12.0,4.0,,20.0,,,,,29.0,1.0,,2.0,1.0,,1.0,,,,,
2023,36.0,16.0,5.0,2.0,80.0,1.0,14.0,8.0,1.0,20.0,,2.0,,,29.0,1.0,,,,,,,,,,
2024,38.0,25.0,6.0,5.0,62.0,1.0,15.0,4.0,3.0,16.0,,,,,31.0,,,2.0,,,1.0,,,,,
