,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,1.0,,,,,,,,,,,,,,,3.0,,,1.0,,,,,,
1981,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,1.0,,
1982,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
1983,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
1984,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
1985,1.0,,,2.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,
1986,2.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,
1987,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,1.0,
1988,2.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
1989,1.0,1.0,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,
1990,2.0,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,
1991,3.0,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,
1992,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
1993,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1994,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0
1995,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
1996,1.0,2.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,1.0,,,,,
1997,4.0,,,3.0,,,,,1.0,2.0,1.0,,,2.0,,,,,,,,,,,,
1998,,1.0,1.0,3.0,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,
1999,2.0,3.0,,2.0,,1.0,1.0,,1.0,1.0,2.0,,,2.0,,1.0,,,1.0,,,,,,,
2000,2.0,1.0,,1.0,1.0,,,2.0,,1.0,1.0,1.0,3.0,,1.0,1.0,,,,,,,,,,
2001,2.0,1.0,,,2.0,,,,,2.0,,,2.0,1.0,,,1.0,,,,,1.0,,,,
2002,9.0,3.0,1.0,6.0,1.0,,2.0,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,1.0,
2003,9.0,6.0,1.0,4.0,,1.0,2.0,4.0,1.0,,1.0,,,,,1.0,1.0,,,,,1.0,,,,
2004,8.0,5.0,2.0,3.0,1.0,,6.0,4.0,,5.0,,,,,,4.0,,,,,2.0,,,1.0,,1.0
2005,9.0,2.0,2.0,11.0,,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,
2006,29.0,9.0,11.0,14.0,2.0,3.0,4.0,2.0,1.0,3.0,2.0,,,3.0,1.0,2.0,5.0,1.0,2.0,1.0,2.0,,1.0,,1.0,
