,Documents
1980,9
1981,19
1982,17
1983,12
1984,15
1985,18
1986,22
1987,18
1988,25
1989,31
1990,20
1991,32
1992,32
1993,44
1994,46
1995,43
1996,33
1997,41
1998,30
1999,46
2000,44
2001,60
2002,59
2003,54
2004,38
2005,90
2006,57
2007,52
2008,61
2009,60
2010,69
2011,83
2012,103
2013,96
2014,100
2015,92
2016,114
2017,126
2018,125
2019,120
2020,181
2021,194
2022,149
2023,170
2024,170
