,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,
1981,4.0,1.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,
1982,4.0,,,1.0,,,,,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,
1983,4.0,,1.0,13.0,,,1.0,,2.0,,,,,1.0,,,1.0,,,,1.0,,,,,
1984,1.0,2.0,,16.0,1.0,4.0,,2.0,,,1.0,,,3.0,,,,,,,,,,,,
1985,4.0,1.0,3.0,19.0,,2.0,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,1.0
1986,7.0,3.0,,16.0,,2.0,,1.0,,2.0,2.0,,1.0,3.0,,,,,,,,,,,,
1987,8.0,2.0,,12.0,4.0,3.0,2.0,1.0,2.0,,4.0,,,6.0,,1.0,,,,4.0,1.0,,,,,
1988,16.0,4.0,2.0,16.0,2.0,7.0,2.0,,1.0,2.0,8.0,2.0,,4.0,1.0,,2.0,,,4.0,1.0,,1.0,,,
1989,11.0,3.0,2.0,37.0,2.0,14.0,1.0,2.0,1.0,,3.0,2.0,1.0,2.0,,1.0,3.0,1.0,,6.0,,,1.0,,,1.0
1990,12.0,3.0,3.0,26.0,7.0,9.0,2.0,4.0,,1.0,6.0,1.0,,6.0,1.0,,,1.0,,4.0,,,,,,
1991,15.0,4.0,2.0,45.0,9.0,7.0,2.0,1.0,1.0,1.0,5.0,1.0,,5.0,2.0,,1.0,,,2.0,1.0,1.0,,,,
