,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,34,65,28,25,28,6,28,6,46,2,22,3,63,40,7,2.0,46,5,,5,2.0,,1.0,1,8,1.0
1981,43,42,17,18,17,1,30,1,47,4,31,3,40,44,10,3.0,43,6,,6,,,1.0,4,5,1.0
1982,57,32,8,32,26,4,26,2,40,8,19,2,41,29,10,,45,5,4.0,4,2.0,1.0,1.0,3,4,
1983,48,45,16,38,30,11,28,3,41,9,13,5,49,53,14,6.0,50,7,1.0,8,1.0,1.0,2.0,2,8,
1984,56,50,19,41,25,14,45,8,58,4,24,3,69,65,16,8.0,45,9,4.0,7,7.0,,5.0,4,3,
1985,64,77,12,26,35,16,41,7,42,7,39,3,75,55,7,3.0,47,13,2.0,3,4.0,1.0,3.0,5,3,
1986,73,78,32,36,50,11,32,14,31,4,24,6,84,60,8,3.0,55,19,1.0,10,2.0,4.0,,3,4,1.0
1987,100,84,41,57,51,18,42,6,50,10,21,6,84,86,15,15.0,51,20,4.0,9,3.0,6.0,1.0,3,9,
1988,116,66,26,45,49,15,55,5,37,7,32,5,97,94,12,6.0,58,25,5.0,15,4.0,3.0,4.0,5,6,2.0
1989,131,90,38,49,59,14,56,4,53,12,40,6,123,86,31,10.0,60,25,3.0,13,8.0,3.0,5.0,7,6,2.0
1990,259,114,33,72,65,19,86,17,67,31,39,9,107,86,32,20.0,59,26,5.0,12,6.0,8.0,5.0,13,4,1.0
1991,338,117,39,78,68,22,108,17,44,33,45,6,95,100,31,23.0,66,36,3.0,21,10.0,6.0,13.0,8,3,1.0
1992,291,135,58,81,95,22,91,18,70,24,47,18,168,82,22,18.0,85,39,5.0,13,7.0,4.0,9.0,2,1,
1993,299,140,60,88,93,30,81,15,65,15,81,14,138,91,38,17.0,106,49,6.0,21,9.0,1.0,8.0,9,1,2.0
1994,321,160,69,58,95,28,95,27,91,32,68,12,157,94,32,23.0,81,44,10.0,24,12.0,5.0,2.0,4,4,
1995,315,195,73,71,107,24,89,30,137,37,51,16,165,101,33,21.0,125,26,2.0,31,10.0,5.0,8.0,10,8,3.0
1996,345,194,49,94,93,44,97,32,108,53,54,21,161,100,28,32.0,93,42,9.0,43,11.0,6.0,11.0,9,3,1.0
1997,327,178,76,84,99,38,111,34,122,26,54,18,183,97,42,35.0,87,44,13.0,33,15.0,3.0,9.0,5,3,2.0
1998,403,181,93,103,79,40,124,30,155,34,48,21,201,110,41,25.0,83,52,9.0,41,9.0,7.0,21.0,9,8,1.0
1999,382,244,97,92,89,43,135,32,129,34,81,27,187,108,41,26.0,103,47,7.0,30,7.0,6.0,8.0,8,6,4.0
2000,450,234,123,140,124,70,131,33,133,42,74,38,201,94,55,36.0,95,61,11.0,41,14.0,4.0,12.0,11,9,3.0
2001,494,226,107,116,100,61,148,52,153,41,65,30,203,136,52,24.0,95,65,10.0,43,12.0,6.0,9.0,7,4,3.0
2002,554,270,149,246,118,206,162,42,152,51,100,46,238,138,50,40.0,113,64,6.0,41,10.0,12.0,23.0,7,6,4.0
2003,587,286,183,239,142,149,204,59,193,38,96,49,258,159,53,46.0,126,58,7.0,48,14.0,11.0,21.0,13,8,7.0
2004,659,323,213,315,169,201,244,60,173,56,119,48,266,202,64,41.0,139,70,16.0,53,19.0,17.0,26.0,16,15,8.0
2005,736,377,190,276,172,169,225,72,178,78,111,77,270,207,81,31.0,135,86,14.0,81,15.0,14.0,26.0,9,6,9.0
2006,912,407,293,295,247,196,250,89,207,109,120,69,364,205,79,43.0,149,99,24.0,70,26.0,20.0,28.0,10,14,10.0
2007,979,544,332,385,240,258,288,154,390,126,126,122,502,228,97,62.0,132,92,24.0,93,24.0,18.0,31.0,16,9,9.0
2008,1301,824,406,479,371,277,358,181,509,160,158,191,781,214,126,86.0,150,91,34.0,119,27.0,36.0,42.0,19,13,16.0
2009,1494,886,472,622,432,351,401,209,607,140,165,183,816,270,136,81.0,145,159,38.0,106,45.0,43.0,45.0,24,16,16.0
2010,1512,1080,381,659,475,377,399,227,663,153,183,215,870,279,134,86.0,156,121,36.0,125,38.0,27.0,38.0,30,15,14.0
2011,1636,1105,467,713,486,406,433,258,769,166,186,240,923,355,144,100.0,197,117,40.0,121,39.0,41.0,47.0,24,16,16.0
2012,1736,1220,492,804,541,458,440,251,689,168,196,304,939,405,166,93.0,194,110,34.0,107,37.0,61.0,62.0,23,27,16.0
2013,1809,1200,480,760,545,438,431,284,698,166,215,316,935,361,117,112.0,165,132,46.0,141,44.0,68.0,54.0,23,20,16.0
2014,1755,1350,477,855,480,537,428,291,743,220,190,317,1070,442,160,123.0,187,134,40.0,131,49.0,75.0,70.0,25,21,16.0
2015,1878,1478,439,853,513,495,460,311,800,187,179,356,1074,392,170,101.0,156,122,46.0,116,52.0,76.0,63.0,28,19,8.0
2016,1905,1518,523,970,628,477,481,351,866,238,206,400,1076,430,215,112.0,169,96,53.0,134,43.0,72.0,65.0,15,22,21.0
2017,1785,1519,502,943,583,457,510,343,779,201,236,390,1034,465,206,126.0,192,137,60.0,106,47.0,102.0,45.0,25,24,20.0
2018,1954,1624,514,1067,612,516,466,425,1032,212,218,351,1130,500,218,123.0,169,119,67.0,142,57.0,128.0,56.0,39,34,15.0
2019,2096,1579,581,1099,564,527,553,402,735,248,254,389,891,447,177,129.0,185,120,61.0,107,64.0,130.0,64.0,37,33,18.0
2020,2448,1554,613,1207,684,540,581,414,751,261,234,375,836,491,246,140.0,156,115,67.0,134,78.0,139.0,71.0,24,35,21.0
2021,2767,1708,694,1354,760,558,622,524,689,257,248,404,811,424,282,145.0,158,130,94.0,153,76.0,102.0,117.0,28,41,14.0
2022,2764,1387,642,1475,775,562,620,456,635,267,271,354,634,442,219,148.0,159,153,98.0,135,86.0,127.0,87.0,24,36,15.0
2023,2940,1497,636,1372,734,583,600,475,622,274,272,340,633,436,236,150.0,147,132,69.0,178,59.0,117.0,89.0,30,23,11.0
2024,2730,1464,603,1177,739,574,590,469,685,292,263,322,736,406,222,127.0,154,142,69.0,163,92.0,96.0,108.0,32,32,14.0
