,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
1988,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1991,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
1992,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
1993,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
1994,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
1996,,,,,,,,,,,,,,5.0,1.0,,,,,,,,,,,
1997,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,
1998,,,,,,,,,,1.0,,,,5.0,1.0,,,,,,,,,,,
1999,,,,,2.0,,,,,,,,,3.0,2.0,,,,,,1.0,,,,,
2000,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,
2001,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
2002,,,,,2.0,1.0,1.0,,,,,,,2.0,5.0,,1.0,,,,,,,,,1.0
2003,,,,1.0,1.0,,,,,1.0,,,,1.0,4.0,,,,,,,,,,,
2004,1.0,,2.0,,4.0,,,,,,,,,3.0,4.0,,,,,,,,,,,
2005,,1.0,1.0,1.0,4.0,,1.0,,,,,,,1.0,6.0,,,,,,,,,,,
2006,,,,1.0,2.0,,,,,,1.0,,,2.0,7.0,,,,,,,,,,,
2007,,,1.0,,3.0,,,,,,,,,3.0,6.0,,,,,,,,,,,
2008,,,1.0,,5.0,,2.0,,,,,,,3.0,6.0,,1.0,,,,,,,,,
2009,1.0,,1.0,1.0,5.0,,,,,,,,,4.0,10.0,,,,,,,,,,,
2010,,,,,7.0,,1.0,,,,,,,3.0,13.0,,,,,,,1.0,,,,
2011,,,2.0,1.0,5.0,1.0,,,,,,,,3.0,12.0,,,,,,,,,,,
2012,,,,1.0,11.0,,1.0,,,,,,,4.0,16.0,,,1.0,,,,,,,,
2013,,,3.0,,7.0,,1.0,,,,,,,2.0,18.0,,,,,,,,,,,
2014,,,4.0,2.0,14.0,,2.0,,,,,,,5.0,14.0,,,,,,,,,,,
2015,1.0,,7.0,2.0,7.0,,2.0,,,,,,,5.0,18.0,,,,,,,,,,,
2016,2.0,2.0,2.0,2.0,12.0,,1.0,,1.0,,,,,,18.0,,,,,,,,,,,
2017,,2.0,2.0,4.0,8.0,,,2.0,1.0,,2.0,,,6.0,18.0,1.0,,,,,,1.0,,,,
2018,,,,3.0,10.0,,,,,,,,,4.0,34.0,,,,,1.0,,,,,,1.0
2019,,1.0,,1.0,9.0,,,,,,,,,3.0,19.0,,,,,,,,,,,
2020,,,1.0,2.0,9.0,1.0,,,,,,,,2.0,30.0,,,1.0,,,,,,,,
2021,,3.0,1.0,4.0,10.0,,,,,,,,,10.0,17.0,,,,,,,,,,,
2022,1.0,,,2.0,9.0,,,,,,,,1.0,1.0,12.0,,,,,,,,,,,
2023,,,2.0,3.0,19.0,1.0,2.0,,,,,,,4.0,20.0,,,,,,,1.0,,,,
2024,2.0,1.0,,,21.0,,1.0,1.0,,,,,,4.0,23.0,,,,,,,1.0,,,,
