,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1981,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
1982,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
1983,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1984,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
1985,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
1986,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,
1987,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,
1988,3.0,2.0,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,
1989,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1990,2.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,
1991,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
1992,,1.0,,,2.0,,,,,2.0,,1.0,,,,,,,,,,,,,,
1993,2.0,,,,2.0,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,
1994,,,2.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
1995,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,
1996,8.0,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,
1997,2.0,,,,1.0,,,1.0,,1.0,,,,,,,,2.0,,,,,,1.0,,1.0
1998,2.0,,2.0,,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,,
1999,3.0,1.0,1.0,,5.0,,,,,2.0,,,,,,,,,,,,,,,,
2000,1.0,1.0,3.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,
2001,7.0,,2.0,2.0,2.0,,2.0,,,2.0,,,,,,,,,,,,1.0,2.0,,,
2002,5.0,2.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
2003,5.0,,1.0,,3.0,,,1.0,,2.0,,,,,1.0,1.0,,,,,,,1.0,,,
2004,5.0,2.0,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,2.0,,,,,
2005,3.0,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,
2006,7.0,2.0,,1.0,4.0,,1.0,1.0,,2.0,,,,,,,,1.0,,,,,,,,
2007,10.0,3.0,5.0,,4.0,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,1.0,,
2008,18.0,6.0,,,4.0,,2.0,2.0,,1.0,,1.0,,,1.0,,,,,,,,,,,
2009,11.0,2.0,,,5.0,,7.0,2.0,,2.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,
2010,8.0,3.0,,2.0,6.0,,2.0,3.0,,1.0,,1.0,,,2.0,,,,1.0,,1.0,,1.0,,,
2011,18.0,6.0,1.0,,3.0,,3.0,17.0,1.0,5.0,,,1.0,,1.0,,,,,,4.0,,1.0,,,
2012,23.0,2.0,1.0,,4.0,,1.0,8.0,3.0,6.0,,1.0,,,,1.0,,,,,2.0,,,,,
2013,33.0,2.0,1.0,1.0,3.0,,2.0,10.0,,5.0,,,1.0,,1.0,1.0,,,,,1.0,,,,,
2014,32.0,6.0,2.0,1.0,8.0,,3.0,9.0,2.0,10.0,,1.0,,,,2.0,,3.0,,,4.0,,1.0,,,
2015,34.0,7.0,,,1.0,,3.0,11.0,,10.0,,,3.0,,,,1.0,,,1.0,1.0,,,,,
2016,23.0,9.0,3.0,1.0,5.0,,3.0,7.0,,8.0,,1.0,1.0,,,,,,,,3.0,1.0,,,,
2017,20.0,5.0,2.0,,7.0,,4.0,8.0,,3.0,,,,,1.0,,,,,,1.0,,,,,
2018,21.0,6.0,1.0,2.0,6.0,1.0,5.0,9.0,1.0,9.0,,,,,,,,1.0,,1.0,,,,,,
2019,18.0,6.0,,,5.0,,1.0,2.0,,6.0,,,,,,,,1.0,,,,1.0,1.0,,,
2020,25.0,4.0,1.0,,14.0,,4.0,5.0,1.0,4.0,,1.0,2.0,,1.0,1.0,,3.0,,,,2.0,2.0,,,1.0
2021,23.0,13.0,1.0,,7.0,,1.0,6.0,,7.0,,1.0,1.0,,,,,1.0,,,2.0,,1.0,,,
2022,32.0,9.0,2.0,,2.0,1.0,5.0,6.0,,12.0,,,,,1.0,,,1.0,,,,,3.0,,,
2023,29.0,11.0,,2.0,8.0,2.0,4.0,3.0,,9.0,,4.0,,,,,1.0,,,1.0,,,3.0,,,
2024,38.0,17.0,6.0,1.0,9.0,,5.0,11.0,,13.0,,,3.0,,1.0,,,2.0,,,3.0,,3.0,,,
