,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1981,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
1982,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
1984,,1.0,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
1985,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,
1986,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1987,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
1989,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
1990,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0
1991,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
1992,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0
1993,1.0,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
1994,2.0,1.0,3.0,,1.0,,,,,,,,,,,,,2.0,,,,,,,,
1995,2.0,1.0,3.0,,,1.0,2.0,1.0,1.0,,,,,,,,,4.0,,,,,,,,1.0
1996,1.0,,1.0,,,,,,,,,1.0,,,,,,2.0,,,,,,,,
1997,,,5.0,,,,,,,,,,,,,,,,,,,,,,,
1998,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,
1999,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,
2000,2.0,6.0,4.0,,2.0,,1.0,,,,,,,,3.0,,,,,1.0,,2.0,,,,
2001,1.0,3.0,4.0,,1.0,,,,,,,,,,5.0,,,,,3.0,,,,,,
2002,2.0,4.0,2.0,2.0,2.0,2.0,,,,,,2.0,4.0,,5.0,,,1.0,,1.0,1.0,,,,,1.0
2003,8.0,4.0,13.0,2.0,2.0,,1.0,,,3.0,,2.0,,,4.0,,,2.0,,,,,,,,1.0
2004,3.0,4.0,1.0,,4.0,3.0,1.0,,,3.0,,,1.0,,2.0,,,,,,2.0,,,,,
2005,7.0,6.0,5.0,2.0,,,,,1.0,,1.0,,3.0,1.0,9.0,,,1.0,,,,,,,,
2006,4.0,10.0,6.0,2.0,2.0,1.0,3.0,2.0,,,,,,1.0,6.0,,,1.0,,1.0,2.0,,,,,
2007,4.0,9.0,5.0,2.0,2.0,,1.0,2.0,3.0,1.0,,,,,6.0,,,,,,2.0,,,,,
2008,3.0,5.0,4.0,1.0,4.0,,1.0,,1.0,,,,1.0,,4.0,,,1.0,,3.0,,,,,,
2009,8.0,6.0,9.0,1.0,3.0,,1.0,,1.0,1.0,,,,,2.0,,,3.0,,3.0,,,,,,
2010,5.0,6.0,5.0,1.0,,,,,,1.0,,,2.0,1.0,3.0,,,,,,,,,,,
2011,11.0,7.0,3.0,,3.0,,3.0,,2.0,1.0,,3.0,2.0,1.0,1.0,,,2.0,,,,,,,,
2012,11.0,9.0,9.0,3.0,1.0,1.0,2.0,,1.0,1.0,,,1.0,,3.0,,,,,,4.0,,,,,
2013,15.0,7.0,10.0,2.0,1.0,,1.0,,,1.0,1.0,3.0,,1.0,4.0,,1.0,7.0,,1.0,4.0,,1.0,,,
2014,12.0,10.0,13.0,5.0,1.0,,4.0,1.0,4.0,1.0,,2.0,2.0,,5.0,,,1.0,1.0,,4.0,,,,,2.0
2015,26.0,5.0,17.0,11.0,9.0,4.0,2.0,,1.0,1.0,1.0,,1.0,,8.0,,1.0,3.0,,5.0,,,,,,
2016,24.0,4.0,12.0,10.0,5.0,3.0,1.0,,2.0,1.0,2.0,1.0,1.0,,6.0,,2.0,4.0,,2.0,1.0,,,1.0,,1.0
2017,48.0,217.0,27.0,5.0,11.0,3.0,1.0,1.0,8.0,5.0,,8.0,7.0,,5.0,1.0,,9.0,1.0,1.0,2.0,,,,1.0,
2018,29.0,11.0,13.0,9.0,5.0,4.0,1.0,1.0,3.0,3.0,,,7.0,2.0,3.0,,1.0,6.0,1.0,1.0,1.0,,,1.0,1.0,1.0
2019,26.0,6.0,26.0,14.0,4.0,2.0,6.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,5.0,1.0,,11.0,,,1.0,,,,1.0,
2020,40.0,7.0,28.0,16.0,9.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,,1.0,5.0,,3.0,,1.0,,,,
2021,69.0,9.0,38.0,20.0,13.0,3.0,6.0,3.0,3.0,2.0,1.0,3.0,2.0,4.0,9.0,1.0,,5.0,2.0,3.0,2.0,3.0,,,,1.0
2022,73.0,18.0,39.0,13.0,16.0,18.0,5.0,,2.0,3.0,4.0,7.0,1.0,5.0,7.0,,,8.0,4.0,2.0,6.0,1.0,,,1.0,1.0
2023,74.0,13.0,56.0,20.0,28.0,14.0,11.0,2.0,3.0,8.0,,3.0,7.0,4.0,9.0,,,4.0,2.0,7.0,5.0,3.0,1.0,1.0,,
2024,87.0,19.0,52.0,23.0,11.0,11.0,9.0,1.0,5.0,6.0,5.0,5.0,5.0,5.0,11.0,1.0,,5.0,7.0,5.0,13.0,,,,,
