,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,1.0,,,,,,,,,,,1.0,,3.0,,,,,,1.0,,,,,
1981,2.0,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,
1982,1.0,1.0,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,
1983,,2.0,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,
1984,1.0,1.0,,,,,,,,,,,,,,,,5.0,,,,,,,,
1985,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,
1986,3.0,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,
1987,1.0,1.0,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,
1988,2.0,,1.0,,,,2.0,,,,,,,,,,,4.0,,,,,,,,
1989,2.0,,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,
1990,7.0,1.0,,,1.0,,,,,,,1.0,,,,,,5.0,,,,,,,,
1991,12.0,,6.0,,1.0,,,,,1.0,,3.0,,,,,,2.0,,,,,,,,1.0
1992,9.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
1993,6.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,4.0,,,,,,,,
1994,8.0,2.0,4.0,,1.0,,2.0,,,,1.0,,,,,,,2.0,,,,,,,,
1995,12.0,3.0,2.0,1.0,,,3.0,,1.0,,,,,,,1.0,,7.0,,1.0,,,,,,
1996,14.0,2.0,4.0,,,,3.0,1.0,,1.0,,,,,,2.0,,7.0,,,,,,,,
1997,13.0,,6.0,3.0,3.0,,3.0,,1.0,,,,,,,1.0,,4.0,,,,,,,,
1998,15.0,1.0,5.0,1.0,,1.0,2.0,,1.0,1.0,,,,,2.0,1.0,,2.0,,,,,,,,
1999,23.0,2.0,2.0,2.0,2.0,,,2.0,,1.0,,,,,,,,7.0,,,,1.0,,,,
2000,27.0,2.0,5.0,,2.0,,4.0,,1.0,2.0,,2.0,,,,,,7.0,,,,,1.0,,,
2001,19.0,1.0,4.0,,,,2.0,1.0,4.0,,,,,1.0,,,,4.0,,1.0,,,,1.0,,
2002,8.0,2.0,1.0,,2.0,1.0,2.0,1.0,1.0,2.0,,,,,,1.0,,4.0,,,,,,,,
2003,15.0,2.0,3.0,1.0,,2.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,
2004,29.0,3.0,3.0,,,4.0,,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,3.0,,,1.0,,,,,
2005,28.0,9.0,2.0,1.0,,4.0,3.0,1.0,4.0,1.0,1.0,,1.0,,,1.0,1.0,8.0,,,,,,,,
2006,22.0,6.0,4.0,1.0,3.0,4.0,1.0,,1.0,,,1.0,2.0,,,1.0,,1.0,,1.0,,,,,,
2007,14.0,11.0,4.0,1.0,3.0,3.0,2.0,,,1.0,1.0,,1.0,1.0,2.0,,,4.0,,1.0,,,,,,
2008,34.0,6.0,12.0,1.0,2.0,6.0,2.0,2.0,2.0,,,1.0,,,,1.0,,2.0,,2.0,,,,,,1.0
2009,39.0,12.0,6.0,3.0,4.0,2.0,1.0,,9.0,,,,1.0,,,1.0,,6.0,,1.0,1.0,,,,,
2010,40.0,4.0,10.0,2.0,6.0,3.0,4.0,2.0,4.0,3.0,,,,,1.0,1.0,,7.0,,,1.0,,,,,
2011,46.0,7.0,15.0,2.0,3.0,4.0,2.0,4.0,3.0,2.0,,2.0,,1.0,3.0,1.0,1.0,5.0,,2.0,,,,,,1.0
2012,50.0,4.0,12.0,3.0,6.0,2.0,2.0,3.0,4.0,6.0,,3.0,,,2.0,,,3.0,,,,,,1.0,,
2013,62.0,7.0,9.0,2.0,8.0,5.0,10.0,4.0,2.0,4.0,,3.0,2.0,2.0,4.0,1.0,,6.0,,1.0,1.0,,,,,
2014,85.0,14.0,14.0,3.0,4.0,1.0,6.0,7.0,5.0,6.0,,3.0,,,1.0,2.0,,10.0,,,1.0,3.0,,,,
2015,96.0,17.0,12.0,2.0,11.0,,6.0,6.0,5.0,1.0,,2.0,,,6.0,3.0,,14.0,,,1.0,1.0,,1.0,,
2016,112.0,17.0,15.0,1.0,3.0,2.0,13.0,3.0,3.0,8.0,,2.0,1.0,3.0,4.0,2.0,,9.0,,3.0,,,,3.0,,
2017,110.0,22.0,9.0,1.0,7.0,,12.0,3.0,4.0,7.0,,3.0,4.0,,4.0,4.0,,8.0,,1.0,,,1.0,1.0,,1.0
2018,98.0,25.0,6.0,2.0,8.0,2.0,21.0,5.0,5.0,2.0,,5.0,3.0,,5.0,1.0,,6.0,,,,,,1.0,,
2019,116.0,34.0,7.0,2.0,15.0,,14.0,,7.0,8.0,,4.0,4.0,1.0,8.0,2.0,,3.0,,2.0,,,,1.0,,
2020,118.0,27.0,10.0,3.0,11.0,6.0,20.0,3.0,5.0,9.0,,,4.0,2.0,7.0,7.0,,8.0,,2.0,,,,1.0,,
2021,130.0,33.0,8.0,1.0,9.0,1.0,20.0,6.0,5.0,7.0,,5.0,2.0,,5.0,1.0,,5.0,,,,,,,,
2022,141.0,29.0,11.0,2.0,11.0,2.0,21.0,6.0,2.0,14.0,1.0,8.0,3.0,,1.0,4.0,,3.0,,1.0,,,,1.0,,
2023,111.0,54.0,14.0,7.0,11.0,4.0,18.0,2.0,9.0,7.0,1.0,4.0,5.0,,6.0,3.0,,1.0,,2.0,2.0,,,,,
