,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,187,16,53,166,19,42,60,5,11,4,56,9,6,86,27,12,36,6,2,28,2,8,1,1,6,3.0
1981,192,24,42,233,19,42,55,11,13,6,45,2,5,119,28,15,43,9,4,47,5,16,7,3,6,5.0
1982,216,32,42,233,40,54,56,8,13,7,61,12,5,101,32,21,36,13,7,39,3,13,5,4,10,
1983,208,28,48,251,36,64,84,8,20,6,55,13,11,131,30,15,54,9,3,61,8,6,4,4,18,3.0
1984,236,27,66,282,34,65,88,5,8,14,77,8,15,132,44,13,56,19,10,67,3,24,3,5,9,8.0
1985,285,37,72,297,45,92,102,13,18,6,81,11,15,149,42,18,85,11,8,58,3,13,8,4,18,8.0
1986,299,31,80,361,51,88,123,12,14,14,118,16,10,184,38,19,78,14,9,58,6,9,8,10,11,13.0
1987,402,32,85,422,69,99,127,14,21,13,98,17,24,188,73,28,85,13,12,66,11,18,9,10,15,9.0
1988,447,39,76,411,79,97,153,22,28,17,125,22,17,201,60,37,110,20,9,63,9,11,8,7,12,5.0
1989,527,46,98,465,81,122,195,19,23,25,123,17,29,244,91,36,115,30,17,73,16,23,14,14,22,10.0
1990,600,48,98,383,72,122,194,13,21,20,104,18,30,252,63,28,118,28,15,84,12,18,24,15,16,10.0
1991,601,38,154,520,121,145,185,24,21,26,152,21,37,278,97,46,151,37,11,87,9,21,17,22,18,8.0
1992,696,65,124,500,100,159,214,18,34,37,150,24,35,307,91,45,122,24,16,102,13,24,15,6,28,7.0
1993,745,84,159,527,100,179,201,22,44,29,168,24,37,315,103,49,157,35,21,93,13,16,8,6,23,
1994,923,75,149,521,118,233,249,34,48,34,205,29,39,348,112,53,146,35,17,90,17,23,24,12,25,6.0
1995,1037,88,193,654,157,236,263,31,62,33,203,41,55,345,131,63,161,34,24,95,18,31,23,15,29,6.0
1996,1181,105,191,743,165,275,336,31,47,56,245,37,69,378,143,74,196,51,24,118,10,25,24,25,44,7.0
1997,1354,123,247,758,219,305,315,47,64,56,236,61,83,428,151,61,164,72,24,117,20,41,21,21,47,5.0
1998,1433,115,261,864,182,382,348,67,43,51,310,58,90,479,169,65,190,60,15,121,35,38,22,21,42,10.0
1999,1577,131,265,774,200,382,407,55,78,49,326,79,68,529,156,83,190,69,23,155,25,48,22,22,37,8.0
2000,1807,143,284,874,201,484,488,84,90,69,301,80,117,512,198,87,208,95,25,150,34,51,32,28,58,12.0
2001,2005,190,340,1085,276,416,527,63,103,87,383,93,137,638,255,100,250,105,20,172,31,70,35,22,51,13.0
2002,2155,264,376,1775,296,1490,537,101,128,112,398,139,146,708,236,119,271,89,51,188,47,102,47,24,46,16.0
2003,2789,275,401,1545,367,1059,627,142,112,122,414,155,231,682,247,150,331,130,62,248,50,104,33,41,56,14.0
2004,3327,284,440,1696,415,1125,741,159,127,129,423,196,252,660,348,136,283,130,52,227,50,102,78,48,68,19.0
2005,3832,354,499,1983,512,1353,740,156,138,142,457,208,274,827,309,202,276,129,62,221,59,129,65,40,60,20.0
2006,4318,407,553,2388,552,1582,912,234,163,122,567,255,301,924,350,237,305,148,71,211,71,179,71,54,75,25.0
2007,4499,464,552,2395,654,1634,986,229,194,150,581,270,346,882,388,216,275,172,101,239,71,196,81,61,75,32.0
2008,5198,600,611,2435,631,1845,1140,300,252,160,589,305,385,924,386,287,338,180,100,250,80,216,91,52,103,33.0
2009,5397,618,528,2547,673,1634,1172,258,229,201,611,380,427,900,375,225,293,201,100,295,85,239,104,46,92,42.0
2010,5503,677,584,2729,724,1647,1098,371,256,221,577,368,405,1013,344,287,302,185,121,261,73,225,100,58,91,29.0
2011,5641,758,606,2807,784,1610,1093,370,272,242,592,407,512,1072,388,286,298,204,111,306,92,247,126,46,63,26.0
2012,5549,914,631,3050,794,1666,1134,355,260,293,573,406,492,1172,432,265,306,200,137,266,84,229,122,54,75,22.0
2013,5843,990,585,3409,1078,1644,1155,390,342,306,601,374,611,1083,478,266,286,193,164,308,70,251,116,48,71,19.0
2014,5941,1031,678,3817,1034,1826,1174,439,392,365,620,449,590,1055,492,283,304,198,163,298,99,270,115,63,76,21.0
2015,5888,1111,713,4139,1007,1723,1228,474,459,359,603,446,639,1085,484,292,300,194,149,298,105,263,118,59,72,21.0
2016,6142,1144,781,4765,1219,1704,1218,501,432,368,612,448,646,1215,584,279,295,238,194,300,76,205,118,63,87,17.0
2017,6496,1372,1029,5326,1197,1696,1214,609,504,408,593,493,628,1014,726,342,294,254,202,277,90,237,138,59,63,53.0
2018,6843,1444,1001,5579,1326,1705,1208,598,516,407,602,558,712,1092,669,286,302,256,217,297,101,271,155,67,78,52.0
2019,7399,1688,1004,6590,1374,1770,1412,653,577,434,655,623,673,1297,567,327,297,256,214,342,111,307,139,81,68,33.0
2020,8348,2217,1237,8008,1700,1889,1482,932,761,471,655,684,803,1236,631,361,356,250,196,353,131,324,130,107,81,32.0
2021,9312,2457,1415,7760,1923,2127,1579,1054,712,512,666,771,778,1161,747,453,308,290,238,434,162,352,153,99,79,40.0
2022,9073,2160,1229,4186,1792,2144,1450,1020,627,488,633,709,751,1216,609,435,346,318,255,361,111,313,140,84,71,42.0
2023,8819,2097,1290,4293,1887,2236,1509,974,678,529,664,704,791,1171,630,455,288,298,270,341,138,329,190,58,81,37.0
2024,8839,2067,1216,4742,1836,2177,1519,906,630,571,629,647,717,1136,607,415,346,306,267,309,119,356,137,65,76,43.0
