,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,6,4.0,,54,9,1.0,2,,,,40,,,75,6,,10,,,,,,,2.0,2.0,1.0
1981,7,1.0,6.0,57,2,2.0,3,,,,51,1.0,1.0,74,7,,7,1.0,,1.0,1.0,,1.0,,3.0,
1982,4,2.0,1.0,41,6,,2,,,,37,,,65,6,,13,,,,1.0,,,,,
1983,3,,5.0,37,3,1.0,2,1.0,,,22,,1.0,91,11,,17,1.0,,1.0,,,,2.0,2.0,
1984,4,1.0,2.0,42,8,4.0,3,2.0,,,20,,1.0,71,5,,17,,1.0,7.0,,,,2.0,1.0,
1985,6,2.0,1.0,43,9,2.0,2,1.0,,,23,,,65,8,1.0,15,1.0,,3.0,,,,1.0,2.0,
1986,5,3.0,3.0,61,12,6.0,8,1.0,,1.0,34,1.0,,72,8,,21,1.0,,2.0,1.0,,,2.0,2.0,
1987,6,2.0,5.0,41,10,1.0,7,,1.0,,21,,,86,9,1.0,20,,,3.0,,1.0,,1.0,2.0,
1988,2,3.0,8.0,34,13,3.0,7,,1.0,,36,,,93,7,2.0,17,1.0,,1.0,,,,2.0,2.0,
1989,9,6.0,6.0,44,20,3.0,8,3.0,3.0,,27,,1.0,93,11,,20,,,3.0,,,,2.0,2.0,
1990,6,7.0,8.0,38,15,2.0,7,,1.0,1.0,24,1.0,,94,7,1.0,8,1.0,2.0,4.0,1.0,,,1.0,2.0,
1991,9,1.0,2.0,33,1,1.0,9,1.0,,2.0,31,,,82,4,,16,,,2.0,1.0,,,2.0,,
1992,14,6.0,11.0,40,6,6.0,12,1.0,,,30,,,99,4,2.0,17,,,2.0,1.0,,,2.0,1.0,
1993,17,2.0,5.0,36,6,4.0,8,1.0,,,39,1.0,,87,7,3.0,25,,,7.0,4.0,,,1.0,2.0,
1994,17,2.0,15.0,42,1,1.0,6,,1.0,2.0,33,,1.0,90,7,,22,,1.0,7.0,,,,2.0,,
1995,17,2.0,19.0,46,6,1.0,15,,2.0,1.0,13,,3.0,71,6,1.0,19,2.0,,10.0,,,,4.0,,
1996,17,2.0,22.0,27,3,1.0,10,,3.0,,18,,,42,6,4.0,10,1.0,,12.0,,1.0,,3.0,,
1997,32,7.0,12.0,82,11,11.0,15,3.0,2.0,1.0,48,,1.0,96,5,2.0,22,,1.0,12.0,4.0,1.0,,6.0,1.0,
1998,24,9.0,23.0,78,14,1.0,18,2.0,2.0,,29,2.0,2.0,119,6,,20,6.0,1.0,10.0,,3.0,,4.0,1.0,
1999,26,5.0,20.0,78,5,7.0,24,,3.0,,32,,1.0,108,2,4.0,23,3.0,,10.0,3.0,1.0,,8.0,,
2000,38,9.0,27.0,80,14,9.0,29,1.0,3.0,,34,2.0,2.0,120,10,2.0,31,2.0,2.0,17.0,2.0,,,9.0,7.0,
2001,36,10.0,36.0,82,9,4.0,56,,,3.0,29,3.0,1.0,115,6,3.0,28,1.0,2.0,16.0,,1.0,,13.0,,
2002,29,14.0,39.0,89,11,5.0,35,1.0,2.0,5.0,35,6.0,3.0,103,10,2.0,33,4.0,1.0,15.0,3.0,4.0,,7.0,1.0,
2003,47,12.0,45.0,103,15,15.0,34,,,2.0,40,,2.0,116,7,5.0,29,3.0,1.0,17.0,4.0,,,6.0,4.0,
2004,44,22.0,38.0,95,18,15.0,26,1.0,3.0,6.0,49,4.0,2.0,130,6,2.0,29,2.0,1.0,23.0,3.0,,2.0,11.0,1.0,
2005,40,26.0,23.0,97,21,14.0,34,,2.0,3.0,34,3.0,2.0,151,12,3.0,35,2.0,,28.0,2.0,2.0,,6.0,1.0,
2006,29,17.0,31.0,107,20,22.0,41,2.0,3.0,2.0,49,2.0,4.0,145,9,7.0,29,2.0,1.0,30.0,1.0,2.0,,1.0,5.0,
2007,43,28.0,49.0,136,20,20.0,30,4.0,7.0,7.0,48,8.0,5.0,178,6,4.0,28,4.0,12.0,27.0,2.0,2.0,,9.0,1.0,1.0
2008,43,19.0,42.0,138,25,17.0,38,2.0,2.0,4.0,48,6.0,20.0,145,13,2.0,30,3.0,17.0,31.0,4.0,1.0,,1.0,2.0,
2009,44,35.0,45.0,139,34,24.0,36,3.0,3.0,6.0,53,2.0,12.0,177,15,1.0,22,1.0,5.0,38.0,2.0,5.0,1.0,5.0,1.0,1.0
2010,39,36.0,63.0,150,36,30.0,42,1.0,13.0,1.0,49,13.0,24.0,162,12,4.0,40,3.0,15.0,49.0,2.0,1.0,,7.0,5.0,
2011,81,35.0,65.0,126,36,17.0,42,5.0,1.0,6.0,58,11.0,16.0,135,15,4.0,34,2.0,12.0,50.0,2.0,1.0,1.0,8.0,1.0,1.0
2012,79,32.0,58.0,116,32,21.0,31,2.0,6.0,4.0,46,10.0,13.0,134,17,1.0,28,4.0,10.0,54.0,2.0,4.0,,3.0,1.0,
2013,125,42.0,56.0,113,44,17.0,39,3.0,8.0,5.0,45,8.0,7.0,130,27,10.0,50,5.0,13.0,68.0,6.0,2.0,,6.0,3.0,
2014,142,68.0,77.0,145,41,12.0,40,5.0,8.0,9.0,61,8.0,15.0,124,17,9.0,41,5.0,20.0,65.0,6.0,4.0,,6.0,2.0,1.0
2015,184,87.0,71.0,171,47,39.0,56,4.0,28.0,9.0,58,19.0,34.0,142,25,23.0,43,4.0,16.0,67.0,4.0,11.0,1.0,5.0,4.0,1.0
2016,235,118.0,70.0,165,43,48.0,38,5.0,61.0,9.0,53,25.0,48.0,149,16,13.0,36,4.0,27.0,76.0,3.0,3.0,4.0,6.0,5.0,1.0
2017,241,156.0,97.0,159,46,52.0,41,10.0,30.0,17.0,66,17.0,44.0,115,25,19.0,42,6.0,20.0,69.0,5.0,5.0,1.0,12.0,4.0,
2018,238,196.0,125.0,224,57,47.0,41,20.0,36.0,15.0,72,30.0,61.0,136,30,22.0,44,7.0,27.0,64.0,6.0,5.0,3.0,6.0,3.0,1.0
2019,315,556.0,275.0,459,90,187.0,79,34.0,104.0,23.0,99,91.0,104.0,143,37,34.0,53,6.0,42.0,122.0,6.0,5.0,7.0,22.0,3.0,3.0
2020,705,1732.0,727.0,1047,215,379.0,116,92.0,206.0,71.0,194,162.0,311.0,219,51,56.0,101,18.0,85.0,183.0,11.0,20.0,29.0,25.0,10.0,8.0
2021,1142,4807.0,1280.0,1684,329,882.0,189,233.0,1461.0,171.0,367,483.0,766.0,250,77,74.0,108,35.0,104.0,306.0,14.0,60.0,28.0,31.0,24.0,8.0
2022,1232,3598.0,847.0,1226,279,649.0,175,184.0,1959.0,144.0,296,398.0,544.0,279,82,57.0,112,36.0,106.0,283.0,13.0,43.0,31.0,40.0,14.0,6.0
2023,1431,4377.0,1603.0,2363,455,787.0,251,248.0,621.0,142.0,535,479.0,681.0,436,96,94.0,191,41.0,189.0,362.0,42.0,68.0,34.0,58.0,31.0,6.0
2024,1029,2544.0,1104.0,2411,476,832.0,278,224.0,424.0,129.0,549,398.0,486.0,506,106,62.0,221,39.0,213.0,413.0,32.0,81.0,27.0,34.0,56.0,10.0
