,Documents
1980,78
1981,59
1982,65
1983,70
1984,74
1985,92
1986,63
1987,121
1988,133
1989,135
1990,207
1991,230
1992,228
1993,205
1994,238
1995,224
1996,204
1997,243
1998,223
1999,260
2000,370
2001,372
2002,379
2003,360
2004,361
2005,463
2006,477
2007,450
2008,430
2009,552
2010,567
2011,629
2012,683
2013,661
2014,779
2015,1012
2016,928
2017,1078
2018,1272
2019,1479
2020,1790
2021,1479
2022,1466
2023,1470
2024,1811
