,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,7,18,2.0,,,,2.0,3.0,1.0,4.0,,,6.0,,,,,1.0,,,,,,,,
1981,13,10,1.0,,1.0,,8.0,1.0,,3.0,,,2.0,,,,,1.0,1.0,,,,,,,
1982,14,17,4.0,1.0,,,3.0,2.0,,4.0,,3.0,2.0,,,,,1.0,,,,,,,,
1983,12,22,2.0,,,1.0,3.0,1.0,2.0,6.0,,1.0,,,,,,,,,,,,,,
1984,10,9,2.0,1.0,2.0,,1.0,3.0,,3.0,,,5.0,,,,1.0,,,,,1.0,,,,
1985,4,18,1.0,,2.0,1.0,2.0,3.0,1.0,2.0,,,5.0,,,,,1.0,,,,,,,,
1986,11,18,6.0,3.0,3.0,2.0,3.0,,,4.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,1.0,,,1.0
1987,6,24,3.0,1.0,,,1.0,3.0,,1.0,,,1.0,1.0,,3.0,,1.0,,,2.0,,,,,
1988,8,29,,1.0,1.0,,,,14.0,,1.0,1.0,,,,,,,,,,,,,,
1989,7,14,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,
1990,13,10,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,7.0,3.0,,,,1.0,,,,,1.0,,,
1991,11,13,3.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,,3.0,2.0,2.0,3.0,,,,,,,1.0,,1.0,1.0
1992,6,11,3.0,5.0,2.0,,2.0,,6.0,2.0,,,1.0,2.0,1.0,,1.0,1.0,1.0,,1.0,,,,,
1993,9,41,6.0,5.0,7.0,1.0,1.0,,8.0,3.0,,3.0,4.0,2.0,,1.0,1.0,,,,,,,1.0,,
1994,4,15,3.0,5.0,4.0,5.0,2.0,1.0,7.0,3.0,,1.0,2.0,,2.0,,,1.0,,2.0,,,,,,
1995,5,14,6.0,11.0,5.0,2.0,1.0,1.0,3.0,1.0,,,4.0,1.0,,,,,2.0,,,,,,,
1996,15,24,2.0,10.0,4.0,,5.0,1.0,4.0,3.0,1.0,4.0,1.0,1.0,3.0,3.0,,1.0,1.0,,,,1.0,,1.0,
1997,22,22,8.0,5.0,4.0,4.0,3.0,,1.0,3.0,,4.0,4.0,1.0,,2.0,2.0,6.0,,1.0,1.0,1.0,1.0,,,
1998,33,15,2.0,4.0,1.0,4.0,6.0,1.0,3.0,6.0,1.0,1.0,5.0,1.0,,4.0,,5.0,2.0,2.0,1.0,1.0,4.0,,,
1999,29,27,3.0,7.0,,1.0,12.0,1.0,1.0,1.0,2.0,1.0,9.0,2.0,,2.0,,5.0,1.0,1.0,1.0,,,1.0,,2.0
2000,24,14,5.0,7.0,3.0,5.0,5.0,5.0,3.0,3.0,1.0,7.0,5.0,2.0,5.0,1.0,1.0,6.0,,2.0,,,3.0,,,
2001,36,19,4.0,8.0,8.0,3.0,8.0,,4.0,1.0,1.0,3.0,6.0,2.0,1.0,2.0,,6.0,,1.0,,,3.0,,,
2002,23,16,4.0,13.0,8.0,6.0,7.0,3.0,5.0,1.0,,3.0,4.0,1.0,3.0,2.0,1.0,4.0,,,,,,1.0,,1.0
2003,28,17,7.0,22.0,4.0,1.0,15.0,3.0,2.0,2.0,2.0,3.0,11.0,2.0,7.0,4.0,,3.0,1.0,1.0,1.0,,2.0,,,1.0
2004,34,19,4.0,19.0,4.0,10.0,3.0,4.0,4.0,4.0,2.0,2.0,12.0,1.0,2.0,4.0,2.0,3.0,,1.0,,5.0,3.0,1.0,,1.0
2005,35,28,6.0,13.0,8.0,13.0,5.0,7.0,7.0,4.0,1.0,,7.0,2.0,4.0,5.0,,3.0,1.0,1.0,3.0,1.0,2.0,,,1.0
2006,34,66,7.0,15.0,6.0,11.0,14.0,8.0,13.0,10.0,1.0,11.0,16.0,3.0,,3.0,1.0,4.0,1.0,3.0,,,2.0,,,2.0
2007,41,28,7.0,7.0,12.0,10.0,10.0,5.0,7.0,10.0,4.0,3.0,13.0,5.0,2.0,3.0,1.0,4.0,,1.0,1.0,1.0,,1.0,,1.0
2008,26,32,9.0,9.0,10.0,6.0,7.0,6.0,3.0,5.0,5.0,6.0,8.0,5.0,6.0,7.0,,6.0,1.0,,,1.0,5.0,,,
2009,39,35,3.0,14.0,5.0,12.0,15.0,10.0,13.0,4.0,3.0,,6.0,8.0,5.0,5.0,2.0,4.0,2.0,,3.0,2.0,1.0,1.0,,
2010,61,52,8.0,11.0,15.0,8.0,17.0,15.0,11.0,6.0,2.0,6.0,13.0,3.0,3.0,11.0,,2.0,1.0,1.0,,2.0,3.0,1.0,,
2011,46,61,10.0,12.0,6.0,8.0,6.0,12.0,13.0,7.0,6.0,5.0,16.0,2.0,,9.0,,3.0,1.0,4.0,,2.0,4.0,,1.0,1.0
2012,55,54,11.0,15.0,10.0,15.0,7.0,12.0,15.0,12.0,5.0,9.0,8.0,7.0,2.0,12.0,,4.0,2.0,5.0,,2.0,4.0,,,1.0
2013,69,71,13.0,30.0,16.0,11.0,15.0,10.0,13.0,8.0,6.0,13.0,17.0,1.0,4.0,7.0,2.0,5.0,,3.0,1.0,2.0,8.0,,,
2014,86,169,18.0,18.0,14.0,41.0,21.0,14.0,21.0,22.0,5.0,11.0,15.0,2.0,1.0,13.0,3.0,12.0,1.0,4.0,2.0,1.0,7.0,,,
2015,82,101,20.0,22.0,20.0,18.0,22.0,13.0,11.0,15.0,5.0,14.0,21.0,10.0,8.0,12.0,2.0,7.0,3.0,7.0,2.0,6.0,9.0,1.0,,1.0
