,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,77,29,18,42,12,12,20,8,14,7,14,2,3,12,5,11,11,6,2.0,10,1.0,3,1.0,,2.0,1.0
1981,69,35,18,42,18,10,28,7,5,5,13,4,7,12,5,10,13,3,,7,,3,,2.0,2.0,
1982,89,47,16,50,11,13,23,21,8,6,6,5,6,12,5,13,8,6,1.0,15,1.0,6,,1.0,1.0,1.0
1983,115,49,13,57,12,24,22,13,8,4,11,4,5,11,3,10,17,2,,13,3.0,3,1.0,3.0,,
1984,99,53,12,58,24,40,43,26,11,5,15,8,13,19,1,18,18,9,1.0,17,2.0,4,7.0,1.0,,1.0
1985,146,58,15,70,19,30,41,22,11,8,17,6,14,33,7,20,23,6,2.0,12,6.0,8,4.0,,,
1986,172,61,14,67,19,30,48,22,18,5,12,18,13,24,8,13,26,10,,12,5.0,4,7.0,2.0,2.0,1.0
1987,230,55,17,109,24,53,47,14,13,9,21,10,10,28,7,15,33,9,1.0,16,8.0,7,4.0,3.0,2.0,1.0
1988,272,67,15,102,32,27,56,32,19,23,12,12,14,24,5,17,37,11,,17,4.0,10,14.0,1.0,1.0,
1989,350,82,24,129,33,51,63,43,20,28,19,11,14,31,11,32,31,10,2.0,17,13.0,7,4.0,5.0,7.0,
1990,413,103,22,150,46,33,67,31,13,24,19,10,18,25,9,26,28,16,4.0,21,5.0,14,10.0,3.0,4.0,1.0
1991,378,101,12,172,39,82,65,28,23,26,19,18,29,51,16,31,40,16,4.0,25,4.0,8,11.0,6.0,3.0,
1992,388,130,11,197,47,84,88,47,20,19,33,27,34,64,15,25,48,21,4.0,32,5.0,19,15.0,7.0,5.0,1.0
