,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,1.0,4,6,1.0,3.0,1.0,5.0,,,,,,,1.0,2.0,,,,,,,,,,,2.0
1981,,5,4,1.0,6.0,,4.0,,,,,,,,3.0,,,,,,2.0,,,1.0,,2.0
1982,2.0,3,3,2.0,3.0,,2.0,,,,,1.0,,,2.0,,,2.0,,1.0,,,,,,
1983,1.0,10,2,,7.0,,4.0,1.0,,1.0,1.0,1.0,,,,,4.0,,,,,,,,,
1984,2.0,2,8,1.0,5.0,,3.0,1.0,1.0,,,,1.0,1.0,,1.0,2.0,3.0,,,,,,,,
1985,5.0,7,6,2.0,4.0,1.0,1.0,,,,,1.0,,,1.0,,4.0,1.0,,,,,,,,
1986,1.0,5,8,1.0,4.0,,,,,,,,2.0,1.0,3.0,,,,,1.0,,,,,,
1987,2.0,7,11,1.0,7.0,,2.0,,2.0,1.0,2.0,1.0,,1.0,5.0,1.0,2.0,1.0,,,,,,,,
1988,6.0,3,12,3.0,9.0,1.0,2.0,,1.0,2.0,,1.0,1.0,,2.0,,1.0,,,1.0,1.0,,,,,
1989,3.0,9,2,,4.0,,5.0,1.0,,,,,,,1.0,1.0,,,,,2.0,,,,,1.0
1990,2.0,5,2,,8.0,,4.0,,1.0,,2.0,1.0,,,4.0,,,,,,1.0,,,,,2.0
1991,7.0,7,7,,5.0,1.0,7.0,1.0,1.0,2.0,4.0,1.0,,,3.0,,1.0,,,,,,,,,
1992,1.0,8,7,,4.0,2.0,5.0,,,,,,,,,,,,1.0,,1.0,,,,,
1993,3.0,7,7,,6.0,1.0,2.0,,,1.0,3.0,,,2.0,6.0,,1.0,1.0,1.0,,,,,,,
1994,5.0,10,2,2.0,2.0,,1.0,1.0,1.0,,1.0,,,,1.0,,,1.0,,,2.0,,,1.0,,
1995,2.0,7,5,,,1.0,,1.0,,1.0,,,,,2.0,2.0,,,,,,1.0,,,,1.0
1996,3.0,9,4,,4.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,3.0,,1.0,,,2.0,,,,,,2.0
