,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,782,101,141,358,107,57,508,39,42,61,214,11,36,618,70,140,368,89,11,59,17,16,13,30,29,11
1981,774,114,176,475,114,75,595,55,48,49,222,12,57,787,105,150,410,57,24,76,31,13,10,32,34,12
1982,929,121,164,408,121,96,608,53,64,51,195,14,43,699,116,151,362,98,18,78,29,22,17,59,29,15
1983,954,117,180,490,142,83,639,53,56,62,202,17,52,807,81,191,403,81,10,94,22,16,18,37,29,12
1984,1036,139,212,450,131,100,646,44,66,42,209,28,73,875,133,172,415,93,28,82,33,17,14,42,25,11
1985,1126,152,223,530,163,115,694,55,67,64,228,21,59,883,111,231,439,154,17,82,32,31,13,48,27,22
1986,1243,167,195,483,175,121,727,60,80,59,226,26,67,881,108,223,367,169,13,100,50,25,23,62,36,9
1987,1677,175,217,559,200,140,890,80,68,87,289,33,62,994,119,252,541,185,34,107,52,30,26,59,32,9
1988,2168,184,251,580,174,146,1034,83,87,83,281,49,84,1018,111,302,562,249,16,113,73,22,26,81,41,26
1989,2237,219,294,671,193,201,1075,86,120,98,309,39,85,1115,154,302,599,267,26,145,54,30,26,58,55,21
1990,2992,222,306,731,206,218,1158,105,136,149,307,45,95,1221,147,340,623,318,19,156,56,38,64,97,59,27
1991,3204,221,335,810,222,242,1195,111,129,161,385,41,75,1334,161,331,655,327,34,147,70,30,64,93,50,27
1992,3468,214,386,837,287,285,1339,131,144,154,350,66,93,1475,181,330,637,303,31,130,66,36,77,72,51,31
1993,3573,271,368,951,269,276,1434,130,132,193,466,63,119,1465,199,367,594,379,32,143,82,43,62,89,51,28
1994,3654,297,439,1075,270,376,1617,132,142,178,490,92,140,1606,192,388,690,378,37,183,61,61,96,77,57,36
1995,3587,335,357,1082,300,360,1571,146,174,184,503,77,134,1645,225,394,615,419,31,146,65,45,77,79,44,25
1996,3888,364,402,1291,378,443,1723,181,157,192,522,99,192,1733,245,462,770,400,38,173,64,50,74,99,68,36
1997,4118,400,468,1275,437,439,1650,194,184,225,611,108,196,1748,350,456,740,468,47,195,80,55,74,80,82,47
1998,4629,426,537,1430,451,527,1892,182,167,221,638,157,290,1923,351,545,801,471,49,175,94,54,92,115,78,41
1999,4563,523,593,1543,527,537,1966,173,174,213,742,157,308,2030,363,561,884,510,50,207,89,59,84,92,69,43
2000,4793,640,598,1676,561,603,2051,237,264,310,730,198,422,2058,441,611,843,511,58,204,104,69,75,99,80,64
2001,4791,653,649,1655,604,588,1975,229,256,333,718,183,457,1934,437,556,823,458,46,188,90,82,96,100,71,60
2002,4937,805,625,3351,635,1843,2072,249,288,309,780,279,463,2382,515,640,806,480,52,236,100,117,84,113,67,60
2003,5487,930,742,2771,719,1405,2283,334,318,347,815,328,655,2487,531,692,849,504,69,274,100,132,110,119,104,88
2004,6407,996,737,2728,808,1354,2395,387,390,463,871,305,613,2523,640,760,926,557,67,267,104,131,149,116,115,76
2005,6856,1197,808,2914,947,1675,2383,480,414,521,926,410,642,2652,608,748,963,581,93,297,116,171,162,116,114,104
2006,7587,1399,954,3416,1028,1728,2650,579,476,557,1110,459,779,2824,805,785,986,606,103,326,122,203,150,126,90,107
2007,7829,1512,941,3594,1081,1900,2684,611,543,574,1182,505,913,2861,856,910,948,653,115,360,137,204,178,114,109,107
2008,9684,1794,1044,3681,1277,2015,3117,761,598,690,1132,607,1023,2903,906,1040,989,756,110,379,176,297,201,151,92,119
2009,10322,1999,1132,3691,1448,2137,3297,798,729,688,1346,616,1114,2972,1067,1037,989,817,170,377,173,303,285,148,90,135
2010,10131,2188,1284,4310,1632,2338,3355,889,699,775,1398,631,1160,3323,1033,1225,1017,755,182,402,152,299,246,170,105,167
2011,10507,2378,1211,4165,1655,2290,3544,925,787,780,1431,747,1226,3457,1063,1179,1014,768,215,469,154,351,261,173,101,119
2012,11689,2472,1313,4570,1820,2482,3817,1040,788,828,1527,881,1315,3759,1249,1223,1045,832,256,440,179,347,305,162,136,113
2013,12673,2792,1410,4902,1970,2469,3971,1193,955,914,1468,861,1318,3920,1308,1366,1050,827,243,509,208,392,316,209,130,140
2014,12767,2998,1417,5295,2145,2669,4089,1202,965,870,1650,860,1320,3994,1373,1432,1110,942,293,528,203,428,302,207,172,147
2015,13925,3298,1517,5655,2401,2655,4260,1357,1078,1076,1711,881,1301,4110,1459,1492,1106,1027,320,567,209,490,314,212,144,142
2016,14380,3433,1612,5458,2561,2373,4250,1385,1144,1085,1622,922,1251,4475,1477,1459,1110,962,323,581,241,411,326,200,159,152
2017,15666,3589,1585,5613,2587,2517,4313,1562,1171,1332,1603,972,1244,4381,1548,1588,1031,1015,329,577,258,471,316,205,172,155
2018,15926,3767,1644,5730,2750,2561,4151,1638,1336,1344,1696,941,1283,4236,1637,1556,919,1029,312,532,255,449,380,190,191,170
2019,16865,3877,1672,5704,2793,2514,4503,1691,1294,1235,1658,952,1339,4363,1560,1529,1028,1083,397,543,297,527,395,210,195,155
2020,19253,4552,1856,5677,3479,2810,4526,1850,1435,1504,1609,1061,1441,4415,2282,1654,1019,1176,410,715,335,565,532,190,154,193
2021,20531,4869,2040,5806,3750,2864,4622,2179,1499,1565,1566,1012,1370,4105,2604,1747,951,1132,353,676,316,560,573,205,155,159
2022,19748,4786,1922,5713,3277,2700,4401,2209,1569,1514,1381,1062,1438,4093,1730,1644,827,1173,333,795,287,555,531,161,123,176
2023,19657,4702,1938,5645,3355,3004,4300,2190,1408,1559,1343,1112,1451,4088,1785,1618,851,1066,361,758,255,583,495,186,113,185
2024,19528,4479,1919,5701,3280,2947,4157,2071,1192,1544,1307,1015,1247,3786,1598,1545,801,1038,329,702,254,505,515,166,138,183
