,Documents
1980,1805
1981,1859
1982,2029
1983,2027
1984,2277
1985,2400
1986,2536
1987,3026
1988,3234
1989,3387
1990,3850
1991,3617
1992,3704
1993,3792
1994,3846
1995,3929
1996,4442
1997,4892
1998,5060
1999,5254
2000,6035
2001,6387
2002,7556
2003,7763
2004,7888
2005,8990
2006,9198
2007,9650
2008,10243
2009,10724
2010,10773
2011,11307
2012,11954
2013,12563
2014,13942
2015,14457
2016,14886
2017,15313
2018,16445
2019,17774
2020,20019
2021,21313
2022,22510
2023,23295
2024,23495
