,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,68,34,10,40,13,5,21,5,4,5,9,2,8,19,6,2,10,4,1,8,3,,,4,2.0,
1981,66,33,9,59,12,11,23,4,4,9,8,2,6,22,2,4,8,4,1,6,2,1.0,1.0,2,,
1982,100,43,9,65,13,9,29,12,8,7,14,5,5,34,2,5,15,3,1,9,1,5.0,,2,3.0,
1983,107,54,16,74,21,20,32,13,6,8,16,10,10,39,6,10,13,7,3,13,7,2.0,3.0,5,1.0,
1984,124,65,20,124,44,28,41,6,12,11,22,7,9,37,7,15,14,9,3,18,3,4.0,2.0,1,5.0,1.0
1985,141,49,25,136,31,25,46,13,14,12,10,11,7,41,8,11,23,8,2,26,2,5.0,3.0,6,5.0,
1986,148,55,12,160,28,32,37,9,11,10,25,18,17,40,7,21,25,7,4,19,6,5.0,5.0,7,5.0,
1987,217,50,26,197,52,29,66,18,15,17,24,12,15,39,9,15,47,12,2,30,5,9.0,6.0,5,6.0,1.0
1988,252,74,31,170,41,34,82,24,18,16,34,18,21,39,4,16,41,16,7,31,7,18.0,7.0,8,5.0,1.0
1989,277,88,28,233,42,70,76,23,21,24,48,22,29,32,9,21,57,20,8,31,6,15.0,17.0,16,3.0,3.0
1990,441,102,30,257,36,98,113,24,25,29,62,27,23,30,7,19,67,14,3,27,6,16.0,18.0,15,9.0,1.0
1991,399,117,30,311,46,126,107,33,26,20,66,36,38,46,8,25,82,31,7,30,15,23.0,21.0,12,4.0,1.0
1992,505,97,44,404,50,155,128,24,20,34,64,57,29,52,13,26,57,19,9,43,8,30.0,27.0,11,8.0,1.0
1993,428,130,47,555,64,175,142,30,33,28,99,67,44,70,20,27,83,16,9,43,11,33.0,17.0,14,10.0,1.0
1994,502,181,51,649,79,205,141,45,37,26,101,67,43,107,28,43,83,30,4,62,7,42.0,13.0,11,11.0,4.0
1995,580,189,39,728,67,264,170,46,52,40,109,76,58,82,27,37,84,43,10,79,13,40.0,15.0,12,2.0,1.0
1996,566,211,51,736,83,285,185,50,35,36,130,84,58,105,21,34,113,42,6,88,14,41.0,19.0,11,15.0,1.0
1997,660,217,71,933,94,320,188,55,55,45,192,117,97,134,40,52,90,39,9,107,16,52.0,22.0,15,11.0,
1998,721,259,80,944,75,369,219,52,52,39,238,108,96,187,26,45,101,36,2,115,14,53.0,19.0,12,13.0,2.0
1999,818,256,79,1324,86,425,256,66,54,47,387,159,104,260,25,45,119,40,16,128,15,46.0,12.0,21,21.0,
2000,969,257,87,1617,121,495,262,73,40,38,456,181,112,295,37,55,133,46,6,135,15,83.0,20.0,25,18.0,1.0
2001,917,318,91,1656,134,515,316,65,62,49,501,218,142,323,28,57,180,50,13,126,19,86.0,22.0,27,24.0,2.0
2002,1077,363,113,3386,162,1965,354,87,48,57,567,283,187,409,79,67,212,64,12,141,16,162.0,27.0,28,19.0,5.0
2003,1290,375,96,2993,218,1362,502,103,50,77,599,284,235,378,44,76,213,69,20,133,14,141.0,30.0,36,23.0,1.0
2004,1529,370,95,3119,245,1558,616,102,51,55,741,280,234,428,47,93,239,74,34,119,24,121.0,56.0,33,21.0,3.0
2005,1581,466,121,3509,245,1881,742,118,83,66,776,345,229,502,55,109,244,61,40,123,13,159.0,32.0,51,30.0,2.0
2006,1798,484,146,3546,244,1800,835,132,82,52,870,336,257,550,59,152,261,83,37,107,17,137.0,27.0,51,31.0,2.0
2007,1823,613,125,3104,254,1618,852,170,89,83,899,406,236,541,53,162,288,95,57,112,8,154.0,27.0,43,30.0,3.0
2008,2116,648,133,3324,255,1701,1020,205,101,77,1059,335,244,543,57,180,383,104,77,121,22,166.0,25.0,44,34.0,1.0
2009,2303,671,146,3457,345,1860,1134,226,117,104,1099,430,321,566,63,167,423,127,95,152,25,163.0,21.0,60,37.0,4.0
2010,2664,844,164,3651,379,2012,1301,282,113,109,1315,444,349,582,85,219,487,133,129,151,35,192.0,23.0,55,37.0,2.0
2011,3026,923,155,3773,419,2105,1372,340,107,113,1407,466,355,642,101,237,541,147,206,160,37,217.0,25.0,60,32.0,6.0
2012,3327,982,211,4245,523,2135,1502,353,131,139,1470,526,395,697,127,298,597,179,255,167,43,209.0,35.0,61,38.0,7.0
2013,3571,1092,226,4278,585,2262,1528,356,151,166,1545,530,410,709,135,319,582,196,234,182,45,209.0,40.0,60,49.0,2.0
