,Documents
1980,
1981,1.0
1982,2.0
1983,
1984,
1985,
1986,
1987,3.0
1988,
1989,3.0
1990,1.0
1991,
1992,
1993,2.0
1994,1.0
1995,1.0
1996,2.0
1997,2.0
1998,1.0
1999,3.0
2000,3.0
2001,3.0
2002,9.0
2003,7.0
2004,7.0
2005,15.0
2006,29.0
2007,18.0
2008,16.0
2009,20.0
2010,41.0
2011,33.0
2012,32.0
2013,69.0
2014,71.0
2015,104.0
2016,96.0
2017,129.0
2018,144.0
2019,177.0
2020,265.0
2021,420.0
2022,392.0
2023,347.0
2024,286.0
