,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,1,,17,24,4,,10,,,,21,,,14,5,,6,,1.0,2,,,,,,
1981,3,1.0,8,17,3,1.0,10,,1.0,,35,,,15,2,,3,,,1,,,,1.0,2.0,
1982,2,4.0,11,16,2,1.0,8,,1.0,,29,,,22,2,,12,1.0,1.0,4,,1.0,,1.0,,
1983,4,,21,21,1,1.0,8,,,,34,,1.0,16,3,1.0,5,,1.0,4,,,,1.0,1.0,
1984,3,7.0,22,34,5,1.0,6,,,,32,,2.0,18,3,2.0,9,,1.0,2,1.0,,,,3.0,
1985,3,3.0,17,25,6,3.0,7,,1.0,1.0,46,1.0,,25,4,2.0,6,,,4,,,,,4.0,
1986,5,5.0,21,18,1,1.0,2,,2.0,2.0,30,,1.0,30,7,1.0,7,,1.0,1,,,,,4.0,
1987,2,6.0,13,25,4,2.0,7,,,1.0,28,,1.0,17,4,4.0,21,1.0,,5,,1.0,,2.0,3.0,
1988,3,8.0,16,31,2,3.0,11,,,,39,,3.0,19,6,3.0,20,,2.0,3,,2.0,,,3.0,
1989,8,4.0,14,21,4,,5,1.0,2.0,1.0,22,,2.0,21,7,3.0,13,1.0,1.0,4,2.0,,,1.0,,
1990,5,7.0,19,22,3,5.0,14,3.0,2.0,,21,1.0,4.0,23,4,2.0,8,,1.0,5,,,,,,
1991,8,1.0,9,20,3,2.0,5,,1.0,1.0,25,1.0,3.0,21,13,3.0,4,,2.0,3,,,,2.0,1.0,
1992,9,3.0,27,12,4,3.0,8,,1.0,1.0,13,,4.0,20,13,2.0,7,,1.0,8,,,1.0,3.0,11.0,
1993,3,3.0,31,14,6,3.0,8,1.0,4.0,,22,1.0,2.0,11,5,2.0,11,,2.0,1,,,,1.0,2.0,
1994,6,4.0,17,14,4,3.0,6,1.0,2.0,2.0,19,1.0,2.0,12,1,3.0,15,,,3,,,,,2.0,
1995,4,3.0,15,13,2,1.0,13,,,,24,2.0,1.0,18,5,4.0,11,,2.0,6,1.0,,,,1.0,
1996,6,25.0,11,20,3,7.0,20,2.0,3.0,2.0,16,14.0,29.0,12,11,,10,1.0,6.0,1,,5.0,,1.0,2.0,
1997,13,7.0,18,26,5,4.0,18,,3.0,1.0,19,2.0,2.0,9,19,,9,1.0,,2,1.0,1.0,,,,
1998,8,4.0,23,20,6,3.0,12,1.0,4.0,1.0,12,,7.0,21,31,,11,,1.0,7,1.0,,,3.0,,
1999,9,7.0,13,28,7,5.0,11,1.0,3.0,,15,2.0,2.0,10,21,1.0,12,,1.0,6,,,,,,
2000,15,9.0,24,33,6,8.0,13,,1.0,,27,,6.0,13,18,4.0,13,,3.0,8,,,,,7.0,
2001,10,6.0,23,37,6,5.0,18,1.0,6.0,,37,1.0,3.0,24,14,2.0,25,1.0,1.0,8,2.0,1.0,1.0,2.0,2.0,
2002,23,7.0,27,43,10,9.0,12,3.0,1.0,2.0,28,5.0,11.0,39,24,2.0,24,2.0,1.0,16,1.0,1.0,2.0,4.0,4.0,
2003,17,7.0,16,48,13,4.0,23,1.0,3.0,2.0,56,3.0,23.0,61,25,3.0,29,1.0,4.0,13,1.0,3.0,,,12.0,
2004,10,13.0,21,66,6,7.0,12,2.0,1.0,2.0,41,6.0,7.0,55,17,4.0,23,,,15,1.0,,,,12.0,1.0
2005,13,11.0,24,61,14,9.0,13,,3.0,1.0,56,6.0,14.0,58,17,,38,1.0,4.0,18,,1.0,3.0,,14.0,1.0
2006,20,30.0,34,76,18,13.0,24,1.0,3.0,6.0,58,10.0,15.0,46,35,1.0,30,2.0,8.0,28,,2.0,,2.0,19.0,
2007,24,30.0,44,77,21,35.0,26,4.0,3.0,5.0,58,7.0,18.0,58,18,1.0,39,3.0,5.0,31,2.0,4.0,,,5.0,
2008,32,30.0,52,105,28,31.0,18,6.0,3.0,1.0,69,6.0,15.0,64,14,2.0,49,1.0,9.0,40,,3.0,1.0,4.0,8.0,
2009,36,37.0,52,138,25,64.0,28,7.0,6.0,6.0,83,16.0,34.0,64,43,3.0,85,3.0,6.0,38,1.0,10.0,,5.0,7.0,
2010,53,51.0,71,136,27,35.0,34,5.0,25.0,7.0,87,9.0,33.0,84,37,7.0,71,3.0,8.0,63,3.0,8.0,1.0,10.0,11.0,
2011,59,42.0,66,148,31,55.0,32,10.0,9.0,9.0,114,9.0,35.0,146,42,6.0,79,2.0,6.0,65,3.0,11.0,3.0,8.0,9.0,
2012,72,60.0,82,190,29,74.0,26,8.0,8.0,5.0,96,18.0,38.0,205,47,4.0,66,1.0,11.0,81,4.0,14.0,1.0,9.0,11.0,
2013,63,78.0,77,138,37,59.0,37,9.0,11.0,6.0,105,26.0,60.0,139,46,6.0,76,7.0,19.0,60,,11.0,5.0,9.0,15.0,1.0
2014,123,82.0,98,164,38,63.0,54,8.0,23.0,13.0,121,22.0,37.0,131,55,4.0,50,6.0,13.0,71,8.0,11.0,2.0,3.0,12.0,3.0
2015,163,160.0,120,234,83,71.0,56,14.0,36.0,24.0,141,27.0,50.0,179,107,5.0,64,2.0,12.0,73,5.0,17.0,5.0,7.0,9.0,1.0
2016,164,238.0,136,211,62,65.0,40,12.0,32.0,34.0,103,44.0,82.0,191,82,10.0,62,10.0,11.0,83,3.0,21.0,10.0,4.0,8.0,1.0
2017,173,178.0,141,277,73,101.0,59,21.0,51.0,29.0,165,45.0,61.0,206,112,6.0,87,9.0,23.0,106,4.0,21.0,9.0,10.0,22.0,1.0
2018,257,247.0,171,356,79,121.0,90,20.0,60.0,27.0,193,58.0,81.0,216,119,10.0,97,11.0,27.0,95,10.0,19.0,12.0,4.0,11.0,5.0
2019,276,316.0,204,413,92,142.0,86,31.0,99.0,32.0,206,69.0,85.0,221,145,15.0,122,17.0,24.0,90,7.0,17.0,16.0,2.0,14.0,8.0
2020,329,449.0,245,446,138,163.0,111,59.0,119.0,34.0,182,85.0,147.0,238,139,15.0,111,13.0,53.0,194,5.0,17.0,21.0,5.0,17.0,1.0
2021,336,540.0,255,442,140,182.0,97,73.0,192.0,51.0,171,99.0,189.0,221,131,25.0,135,16.0,43.0,183,5.0,39.0,9.0,11.0,12.0,3.0
2022,365,572.0,274,534,158,215.0,97,92.0,255.0,35.0,200,99.0,191.0,163,133,22.0,117,8.0,49.0,196,10.0,30.0,16.0,9.0,20.0,2.0
2023,466,831.0,308,645,209,256.0,77,105.0,363.0,57.0,241,138.0,303.0,280,154,28.0,148,16.0,65.0,225,20.0,30.0,12.0,14.0,21.0,9.0
2024,542,995.0,393,1033,263,344.0,166,191.0,457.0,89.0,419,212.0,494.0,447,192,47.0,202,29.0,154.0,207,28.0,116.0,30.0,16.0,39.0,6.0
