,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,1.0,,3.0,,,,4.0,,,1.0,,,,,,,,1.0,,,,,,,,
1981,1.0,,3.0,,1.0,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,
1982,2.0,,7.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
1983,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
1984,1.0,,8.0,2.0,,,4.0,,,1.0,,,1.0,,,,,,,,,,,,,
1985,2.0,,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
1986,,1.0,3.0,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,
1987,3.0,1.0,4.0,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,
1988,,,3.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,
1989,1.0,1.0,3.0,,,,2.0,,,,,1.0,,,,,,,,,,,,,,1.0
1990,1.0,,4.0,,,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,
1991,4.0,1.0,2.0,,,,1.0,,,,,,,,1.0,3.0,,,,,,,,,,
1992,1.0,,3.0,,,,2.0,,,,1.0,,,,,,,1.0,,,,,,,,
1993,4.0,1.0,3.0,,,,1.0,,,,,,,,,,,2.0,,,,,,,,
1994,2.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
1995,1.0,,1.0,,3.0,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,
1996,1.0,1.0,,3.0,,,2.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,1.0
1997,18.0,2.0,1.0,,1.0,,9.0,1.0,1.0,2.0,,1.0,,,,,,3.0,,,,,,,,
1998,27.0,5.0,2.0,,1.0,,18.0,1.0,2.0,4.0,,,,,,1.0,1.0,5.0,,3.0,,,2.0,1.0,,
1999,31.0,1.0,3.0,3.0,2.0,,10.0,1.0,2.0,5.0,4.0,1.0,1.0,,1.0,8.0,1.0,4.0,,,1.0,,2.0,,,
2000,32.0,2.0,7.0,,1.0,,7.0,4.0,2.0,2.0,,2.0,1.0,,,2.0,2.0,3.0,,,,,,4.0,,
2001,39.0,5.0,2.0,1.0,4.0,,4.0,3.0,,8.0,,,,,,5.0,3.0,7.0,,1.0,,,1.0,1.0,,
2002,27.0,5.0,3.0,3.0,2.0,1.0,7.0,,1.0,4.0,,,,,,3.0,3.0,1.0,,,1.0,,1.0,1.0,,
2003,36.0,7.0,5.0,2.0,1.0,,5.0,2.0,2.0,1.0,,2.0,1.0,,,5.0,2.0,,,1.0,,,1.0,2.0,,
2004,55.0,9.0,6.0,3.0,1.0,,13.0,6.0,1.0,8.0,1.0,,2.0,,,6.0,1.0,2.0,,2.0,,,,1.0,,
2005,46.0,7.0,8.0,,5.0,1.0,15.0,3.0,2.0,2.0,1.0,,2.0,,,8.0,4.0,4.0,,1.0,1.0,,,1.0,,1.0
2006,56.0,10.0,14.0,2.0,4.0,,18.0,3.0,3.0,2.0,2.0,,1.0,,,3.0,3.0,2.0,,4.0,,,,2.0,,
2007,59.0,10.0,8.0,1.0,5.0,,11.0,7.0,2.0,7.0,1.0,,1.0,,,7.0,1.0,5.0,,1.0,,,1.0,2.0,,
2008,41.0,6.0,6.0,2.0,3.0,1.0,12.0,5.0,3.0,7.0,,1.0,1.0,,,4.0,2.0,3.0,,2.0,,,1.0,,,
2009,61.0,11.0,6.0,2.0,7.0,,10.0,4.0,,7.0,,1.0,1.0,1.0,3.0,4.0,1.0,1.0,,3.0,,,1.0,3.0,,1.0
