,Documents
1980,85
1981,107
1982,97
1983,111
1984,125
1985,109
1986,126
1987,113
1988,132
1989,135
1990,141
1991,138
1992,151
1993,121
1994,123
1995,115
1996,100
1997,108
1998,156
1999,149
2000,156
2001,143
2002,195
2003,190
2004,241
2005,269
2006,282
2007,374
2008,401
2009,529
2010,622
2011,830
2012,814
2013,1083
2014,1284
2015,1478
2016,1652
2017,1837
2018,1972
2019,2224
2020,2658
2021,3242
2022,3512
2023,3417
2024,3259
