,Documents
1980,
1981,
1982,1.0
1983,1.0
1984,4.0
1985,4.0
1986,7.0
1987,6.0
1988,1.0
1989,9.0
1990,11.0
1991,6.0
1992,15.0
1993,13.0
1994,9.0
1995,13.0
1996,8.0
1997,12.0
1998,21.0
1999,11.0
2000,21.0
2001,19.0
2002,21.0
2003,21.0
2004,19.0
2005,15.0
2006,28.0
2007,23.0
2008,10.0
2009,17.0
2010,27.0
2011,39.0
2012,36.0
2013,24.0
2014,38.0
2015,56.0
2016,60.0
2017,122.0
2018,129.0
2019,164.0
2020,134.0
2021,181.0
2022,223.0
2023,413.0
2024,196.0
