,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,2.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,
1981,3.0,,3.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,
1982,2.0,1.0,3.0,,3.0,,,,,,,,,,,1.0,1.0,,,,,,,,,
1983,2.0,,6.0,1.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,
1984,2.0,1.0,9.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,
1985,,,12.0,1.0,1.0,,1.0,2.0,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,
1986,2.0,,7.0,5.0,3.0,1.0,,,,,,,1.0,1.0,,1.0,,,,2.0,,,,,,
1987,4.0,1.0,18.0,4.0,4.0,2.0,,,2.0,2.0,1.0,,,1.0,,,1.0,,,1.0,,,,,,
1988,,3.0,10.0,2.0,3.0,1.0,2.0,,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,1.0,1.0
1989,3.0,1.0,26.0,1.0,3.0,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,
1990,2.0,3.0,21.0,2.0,2.0,2.0,3.0,,,,,,,3.0,3.0,,,,,,,,,,,
1991,7.0,4.0,36.0,7.0,,2.0,,,,,2.0,,1.0,1.0,,,1.0,,,1.0,,1.0,,,,
1992,10.0,4.0,46.0,7.0,1.0,,2.0,1.0,1.0,,2.0,,,1.0,2.0,,2.0,,,1.0,,,,,,1.0
1993,2.0,7.0,64.0,8.0,5.0,2.0,3.0,,,1.0,,,,1.0,4.0,,2.0,,,1.0,,,,,,
1994,4.0,4.0,42.0,5.0,6.0,,3.0,,,1.0,1.0,,1.0,4.0,1.0,,1.0,,,1.0,1.0,1.0,,,1.0,
1995,5.0,5.0,41.0,8.0,5.0,2.0,4.0,1.0,1.0,2.0,5.0,,1.0,3.0,,,5.0,,,1.0,,,1.0,,,1.0
1996,6.0,5.0,51.0,4.0,6.0,7.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,,2.0,6.0,2.0,,,,1.0,1.0,,1.0,1.0
1997,7.0,2.0,31.0,9.0,14.0,1.0,4.0,1.0,2.0,7.0,5.0,,,3.0,9.0,,8.0,1.0,1.0,,,2.0,,,,
1998,11.0,3.0,54.0,10.0,7.0,1.0,7.0,,1.0,4.0,4.0,,,4.0,1.0,,4.0,,1.0,,,2.0,1.0,,,
1999,14.0,3.0,43.0,11.0,9.0,,5.0,1.0,4.0,5.0,4.0,,,5.0,1.0,1.0,5.0,2.0,,,,,1.0,,1.0,
2000,19.0,4.0,43.0,14.0,12.0,2.0,6.0,2.0,4.0,3.0,2.0,,,6.0,8.0,,5.0,1.0,,,,,3.0,,1.0,1.0
2001,11.0,,50.0,15.0,7.0,5.0,2.0,3.0,3.0,6.0,5.0,,,9.0,6.0,,6.0,,1.0,,,,3.0,,4.0,1.0
2002,14.0,2.0,43.0,26.0,6.0,12.0,5.0,2.0,8.0,6.0,7.0,1.0,2.0,15.0,7.0,,6.0,,,2.0,,,3.0,1.0,2.0,
2003,22.0,8.0,58.0,25.0,7.0,7.0,9.0,1.0,,4.0,5.0,,2.0,3.0,5.0,,8.0,1.0,,,2.0,1.0,7.0,,3.0,
2004,21.0,5.0,61.0,53.0,19.0,21.0,8.0,1.0,9.0,8.0,5.0,1.0,,9.0,5.0,4.0,3.0,1.0,,,4.0,1.0,6.0,,1.0,
2005,32.0,10.0,66.0,42.0,17.0,4.0,10.0,2.0,2.0,6.0,3.0,,,13.0,18.0,,4.0,,,1.0,2.0,2.0,3.0,1.0,,
2006,29.0,10.0,55.0,44.0,19.0,27.0,5.0,1.0,8.0,8.0,7.0,2.0,,14.0,11.0,,6.0,1.0,2.0,,1.0,1.0,3.0,,,
2007,25.0,8.0,88.0,38.0,14.0,8.0,11.0,,5.0,4.0,7.0,3.0,2.0,15.0,11.0,,4.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,,2.0
2008,43.0,16.0,82.0,45.0,17.0,49.0,10.0,6.0,8.0,4.0,12.0,3.0,2.0,8.0,4.0,4.0,6.0,4.0,,2.0,1.0,1.0,7.0,,1.0,3.0
2009,43.0,9.0,98.0,43.0,20.0,12.0,18.0,2.0,5.0,6.0,11.0,4.0,2.0,12.0,13.0,,7.0,2.0,,,,1.0,10.0,2.0,1.0,3.0
2010,79.0,13.0,119.0,51.0,29.0,25.0,21.0,3.0,7.0,4.0,23.0,4.0,7.0,23.0,17.0,2.0,10.0,2.0,1.0,2.0,2.0,2.0,15.0,5.0,1.0,9.0
2011,90.0,19.0,142.0,75.0,20.0,13.0,35.0,2.0,8.0,9.0,23.0,9.0,2.0,21.0,13.0,2.0,16.0,3.0,4.0,3.0,3.0,1.0,16.0,3.0,,3.0
2012,132.0,18.0,117.0,66.0,27.0,19.0,39.0,3.0,9.0,18.0,26.0,10.0,5.0,14.0,13.0,3.0,8.0,8.0,5.0,4.0,3.0,2.0,26.0,3.0,2.0,5.0
2013,113.0,18.0,126.0,63.0,28.0,22.0,31.0,1.0,8.0,15.0,24.0,13.0,7.0,15.0,8.0,3.0,20.0,2.0,4.0,1.0,2.0,4.0,31.0,4.0,2.0,2.0
2014,102.0,18.0,96.0,72.0,27.0,21.0,36.0,8.0,8.0,22.0,18.0,18.0,8.0,19.0,13.0,2.0,14.0,5.0,1.0,6.0,9.0,4.0,28.0,5.0,4.0,4.0
2015,123.0,23.0,110.0,84.0,31.0,21.0,42.0,4.0,10.0,12.0,35.0,13.0,7.0,12.0,14.0,2.0,30.0,1.0,2.0,2.0,1.0,3.0,34.0,8.0,2.0,2.0
2016,115.0,22.0,83.0,88.0,28.0,37.0,26.0,11.0,8.0,14.0,35.0,22.0,7.0,13.0,9.0,8.0,29.0,5.0,4.0,8.0,3.0,4.0,30.0,6.0,2.0,4.0
2017,122.0,32.0,98.0,55.0,20.0,34.0,27.0,9.0,9.0,19.0,30.0,19.0,6.0,13.0,12.0,2.0,23.0,5.0,4.0,11.0,2.0,7.0,22.0,7.0,1.0,
2018,145.0,43.0,96.0,88.0,40.0,38.0,34.0,16.0,11.0,10.0,24.0,19.0,11.0,10.0,14.0,3.0,33.0,7.0,5.0,7.0,6.0,6.0,36.0,4.0,1.0,
2019,194.0,95.0,111.0,148.0,37.0,56.0,35.0,18.0,40.0,16.0,39.0,21.0,19.0,14.0,12.0,5.0,22.0,6.0,5.0,10.0,9.0,10.0,34.0,9.0,3.0,
2020,277.0,76.0,132.0,154.0,42.0,58.0,69.0,22.0,28.0,29.0,54.0,31.0,11.0,14.0,15.0,7.0,31.0,10.0,5.0,27.0,8.0,18.0,51.0,14.0,1.0,2.0
2021,386.0,76.0,122.0,168.0,57.0,83.0,71.0,34.0,28.0,22.0,61.0,21.0,20.0,16.0,18.0,3.0,32.0,13.0,15.0,24.0,9.0,11.0,96.0,21.0,3.0,3.0
2022,581.0,103.0,153.0,164.0,75.0,67.0,76.0,48.0,15.0,40.0,51.0,25.0,14.0,20.0,19.0,15.0,43.0,23.0,20.0,21.0,17.0,12.0,109.0,16.0,2.0,2.0
2023,659.0,124.0,121.0,177.0,84.0,82.0,108.0,37.0,24.0,36.0,37.0,33.0,19.0,30.0,27.0,16.0,46.0,23.0,9.0,19.0,9.0,9.0,96.0,23.0,5.0,4.0
2024,740.0,82.0,125.0,193.0,87.0,94.0,79.0,25.0,12.0,42.0,53.0,57.0,27.0,19.0,17.0,19.0,42.0,14.0,5.0,8.0,21.0,14.0,140.0,11.0,2.0,5.0
