,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,201,75,128,338,84,19,66,25,17,14,83,5,15,146,63,10,67,10,18,30,12,16,1,5,14,2.0
1981,243,96,203,486,111,51,96,13,34,13,152,18,18,216,75,12,85,14,12,53,10,13,1,11,8,1.0
1982,335,82,202,631,118,93,141,15,26,16,183,14,31,318,133,26,163,9,25,73,11,15,2,16,19,
1983,380,89,203,679,112,110,141,22,31,25,185,25,33,356,139,32,175,18,20,100,11,25,4,21,23,4.0
1984,437,97,221,807,153,133,184,19,31,18,215,18,39,416,167,38,224,32,23,113,18,29,6,18,23,1.0
1985,487,114,259,1184,174,156,202,21,30,19,346,12,31,542,227,53,219,31,21,137,14,33,5,32,38,2.0
1986,627,120,258,1205,178,225,264,22,34,20,430,18,29,627,208,56,282,42,30,163,16,23,12,55,41,9.0
1987,901,123,306,1570,237,268,384,29,43,27,532,29,54,924,218,81,445,57,26,200,29,38,7,73,55,10.0
1988,1080,157,322,2006,222,361,446,46,57,41,657,25,47,1211,306,94,460,69,31,204,32,60,20,64,66,9.0
1989,1244,146,383,2308,229,389,531,49,77,52,853,40,67,1343,282,111,619,62,46,341,35,62,20,66,94,12.0
1990,2828,169,531,2547,312,470,962,64,53,93,979,38,65,1425,296,190,821,153,40,390,68,55,50,192,96,16.0
1991,2688,224,536,2967,420,556,975,69,55,71,1074,61,84,1553,340,237,812,191,42,441,89,56,50,163,113,14.0
1992,2988,203,620,3229,450,717,1179,67,67,77,1344,45,93,1689,416,245,1088,210,64,531,86,87,59,184,114,14.0
1993,3194,261,632,3622,450,678,1132,88,48,118,1462,57,107,2030,476,236,1065,187,54,562,87,79,81,205,138,21.0
1994,3334,253,570,3413,456,668,1130,93,60,103,1484,81,124,2026,494,224,879,198,52,585,86,90,55,230,166,11.0
1995,3205,293,618,3624,492,786,1285,102,67,106,1653,63,126,2070,498,281,1085,201,55,679,72,87,62,188,167,17.0
1996,3675,293,635,4684,624,1059,1459,110,80,119,1967,96,158,2386,573,263,1405,194,81,764,71,106,91,243,177,17.0
1997,4474,330,822,5006,710,1177,1859,104,89,142,2491,126,196,2780,741,414,1715,290,120,976,114,112,137,225,205,17.0
1998,4634,323,862,5943,864,1467,2060,125,94,142,2660,116,223,2814,959,407,1772,350,133,970,101,122,116,241,220,22.0
1999,5574,687,1171,7430,1174,2014,2588,162,191,182,3111,237,327,2921,1065,468,2216,381,175,1158,148,171,114,248,219,19.0
2000,7673,2309,1715,11268,1934,3567,3589,393,631,300,4063,695,764,3729,1386,601,2708,538,220,1487,205,272,172,385,336,34.0
2001,9921,4197,2232,14126,2797,5401,4328,512,1005,405,4802,1276,1217,4097,1966,772,2924,630,321,1834,213,402,189,495,353,31.0
2002,12126,5920,2695,24448,3671,11771,5221,737,1347,613,6483,2189,1803,5269,2211,941,3507,829,514,2136,289,700,244,599,454,26.0
2003,15897,9203,3970,29840,5511,14389,7101,1024,2210,852,8142,3057,2521,5842,3134,1288,4767,995,772,2797,398,930,252,715,604,52.0
2004,22096,18167,6765,48733,9542,23768,10186,1999,4135,1176,11199,6066,4592,7003,4671,1768,6709,1545,1434,3546,588,1619,343,1049,910,56.0
2005,29182,24561,8909,69811,12915,35239,14007,2645,5838,1629,14834,8666,5954,8898,5477,2233,8896,2093,1935,4415,745,2343,477,1516,1218,103.0
2006,37821,31899,11592,95228,17504,47220,17858,3647,7525,2156,19865,11152,7561,10613,6943,2928,11223,2697,2682,5647,1037,3068,660,1945,1529,134.0
2007,48169,37041,16936,117043,23367,57219,23314,4356,8445,2735,24348,12712,9159,12083,9436,3519,14000,3330,3549,6542,1302,3948,791,2896,1815,150.0
2008,58599,38942,19868,131846,26977,67618,27549,5047,8786,3368,26095,14160,9458,13133,10433,4290,14868,4184,4222,7198,1606,4792,953,3238,2005,181.0
2009,67586,41640,22688,146542,30318,75945,31082,5671,9070,3974,28394,16001,10842,13986,11831,4769,16087,4761,4976,7682,1708,5510,1056,3692,2066,244.0
2010,75728,43830,25115,165991,34724,81239,34132,6304,9649,4455,32245,17798,11780,15604,12725,5322,17421,5341,5880,7988,1939,6085,1139,4071,2339,269.0
2011,84671,44591,27657,185076,39721,74545,38056,6678,9802,5001,38019,18023,12827,15521,14107,5910,19658,6005,7507,8624,2195,6677,1313,4743,2749,282.0
2012,85521,31334,26335,165528,35584,63873,38481,5403,6147,4761,37016,13435,10171,15690,13227,5872,19602,6028,7540,7212,2115,5315,1288,4677,2522,255.0
2013,96746,26144,27549,165356,36833,60266,42894,5315,4800,4914,40064,12348,9657,16306,13712,7213,20556,6639,8451,7620,2236,5501,1535,4782,2744,297.0
2014,96129,21231,27077,153126,34524,54732,45644,4834,4100,4186,41011,11216,8892,17353,13716,7320,20914,6594,8686,8044,2219,5486,1455,4193,2759,282.0
2015,84966,20053,22678,129212,29084,46290,43649,4501,4188,3281,40239,9259,7496,17669,12221,7176,19583,6053,8360,7228,2042,4680,1143,3341,2504,255.0
2016,72727,10076,16789,114056,23486,38540,40379,3350,2251,2117,39015,5920,4655,18599,9942,6568,17752,5589,8247,6969,1674,3641,954,2526,2482,215.0
2017,82243,10056,17863,128296,26755,40733,45774,3606,1965,2336,42177,6377,4984,19033,11106,7537,16271,6259,9748,7083,1857,4141,1059,2442,2585,252.0
2018,90582,12593,21012,152689,32933,47596,50820,4328,2365,2633,47083,7768,6152,20949,12583,8397,17466,6642,11871,7290,2217,4715,1227,2667,3152,274.0
2019,100780,12421,24591,175587,37215,54791,58656,4697,2223,3075,52713,8062,7004,22858,14826,9214,19146,7539,14298,8030,2559,5249,1358,2865,3544,328.0
2020,114778,15329,28596,183887,43677,60175,63159,6845,2527,3488,53376,9878,8990,23254,17125,10044,19175,8036,15132,10206,2920,5755,1622,3057,4091,342.0
2021,123677,19231,32194,212362,50444,73100,68443,8763,3406,3927,57293,12518,10945,25347,18333,11524,19958,8933,17744,10432,3423,6393,1790,3219,4316,333.0
2022,147362,23253,42129,254966,63465,85443,77687,11048,4934,4947,69412,15049,15133,28333,20277,13983,23154,10822,22125,10966,4192,7320,2231,3817,5732,407.0
2023,142981,26332,39374,266486,63176,95397,70731,11849,5283,5036,66194,15849,16680,29171,20251,13563,21872,10708,22569,10899,4029,7592,2318,3509,5475,470.0
2024,165334,29365,45907,313680,69869,104900,78879,13951,5313,6215,74781,18197,16218,31251,22982,15614,25168,11888,26515,11039,5198,8114,2589,4273,7115,462.0
