,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,27,1,10,65,4,2,10,,,1.0,27,,2.0,15,2,1.0,42,,,6,,3.0,,4,4.0,
1981,11,2,6,74,3,3,20,,1.0,1.0,24,,,19,8,,32,3.0,3.0,8,1.0,,,3,3.0,
1982,17,6,4,67,4,2,24,1.0,,,18,,,17,5,1.0,45,,5.0,5,1.0,,,9,6.0,
1983,16,4,3,49,6,5,15,1.0,,,26,,,26,8,4.0,57,1.0,2.0,3,1.0,2.0,,5,5.0,1.0
1984,21,2,7,89,6,5,21,,,,28,1.0,3.0,42,7,3.0,43,3.0,5.0,6,,1.0,2.0,1,1.0,2.0
1985,19,3,9,64,9,4,17,1.0,1.0,,42,1.0,1.0,37,3,2.0,66,1.0,4.0,7,,1.0,,6,3.0,
1986,33,2,8,91,11,5,23,,2.0,1.0,49,2.0,,33,6,4.0,60,3.0,,7,,3.0,,1,5.0,
1987,36,3,4,70,7,2,30,,,,25,1.0,2.0,22,3,7.0,59,1.0,3.0,8,1.0,1.0,,6,3.0,
1988,42,8,12,94,5,3,45,,,,50,,1.0,30,8,1.0,60,4.0,2.0,9,,,,7,9.0,1.0
1989,53,3,9,108,8,4,51,3.0,4.0,,49,,,53,8,4.0,75,3.0,3.0,8,4.0,1.0,,11,,1.0
1990,55,4,13,119,13,5,49,2.0,2.0,2.0,86,,2.0,58,5,8.0,89,3.0,7.0,12,,2.0,,13,3.0,1.0
1991,72,9,12,97,11,8,62,1.0,2.0,1.0,73,,1.0,63,2,10.0,83,4.0,2.0,17,4.0,1.0,,12,7.0,
1992,56,7,15,81,17,14,54,4.0,1.0,3.0,64,,,78,7,3.0,73,6.0,5.0,8,2.0,1.0,1.0,2,5.0,
1993,67,5,17,138,28,18,44,1.0,2.0,2.0,76,1.0,2.0,91,5,9.0,76,6.0,5.0,18,1.0,1.0,,2,1.0,
1994,72,4,12,155,18,19,47,,1.0,1.0,56,1.0,2.0,97,12,9.0,47,6.0,,21,1.0,,2.0,9,3.0,1.0
1995,95,3,19,176,21,32,40,6.0,,3.0,104,2.0,1.0,85,7,6.0,55,14.0,4.0,20,1.0,,,4,3.0,1.0
1996,94,12,23,204,25,47,39,2.0,2.0,3.0,101,4.0,2.0,118,8,12.0,52,4.0,3.0,19,1.0,2.0,1.0,3,4.0,
1997,125,11,17,242,35,33,78,3.0,3.0,5.0,157,1.0,2.0,138,14,11.0,63,11.0,3.0,30,2.0,2.0,1.0,10,5.0,
1998,119,11,30,261,26,48,76,3.0,1.0,3.0,150,2.0,3.0,131,15,12.0,59,6.0,3.0,39,1.0,2.0,1.0,9,3.0,
1999,133,6,19,249,40,39,70,8.0,1.0,5.0,170,6.0,4.0,143,13,11.0,75,8.0,6.0,36,1.0,,4.0,13,3.0,
2000,185,10,42,355,37,37,108,3.0,2.0,6.0,211,3.0,7.0,217,24,23.0,114,17.0,3.0,70,2.0,3.0,1.0,7,8.0,1.0
2001,147,17,46,387,55,38,117,1.0,5.0,9.0,245,10.0,8.0,204,30,20.0,136,14.0,4.0,69,6.0,5.0,1.0,16,10.0,2.0
2002,185,27,53,479,81,90,130,4.0,3.0,8.0,228,12.0,6.0,243,21,21.0,115,14.0,7.0,64,6.0,2.0,2.0,12,10.0,3.0
