,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,5359,333,1432,4840,891,516,3691,171,154,142,2212,40,93,2376,569,792,2683,349,116,485,220,82,119,312,342,34
1981,5789,331,1394,5774,944,575,3823,190,146,130,2604,66,110,2444,514,999,2870,432,141,537,265,82,134,307,305,41
1982,6306,390,1562,5791,1023,668,4080,221,186,138,2455,69,105,2293,568,1129,2990,462,165,575,282,67,124,370,318,48
1983,6936,398,1643,6257,1088,672,4468,233,188,138,2651,62,110,2725,595,1278,2933,520,154,527,303,107,141,350,299,40
1984,7717,396,1774,6565,1151,809,4653,216,214,190,2648,68,122,2589,707,1208,2893,569,156,596,278,91,156,409,338,40
1985,8467,485,1830,7137,1261,870,4924,264,185,207,3109,90,142,3081,818,1420,2887,719,181,564,356,104,224,431,316,51
1986,9105,482,1871,7313,1411,975,5257,271,206,181,3307,90,144,3188,784,1371,3041,786,195,652,351,106,235,411,396,63
1987,12011,478,2030,8538,1564,1074,6288,292,210,270,3764,108,189,4082,754,1596,4694,960,222,681,421,119,258,682,454,57
1988,14231,491,2139,8563,1467,1260,7181,355,234,288,3885,116,168,4188,835,1817,4438,1333,221,718,524,132,284,712,442,68
1989,15637,581,2256,9042,1560,1298,7744,372,235,307,4280,128,215,4552,901,1893,4587,1276,207,708,465,113,324,667,460,89
1990,19065,629,2498,9990,1728,1529,8728,437,259,454,4523,133,231,4941,995,2203,4931,1616,208,783,534,138,538,795,481,103
1991,19309,654,2523,10747,1804,1726,9151,462,322,447,5064,169,234,5617,1002,2515,4757,1551,231,789,664,155,386,772,500,103
1992,21082,707,2506,10832,1819,1793,9227,531,338,451,5259,178,225,5417,975,2475,5119,1661,217,781,586,147,385,944,490,96
1993,22111,775,2520,11604,1941,1682,9596,607,311,502,5857,165,275,5952,1120,2790,5042,1749,258,828,553,179,371,780,501,123
1994,23180,809,2627,11968,1978,2049,10098,624,373,486,6027,200,287,6326,1140,2679,5106,1767,289,813,588,175,364,835,486,125
1995,23982,842,2691,12240,2077,2045,10833,642,362,532,6017,222,292,6413,1262,2937,5094,1832,326,849,612,167,378,852,534,107
1996,24315,950,3001,13799,2391,2537,10937,655,362,580,6943,216,322,7246,1345,3020,5718,1892,339,984,616,185,430,873,517,110
1997,25704,996,3003,13832,2554,2441,11668,669,381,643,6968,237,387,7467,1449,3083,5820,1961,418,975,634,199,389,904,586,101
1998,27864,1116,3075,14563,2687,2479,12564,755,424,633,7642,243,386,7965,1499,3318,5982,2196,417,1077,676,208,460,1015,624,115
1999,27410,1204,3252,15286,2980,2796,12916,841,464,638,8357,293,470,8762,1507,3266,6095,2325,399,1072,651,234,474,951,653,118
2000,28873,1249,3433,18857,3309,3153,13429,795,482,704,8647,323,506,8961,1703,3465,6444,2192,502,1215,681,247,467,970,713,96
2001,27707,1338,3542,20240,3473,3291,13200,859,494,709,8980,349,578,9082,1882,3228,6156,2252,514,1256,708,250,517,917,789,110
2002,28375,1922,3660,38047,4513,13893,13379,1148,558,863,11300,595,655,11631,2416,3799,6197,2189,677,1486,700,505,513,920,841,104
2003,29344,1980,3998,31895,4454,9018,13740,1150,630,806,11061,597,834,11211,2372,3895,6020,2258,826,1551,683,458,554,869,848,99
2004,31028,1981,3975,28340,4726,6900,14259,1219,594,981,11137,544,860,10553,2584,4034,5945,2383,842,1427,774,373,651,945,949,110
2005,30898,2270,4213,30708,4905,8608,14113,1242,620,985,11445,612,917,10945,2785,3811,6013,2371,880,1463,674,392,657,981,908,113
2006,31340,2440,4212,32698,5331,8582,14866,1409,706,979,11952,677,1080,11705,2907,4114,5899,2211,929,1539,694,502,698,884,917,114
2007,30934,2314,4135,30583,5071,7913,14675,1474,644,1006,11476,688,1105,10837,2750,4501,5570,2264,856,1547,695,518,691,914,953,118
2008,32339,2238,4357,30228,5051,8667,15010,1540,673,1044,11142,693,1204,10540,2876,4092,5639,2292,950,1580,668,527,650,913,917,149
2009,34379,2537,4285,31322,5038,8652,15215,1669,710,1103,11259,854,1394,10461,3007,4612,5701,2527,989,1663,717,574,763,924,927,122
2010,34427,2819,4265,32342,5071,9189,14805,2244,779,1212,10981,941,1450,10356,3023,5049,5085,2245,1058,1637,693,628,730,924,869,127
2011,37875,2968,4371,32458,5453,8862,14624,2339,832,1330,11755,1016,1474,10567,3122,4772,5201,2219,1169,1796,747,581,782,925,896,106
2012,39892,3359,4498,33670,5847,9457,14892,2406,888,1527,11306,959,1560,10719,3252,4444,5055,2338,1286,1696,749,630,717,925,892,131
2013,41065,3626,4567,32763,6018,9412,14567,2518,967,1569,10927,1085,1614,10218,3364,4502,5003,2296,1320,1801,790,609,760,966,874,126
2014,41314,3894,4664,33013,6415,9333,14300,2689,989,1635,10744,1206,1547,10622,4008,4248,4924,2269,1474,1944,779,639,791,969,824,121
2015,43760,4099,4743,32486,6652,9576,13925,2905,1145,1740,10237,1141,1692,9853,3849,4235,4870,2139,1390,1960,746,715,768,1058,927,138
2016,44738,3827,4502,33030,6444,9304,13777,2348,949,1663,10958,1076,1551,11155,3315,4023,4600,2248,1486,1899,739,689,784,1037,967,141
2017,47878,4334,4561,31889,6291,9225,13907,2925,1094,1850,10589,1193,1638,10642,3444,4465,4099,2305,1518,1820,786,681,766,907,907,158
2018,48158,4484,4821,33102,6709,9637,13861,3105,1467,1948,10533,1329,1689,10240,3427,4299,4051,2177,1526,1993,823,701,798,995,891,137
2019,49764,4729,4882,32253,6779,9761,13565,2970,1096,1999,10201,1380,1643,10404,3522,4346,3961,2183,1440,2028,812,697,800,941,922,149
2020,53714,5030,5262,29676,7372,9318,14027,3366,1138,2250,10343,1297,1711,10257,3775,4246,3948,2307,1624,2005,865,694,986,986,878,184
2021,55560,5107,5253,28512,7645,9288,13869,3275,1125,2250,9494,1299,1825,9304,3566,4336,3801,2353,1460,2054,908,745,1059,908,765,200
2022,52788,5352,4918,27293,7153,9314,13289,3790,1308,2263,8734,1264,1881,8897,3016,4320,3310,2273,1468,2168,807,727,947,859,720,172
2023,50985,5518,4724,27851,7182,9921,12081,3590,1230,2373,8530,1281,1805,9137,2878,4099,3243,2181,1527,1928,798,716,911,884,771,156
