,Documents
1980,
1981,4.0
1982,2.0
1983,2.0
1984,1.0
1985,5.0
1986,1.0
1987,4.0
1988,6.0
1989,3.0
1990,2.0
1991,3.0
1992,10.0
1993,7.0
1994,12.0
1995,8.0
1996,1.0
1997,6.0
1998,6.0
1999,12.0
2000,6.0
2001,9.0
2002,11.0
2003,11.0
2004,7.0
2005,11.0
2006,13.0
2007,5.0
2008,11.0
2009,13.0
2010,17.0
2011,24.0
2012,24.0
2013,14.0
2014,30.0
2015,15.0
2016,43.0
2017,47.0
2018,42.0
2019,60.0
2020,88.0
2021,80.0
2022,83.0
2023,78.0
2024,61.0
