,Documents
1980,89
1981,115
1982,152
1983,171
1984,206
1985,224
1986,294
1987,376
1988,434
1989,536
1990,522
1991,333
1992,201
1993,228
1994,312
1995,398
1996,488
1997,553
1998,630
1999,712
2000,622
2001,667
2002,759
2003,761
2004,742
2005,886
2006,874
2007,1035
2008,1178
2009,1155
2010,1168
2011,1267
2012,1284
2013,1487
2014,1580
2015,1862
2016,1977
2017,2106
2018,2447
2019,2757
2020,3218
2021,3617
2022,3829
2023,4290
2024,5385
