,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
1983,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1984,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1985,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
1987,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
1989,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1990,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1991,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
1992,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1993,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1995,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1996,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
1999,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,
2000,,9.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
2001,,8.0,3.0,,,2.0,,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,
2002,,4.0,3.0,,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,
2003,5.0,4.0,,,2.0,2.0,,1.0,2.0,,,,1.0,,2.0,,,,1.0,,,,,,,
2004,2.0,5.0,,,,1.0,,4.0,2.0,,,1.0,1.0,,,,,,,,,,,,,
2005,3.0,3.0,2.0,,1.0,2.0,,,,2.0,,,1.0,,,,,,,,,,,,,
2006,4.0,3.0,1.0,4.0,5.0,2.0,,,1.0,,,2.0,5.0,,,,,,,,,,,,,
2007,,7.0,1.0,2.0,2.0,1.0,,,3.0,,,,,1.0,,,,,,2.0,,,,,,
2008,6.0,12.0,3.0,,1.0,1.0,1.0,,3.0,1.0,,2.0,2.0,,1.0,,,,,3.0,,,,,,
2009,7.0,7.0,2.0,,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,
2010,2.0,7.0,6.0,1.0,6.0,2.0,,2.0,3.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,2.0,,,,
2011,3.0,11.0,3.0,5.0,8.0,,1.0,,,3.0,,,,,2.0,,,,,,,,,,,1.0
2012,5.0,13.0,4.0,1.0,4.0,1.0,1.0,,6.0,1.0,,,1.0,,2.0,,,,,,,4.0,,,,
2013,4.0,20.0,2.0,3.0,16.0,1.0,3.0,,3.0,,,3.0,13.0,,2.0,,,1.0,,,,2.0,,,,
2014,3.0,28.0,11.0,3.0,5.0,1.0,2.0,1.0,5.0,1.0,,2.0,1.0,,4.0,,,1.0,,2.0,,,,,,
2015,5.0,13.0,8.0,5.0,11.0,3.0,1.0,,2.0,3.0,,6.0,2.0,1.0,3.0,,,2.0,,1.0,3.0,3.0,,,,
2016,2.0,33.0,4.0,9.0,13.0,1.0,2.0,,5.0,3.0,,4.0,5.0,,3.0,,1.0,1.0,,2.0,,2.0,,,,
2017,8.0,22.0,5.0,3.0,11.0,3.0,1.0,1.0,5.0,3.0,,6.0,4.0,1.0,5.0,,,1.0,,1.0,,1.0,,,,
2018,9.0,20.0,5.0,5.0,17.0,4.0,2.0,,1.0,2.0,,2.0,2.0,3.0,2.0,1.0,,,1.0,2.0,,2.0,,,1.0,
2019,12.0,12.0,6.0,7.0,14.0,2.0,4.0,2.0,2.0,2.0,2.0,6.0,3.0,1.0,4.0,,,,2.0,2.0,,,,,,
2020,16.0,24.0,13.0,5.0,15.0,6.0,1.0,3.0,9.0,2.0,,2.0,3.0,,3.0,,,1.0,,3.0,1.0,1.0,,,,
2021,13.0,26.0,12.0,6.0,20.0,5.0,1.0,2.0,3.0,5.0,,2.0,3.0,,2.0,,,3.0,,2.0,,2.0,,,,
2022,22.0,41.0,12.0,5.0,23.0,6.0,4.0,2.0,4.0,7.0,2.0,7.0,8.0,1.0,3.0,,,,1.0,3.0,,1.0,,,,
2023,15.0,23.0,11.0,8.0,32.0,3.0,1.0,1.0,3.0,11.0,1.0,4.0,,1.0,2.0,1.0,,1.0,1.0,4.0,,3.0,,,,
2024,21.0,23.0,6.0,2.0,21.0,8.0,1.0,4.0,4.0,4.0,,3.0,2.0,1.0,4.0,,,3.0,1.0,3.0,,2.0,,,,
