,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,24,4,7,2,3,2.0,7,3.0,1.0,,1.0,2.0,1.0,4,3.0,1.0,3.0,3.0,,3,1.0,,1.0,,,1.0
1981,26,18,9,6,6,2.0,5,5.0,5.0,2.0,2.0,,,7,2.0,3.0,4.0,1.0,,3,1.0,,,,,
1982,27,4,5,2,1,1.0,8,5.0,1.0,2.0,1.0,1.0,,8,1.0,6.0,7.0,1.0,,5,2.0,1.0,,1.0,,
1983,26,6,11,3,4,1.0,6,5.0,,5.0,1.0,,,4,2.0,2.0,5.0,1.0,,6,1.0,2.0,,,,
1984,29,7,4,4,7,,14,3.0,2.0,1.0,1.0,1.0,1.0,4,,3.0,7.0,,,3,,1.0,,,,
1985,41,12,13,6,2,3.0,8,2.0,2.0,2.0,,2.0,,18,1.0,3.0,5.0,,1.0,2,1.0,,,2.0,,
1986,57,11,7,5,2,1.0,5,2.0,1.0,1.0,3.0,,1.0,13,,1.0,4.0,2.0,,3,2.0,,,1.0,,
1987,52,4,5,5,3,,6,,,3.0,2.0,,1.0,4,3.0,1.0,5.0,1.0,,2,,,,1.0,,
1988,49,3,3,11,4,,8,,,3.0,1.0,,,3,2.0,3.0,1.0,1.0,1.0,4,3.0,,1.0,,,
1989,33,9,4,14,2,,8,1.0,4.0,3.0,,,1.0,6,2.0,4.0,3.0,,,6,,,1.0,,,
1990,37,4,1,4,1,6.0,9,1.0,2.0,2.0,3.0,1.0,,3,,1.0,3.0,1.0,,2,,,1.0,,,1.0
1991,47,5,8,9,2,1.0,5,2.0,1.0,2.0,1.0,,1.0,6,2.0,1.0,,,,5,1.0,1.0,2.0,,1.0,
1992,71,10,4,13,4,4.0,6,1.0,3.0,7.0,,1.0,2.0,6,2.0,1.0,4.0,1.0,1.0,2,2.0,1.0,2.0,,,
1993,90,10,10,12,4,1.0,7,,1.0,4.0,,1.0,1.0,6,1.0,1.0,2.0,2.0,2.0,2,6.0,1.0,2.0,,1.0,1.0
1994,82,14,3,17,2,6.0,9,2.0,2.0,3.0,1.0,3.0,1.0,8,2.0,,2.0,,1.0,3,1.0,1.0,4.0,1.0,,1.0
1995,86,11,10,18,1,5.0,5,3.0,7.0,5.0,3.0,,4.0,6,3.0,5.0,1.0,,,9,3.0,,2.0,1.0,,
1996,92,13,11,23,3,8.0,10,2.0,5.0,2.0,2.0,6.0,1.0,6,7.0,4.0,3.0,6.0,,6,2.0,3.0,,,,3.0
1997,97,18,13,28,7,10.0,25,4.0,8.0,7.0,4.0,5.0,4.0,4,6.0,7.0,5.0,10.0,1.0,9,6.0,4.0,5.0,,1.0,2.0
1998,133,18,13,32,1,8.0,28,5.0,7.0,5.0,3.0,6.0,4.0,11,3.0,9.0,3.0,10.0,,5,3.0,3.0,,,,1.0
1999,193,23,12,46,10,11.0,36,9.0,7.0,7.0,5.0,6.0,8.0,17,6.0,9.0,4.0,11.0,1.0,9,4.0,1.0,6.0,1.0,1.0,2.0
2000,174,46,28,42,18,15.0,42,4.0,12.0,9.0,11.0,10.0,11.0,21,5.0,7.0,16.0,7.0,4.0,9,6.0,1.0,5.0,,,1.0
2001,203,37,29,51,26,13.0,33,11.0,11.0,10.0,11.0,6.0,19.0,26,5.0,5.0,6.0,13.0,4.0,16,2.0,1.0,9.0,,,1.0
2002,219,44,23,102,23,51.0,39,6.0,10.0,13.0,19.0,5.0,18.0,26,7.0,13.0,13.0,9.0,1.0,6,1.0,3.0,8.0,1.0,,1.0
2003,283,47,26,75,42,29.0,39,13.0,16.0,14.0,10.0,11.0,20.0,16,7.0,8.0,5.0,11.0,2.0,11,3.0,4.0,8.0,1.0,3.0,5.0
2004,300,59,39,103,27,69.0,57,15.0,15.0,18.0,23.0,20.0,27.0,29,9.0,10.0,17.0,21.0,,8,3.0,5.0,5.0,3.0,2.0,1.0
2005,351,83,35,112,39,89.0,60,14.0,23.0,17.0,16.0,23.0,36.0,24,15.0,10.0,16.0,9.0,4.0,14,4.0,3.0,4.0,1.0,3.0,2.0
2006,436,92,47,162,32,142.0,65,27.0,18.0,23.0,9.0,32.0,34.0,30,14.0,11.0,21.0,11.0,3.0,10,6.0,3.0,10.0,3.0,,
2007,424,83,43,147,37,97.0,73,20.0,23.0,25.0,22.0,39.0,28.0,34,11.0,9.0,14.0,17.0,10.0,19,7.0,7.0,5.0,1.0,3.0,4.0
2008,451,100,59,188,38,97.0,82,40.0,19.0,23.0,18.0,48.0,30.0,30,17.0,22.0,17.0,15.0,5.0,13,3.0,5.0,17.0,,6.0,1.0
2009,485,118,51,203,41,118.0,83,30.0,16.0,29.0,20.0,49.0,44.0,36,14.0,18.0,14.0,32.0,7.0,20,11.0,8.0,17.0,4.0,4.0,2.0
2010,491,94,75,231,45,125.0,91,39.0,27.0,30.0,25.0,57.0,44.0,38,13.0,14.0,20.0,20.0,6.0,24,12.0,10.0,16.0,4.0,,4.0
2011,527,161,60,319,56,166.0,100,40.0,14.0,44.0,33.0,85.0,48.0,48,13.0,18.0,23.0,29.0,25.0,30,12.0,13.0,20.0,9.0,6.0,2.0
2012,667,146,53,331,70,170.0,130,63.0,18.0,47.0,29.0,57.0,53.0,50,11.0,23.0,27.0,32.0,27.0,32,9.0,14.0,22.0,3.0,3.0,3.0
2013,784,181,72,330,82,195.0,161,55.0,33.0,64.0,52.0,79.0,58.0,50,23.0,36.0,35.0,31.0,21.0,30,17.0,21.0,24.0,15.0,7.0,2.0
2014,819,223,87,389,93,196.0,167,69.0,42.0,64.0,63.0,90.0,75.0,63,33.0,20.0,41.0,52.0,36.0,40,24.0,30.0,30.0,15.0,5.0,1.0
2015,916,221,90,418,89,218.0,173,71.0,48.0,77.0,61.0,73.0,72.0,71,31.0,47.0,41.0,36.0,24.0,36,18.0,30.0,35.0,15.0,7.0,2.0
2016,1007,226,108,459,143,226.0,185,91.0,49.0,86.0,93.0,105.0,65.0,71,28.0,56.0,45.0,47.0,43.0,36,22.0,34.0,44.0,18.0,13.0,
2017,1202,294,89,496,127,213.0,208,113.0,65.0,93.0,78.0,123.0,80.0,83,24.0,48.0,47.0,58.0,46.0,44,24.0,32.0,59.0,28.0,11.0,4.0
2018,1354,329,121,595,164,274.0,268,104.0,68.0,101.0,95.0,183.0,95.0,62,44.0,61.0,53.0,55.0,31.0,50,39.0,48.0,73.0,17.0,7.0,5.0
2019,1495,366,156,637,194,288.0,299,124.0,80.0,85.0,103.0,167.0,101.0,83,40.0,66.0,57.0,65.0,32.0,48,21.0,67.0,58.0,15.0,13.0,3.0
2020,1970,456,158,730,180,276.0,304,235.0,100.0,135.0,131.0,192.0,154.0,94,49.0,67.0,71.0,70.0,26.0,59,35.0,56.0,99.0,17.0,20.0,6.0
2021,2019,473,159,613,176,278.0,310,252.0,88.0,170.0,101.0,183.0,182.0,70,31.0,55.0,50.0,88.0,37.0,70,28.0,52.0,108.0,18.0,8.0,9.0
2022,1872,438,205,615,226,400.0,249,230.0,78.0,148.0,99.0,186.0,253.0,75,45.0,62.0,49.0,75.0,47.0,90,34.0,56.0,111.0,16.0,17.0,5.0
2023,1988,554,186,1063,301,686.0,316,279.0,95.0,156.0,153.0,286.0,546.0,180,43.0,95.0,72.0,111.0,133.0,264,28.0,125.0,106.0,19.0,17.0,9.0
2024,2154,566,213,1151,295,541.0,313,297.0,68.0,179.0,202.0,293.0,536.0,234,46.0,98.0,72.0,97.0,128.0,312,25.0,118.0,75.0,23.0,23.0,11.0
