,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
1983,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
1984,,1.0,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,
1985,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,
1986,,3.0,,2.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,
1987,,1.0,,,,,,,1.0,,,,,3.0,1.0,,,,,,,,,,,
1988,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
1989,,1.0,1.0,3.0,,,1.0,,,,,,,,,,,,,3.0,,,,,,
1990,,1.0,,4.0,,,,,3.0,1.0,,,,,1.0,,,,,1.0,,,,,,
1991,1.0,,1.0,,2.0,,,,,2.0,,,,,,,,,,,,,,,,
1992,3.0,3.0,,2.0,,1.0,1.0,1.0,,,,,,1.0,,1.0,2.0,,,,,,,,,
1993,,3.0,1.0,2.0,,,,,1.0,,,,,2.0,2.0,,1.0,,,1.0,,,,,,
1994,,2.0,2.0,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,
1995,,,,5.0,1.0,,,,,1.0,,,,,,,3.0,,,2.0,,,,,1.0,
1996,1.0,3.0,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,
1997,,6.0,,,,,,,2.0,,,,,1.0,1.0,,,,,,,,,1.0,,
1998,12.0,2.0,1.0,1.0,1.0,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,
1999,,4.0,,3.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,
2000,,7.0,,1.0,2.0,1.0,1.0,,4.0,,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,,
2001,3.0,3.0,1.0,,3.0,1.0,1.0,,2.0,,,,1.0,,,,,,,3.0,,,,,,1.0
2002,3.0,4.0,2.0,2.0,1.0,,1.0,,,1.0,6.0,,,,,,,,,1.0,,,,,,
2003,2.0,3.0,2.0,1.0,3.0,,,1.0,2.0,,,,2.0,2.0,,,,,,1.0,1.0,,,,,
2004,1.0,7.0,1.0,,,,,,3.0,1.0,,1.0,,,,,,,,5.0,,,,,,
2005,1.0,,1.0,1.0,1.0,,,,3.0,,1.0,,1.0,,,,1.0,,,4.0,1.0,,,,,
2006,3.0,3.0,1.0,,6.0,1.0,,1.0,8.0,1.0,,,1.0,,1.0,,,,,1.0,,1.0,,,,
2007,2.0,8.0,1.0,2.0,1.0,1.0,,,5.0,,,,,2.0,1.0,,,,,,,,,,,
2008,,,,2.0,,,1.0,,2.0,,,,,1.0,2.0,,1.0,,,1.0,,,,,,
2009,1.0,1.0,,1.0,2.0,,,,5.0,2.0,,,,1.0,2.0,,,,,2.0,,,,,,
2010,3.0,4.0,2.0,,1.0,,,,7.0,,,,,,3.0,,,,1.0,6.0,,,,,,
2011,,3.0,1.0,,1.0,1.0,,1.0,6.0,1.0,,1.0,2.0,,4.0,,,,,18.0,,,,,,
2012,,7.0,,1.0,1.0,1.0,,,7.0,1.0,,1.0,1.0,,1.0,,1.0,,,14.0,,,,,,
2013,2.0,6.0,,2.0,1.0,1.0,,,2.0,1.0,,1.0,1.0,,3.0,,,,,4.0,,,,,,
2014,5.0,4.0,3.0,2.0,,2.0,1.0,,6.0,1.0,,,1.0,,2.0,,,,,11.0,,,,,,
2015,4.0,9.0,2.0,5.0,,2.0,,1.0,13.0,1.0,,,1.0,1.0,5.0,1.0,,,,10.0,,1.0,,,,
2016,6.0,24.0,2.0,3.0,,1.0,,,10.0,2.0,2.0,,3.0,,3.0,,,,,4.0,,,,,,
2017,2.0,33.0,7.0,7.0,4.0,6.0,2.0,2.0,36.0,3.0,3.0,2.0,6.0,1.0,5.0,,,,1.0,1.0,,,,,,
2018,6.0,52.0,9.0,4.0,2.0,1.0,1.0,3.0,31.0,2.0,,,9.0,1.0,1.0,1.0,,,1.0,3.0,,1.0,,,,
2019,9.0,58.0,1.0,13.0,2.0,10.0,1.0,2.0,49.0,4.0,,4.0,5.0,1.0,3.0,1.0,,,,1.0,,,,,,
2020,6.0,60.0,5.0,9.0,2.0,1.0,,,29.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,,,1.0,3.0,,,,,,
2021,16.0,79.0,8.0,9.0,3.0,7.0,1.0,2.0,27.0,2.0,1.0,2.0,6.0,3.0,10.0,,,,2.0,2.0,,2.0,,,,
2022,6.0,115.0,14.0,17.0,4.0,4.0,,2.0,29.0,1.0,3.0,1.0,6.0,2.0,10.0,,1.0,,7.0,,,,,,,
2023,10.0,263.0,21.0,27.0,9.0,9.0,2.0,1.0,36.0,1.0,1.0,4.0,5.0,3.0,10.0,1.0,1.0,,7.0,2.0,,,1.0,,,
2024,6.0,87.0,14.0,14.0,6.0,7.0,3.0,5.0,18.0,4.0,,3.0,2.0,3.0,9.0,1.0,3.0,1.0,6.0,4.0,,,,,,
