,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,23,4.0,7,5,2.0,,6,3.0,,3,2.0,,,1.0,,,2.0,2,,,2.0,,9,2.0,,5.0
1981,14,,10,2,3.0,,6,,3.0,8,,,,1.0,,1.0,,4,,,2.0,,5,,,
1982,17,4.0,7,2,5.0,1.0,11,1.0,,1,1.0,,1.0,1.0,,,2.0,1,,,1.0,,8,1.0,,
1983,18,2.0,6,4,3.0,,5,,2.0,8,,,,1.0,1.0,,,3,,,2.0,,11,1.0,,
1984,19,7.0,4,3,3.0,,5,1.0,1.0,6,2.0,1.0,2.0,,1.0,,,6,,,2.0,,7,,,4.0
1985,19,6.0,12,6,1.0,,7,1.0,,6,5.0,6.0,1.0,,,1.0,4.0,1,,,,,12,,1.0,1.0
1986,17,,7,2,,,6,,2.0,5,1.0,1.0,2.0,,,,,5,,,2.0,1.0,8,,,2.0
1987,35,5.0,7,9,1.0,2.0,13,4.0,2.0,9,2.0,,1.0,,,2.0,,10,,,2.0,,15,,1.0,
1988,26,8.0,6,13,1.0,2.0,18,1.0,1.0,10,,2.0,1.0,1.0,,2.0,1.0,4,,,1.0,2.0,29,,,2.0
1989,38,3.0,7,10,2.0,1.0,10,2.0,3.0,12,,,1.0,,1.0,,1.0,2,,3.0,4.0,1.0,31,1.0,,
1990,58,2.0,12,17,1.0,,18,1.0,2.0,17,4.0,1.0,4.0,5.0,2.0,2.0,3.0,6,,,5.0,1.0,39,,,4.0
1991,70,3.0,15,11,10.0,2.0,19,1.0,6.0,22,1.0,2.0,1.0,1.0,,,,5,,,2.0,,54,1.0,1.0,3.0
1992,77,1.0,3,17,3.0,5.0,16,,3.0,22,5.0,4.0,2.0,1.0,2.0,,1.0,7,,,5.0,2.0,49,2.0,,1.0
1993,60,7.0,5,11,6.0,1.0,15,2.0,,16,1.0,,,4.0,2.0,2.0,4.0,5,,,5.0,,57,2.0,,
1994,59,8.0,1,15,2.0,5.0,20,2.0,4.0,24,4.0,,2.0,8.0,2.0,3.0,4.0,5,,1.0,5.0,2.0,59,1.0,1.0,1.0
1995,74,4.0,2,13,7.0,1.0,21,3.0,1.0,9,3.0,3.0,1.0,7.0,,2.0,7.0,5,,,1.0,1.0,59,,,
1996,62,10.0,5,16,3.0,1.0,13,2.0,3.0,19,5.0,2.0,3.0,2.0,,1.0,3.0,1,1.0,,3.0,1.0,44,,1.0,1.0
1997,66,3.0,3,23,2.0,6.0,13,2.0,2.0,26,4.0,,2.0,2.0,2.0,5.0,5.0,3,,2.0,4.0,,63,1.0,3.0,
1998,76,2.0,1,19,5.0,,18,5.0,4.0,15,2.0,1.0,,1.0,2.0,2.0,3.0,7,,3.0,,1.0,52,1.0,,1.0
1999,69,7.0,6,31,7.0,7.0,19,2.0,4.0,28,1.0,2.0,1.0,3.0,3.0,7.0,3.0,3,,3.0,,,50,,1.0,
