,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,1952,913,773,921,410,202,811,233,218,127,239,78,187,480,427,264,302,200,40,231,69,71,44,49,55,88
1981,2139,901,806,891,496,226,886,272,220,152,266,83,195,528,431,314,322,211,61,234,78,64,40,48,50,101
1982,2153,917,838,898,470,237,868,301,236,161,229,85,224,580,438,312,316,215,46,235,84,72,36,44,44,108
1983,2282,1044,920,915,598,235,979,314,249,213,262,114,232,575,466,303,338,214,51,237,84,65,41,60,40,99
1984,2644,1108,917,1002,591,284,961,301,254,286,242,110,238,594,536,340,358,218,54,213,112,75,50,59,47,100
1985,2619,1071,925,1048,611,274,1022,325,267,255,298,113,262,606,514,328,365,249,43,251,116,92,42,56,66,106
1986,2720,1099,982,1042,683,275,1010,366,332,257,290,129,247,610,607,353,338,263,53,276,102,68,60,59,55,87
1987,3240,1151,972,1165,676,309,1151,393,310,248,343,117,247,685,575,441,490,317,42,269,98,74,65,77,53,95
1988,3519,1259,1054,1200,761,307,1326,424,360,293,333,168,307,743,682,495,454,329,33,291,91,95,56,84,71,112
1989,3769,1302,978,1115,739,365,1421,463,323,288,340,156,268,759,634,519,434,365,40,264,119,101,82,83,69,109
1990,4236,1384,1118,1307,864,422,1403,541,331,399,337,176,327,722,667,546,478,381,42,280,137,103,82,62,78,115
1991,4470,1559,1034,1448,886,440,1455,563,374,460,458,195,364,864,665,537,470,349,43,278,147,106,92,80,72,96
1992,4857,1528,1186,1557,895,541,1657,595,379,462,446,235,372,793,750,542,526,433,47,324,145,124,84,83,68,103
1993,5114,1781,1210,1846,1000,602,1732,678,438,535,467,317,376,1058,732,595,510,490,46,338,143,145,81,85,53,128
1994,5443,2043,1234,1936,1040,739,1778,752,519,602,549,376,477,1114,771,596,492,469,51,357,164,162,113,85,62,118
1995,5704,2087,1273,2165,1143,800,1860,787,555,706,601,441,533,1201,833,699,546,492,39,408,163,179,69,82,75,130
1996,6006,2371,1344,2471,1338,1038,2051,869,589,699,677,453,589,1350,840,729,689,540,59,491,164,175,103,91,96,146
1997,6605,2572,1427,2400,1436,1023,2221,920,596,837,680,514,600,1439,915,785,730,663,54,539,187,211,102,113,88,115
1998,7062,2798,1457,2611,1561,1035,2306,1031,666,795,710,580,696,1583,1077,848,728,633,61,507,207,234,99,112,99,113
1999,7468,2934,1507,2769,1668,1160,2358,1005,704,853,804,714,703,1563,1015,989,625,650,50,496,238,252,77,87,87,124
2000,8066,2941,1610,2895,1925,1252,2576,1228,690,933,771,804,862,1528,1158,952,712,697,43,506,203,281,130,113,101,88
2001,8340,3182,1679,2948,1993,1341,2563,1197,647,1024,802,942,862,1636,1288,930,806,657,72,451,174,311,107,112,77,109
2002,8808,3403,1826,6027,2375,4940,2668,1332,706,1145,1036,1179,984,2057,1224,1071,786,630,114,566,217,440,131,110,85,100
2003,9503,3958,1941,4686,2410,3056,3042,1430,799,1183,1054,1294,1148,1845,1434,1070,822,743,105,570,216,474,129,156,100,104
2004,10718,4120,1984,4787,2614,2831,3123,1598,874,1298,1093,1274,1252,2124,1521,1124,849,775,116,521,232,489,144,153,117,122
2005,11220,4654,2340,5392,3009,3749,3401,1711,969,1431,1271,1469,1320,2223,1440,1267,865,820,117,621,244,517,145,143,118,121
2006,12546,5442,2513,6368,3384,3909,3621,2019,1174,1658,1618,1740,1474,2430,1925,1359,882,868,150,646,298,603,177,187,127,137
2007,13277,5952,2550,6205,3535,3809,3832,2174,1279,1803,1650,1914,1639,2311,1892,1426,829,910,167,678,357,671,243,167,148,124
2008,15068,6631,2706,6540,3843,3876,4303,2349,1414,1934,1805,2145,1828,2400,1792,1634,885,1012,215,687,354,688,162,202,177,162
2009,16655,7476,2882,7145,4307,3738,4499,2550,1632,2112,1971,2190,1975,2614,1971,1639,886,1115,225,650,376,717,231,210,214,218
2010,17865,7935,2953,7734,4732,4177,4719,2940,1695,2304,2199,2420,2104,2604,2196,2053,973,1102,347,718,449,815,239,215,197,198
2011,19468,8867,3115,8653,5379,4215,5011,3262,1807,2580,2473,2757,2301,3041,2122,1934,1042,1102,400,781,500,878,242,230,209,212
2012,21465,9897,3356,9303,5759,4385,5380,3594,1877,2723,2608,2751,2511,3388,2476,2283,1107,1211,487,828,499,982,287,242,191,204
2013,23656,10750,3653,10570,6668,4718,5951,4083,2239,3096,2857,2841,2604,3264,2687,2554,1078,1334,560,885,574,983,299,255,233,245
2014,24506,11009,3976,11859,6996,4923,6329,4303,2178,3241,3326,2887,2578,3337,2884,2544,1236,1468,705,851,615,991,296,244,259,236
2015,26901,11304,4185,11917,7439,5062,6512,4705,2291,3510,3324,3022,2732,3419,3208,2663,1303,1507,802,900,677,1149,347,257,251,231
2016,27441,11310,4344,12294,7781,4915,6514,4669,2369,3582,3340,2873,2586,3805,2967,2662,1273,1499,770,927,679,1094,353,314,251,233
