,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,1,,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,1,,,1,,,,,,,,,,,,,,,,1,,,,,
1982,2,,,1,,,,,,,,,,,,,,,1,,,,,,,
1983,,,,,,,,1,,,,,,,,,,,,,,,,,,
1984,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,
1985,1,,,,,,,,,,,,,,,,,1,,,,,,,,
1986,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,2,,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1989,2,1,,,1,,,,,1,,,,,,,,,,,,,,,,
1990,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
1991,,,,1,,,,,,1,,,,,,,,,,,,,,,,
1992,3,,3,,,,,,,,,,,,,,,1,,,,,,,,
1993,,1,2,,1,,,,,1,,,,,,,,1,,,,,,,,
1994,,,,,1,,,,,,,,1,,,,,,,,,,,,,
1995,,,,,2,,,,,2,,,,,,,,,,,,,,,,
1996,1,,1,,2,,,,,2,,,,,,,,,,,,,,,,
1997,,1,3,,1,,,,,1,,,,,,,1,1,,,,,,,,
1998,1,,,,2,,,,,,,,,,,,,,,,,,,,,
1999,1,,1,,1,,1,,,1,,,,,,,,1,,,,,,,,
2000,2,3,,,1,,,,,,,,,,,,,,,,,,,,,
2001,2,,,,3,,,,,1,,,,,,,,1,,,,,,,,
2002,2,1,1,,,,,,,1,,,1,,,,,,,,,,,,,
2003,4,1,,,1,,,1,1,,,,,,,,,,,,,,,,,
2004,6,,,,1,1,1,,,,,,1,,1,,,2,,,,,,1,,
2005,4,,3,,1,,,1,,,,,,,,,,,,,,,,,,
2006,5,1,1,,4,,,,,,,,,,,,,,,,,,,,,
2007,4,,2,,2,,1,1,,,,,,,2,,,,,,,,,,,
2008,4,,3,,,,,,,1,,1,,,,,,,,,,1,,,,
2009,5,,1,1,2,,,,,,,,,,,,,,,1,,,,,,
2010,1,2,,,2,,1,,,,1,,1,,2,,,,,1,,,,,,
2011,5,4,,,4,,,2,,,,,,,,,,2,1,1,,,,,,
2012,9,1,1,3,4,,2,1,,,,,,,,,,2,,,1,,,,,
2013,14,,2,2,5,,,1,1,1,,,1,,1,,,2,,,,,,,,
2014,5,4,,6,2,,1,,,2,,,2,,,,,1,2,,,,,,,
2015,15,6,1,7,10,,3,1,1,,2,4,1,,1,,,,,,1,,,,,
2016,32,3,4,1,7,,2,1,,1,,6,,,7,,,4,,,,1,,,,1
2017,29,12,6,,9,2,2,10,1,2,,2,3,,2,,,2,1,,2,1,,,,
2018,23,22,8,2,13,1,3,5,5,4,,1,2,,3,,,2,,1,,,1,,,
2019,20,21,11,5,11,1,4,4,6,1,,2,,,2,,,1,1,1,,,,2,,
2020,35,13,3,3,14,1,2,4,2,2,,3,1,,1,,,,,,,,1,,,
2021,42,22,9,1,10,6,1,5,2,2,,2,3,,3,,1,1,,,2,,,,,
2022,30,13,9,1,15,1,3,7,3,1,,1,,,3,,,,,1,,2,,,,
2023,36,28,18,2,14,1,6,6,3,3,,4,6,,5,1,,1,,1,,,,,,
2024,28,14,13,2,8,3,,5,2,5,,4,2,,1,,,2,,1,1,1,,3,,
