,Documents
1980,496
1981,565
1982,468
1983,488
1984,535
1985,536
1986,496
1987,652
1988,778
1989,1016
1990,1141
1991,1068
1992,982
1993,1038
1994,848
1995,1446
1996,1217
1997,1311
1998,1555
1999,1220
2000,1575
2001,1774
2002,2495
2003,2651
2004,2806
2005,3559
2006,4180
2007,4144
2008,4793
2009,5229
2010,5746
2011,6848
2012,7404
2013,8651
2014,9588
2015,10947
2016,12364
2017,13114
2018,14198
2019,14327
2020,17311
2021,18572
2022,13846
2023,13947
2024,14603
