,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,2,4,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,
1981,2,1,3.0,3.0,1.0,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,
1982,4,4,2.0,1.0,,,,,,,,1.0,,,2.0,,,,,,,,,,,
1983,4,3,6.0,1.0,2.0,,2.0,,,,1.0,1.0,1.0,,,,2.0,1.0,,,,,,,,2.0
1984,3,4,,,,1.0,1.0,,,,,1.0,1.0,,3.0,,1.0,1.0,,,,,,,,
1985,6,5,2.0,1.0,,,2.0,1.0,5.0,,2.0,,,1.0,2.0,2.0,,,,,,,,,,1.0
1986,8,3,5.0,1.0,,,1.0,3.0,1.0,2.0,1.0,2.0,,2.0,,,,4.0,,,1.0,,,,,1.0
1987,9,1,3.0,4.0,2.0,,1.0,1.0,1.0,,,,,,1.0,,1.0,2.0,,,,1.0,,,,
1988,18,4,3.0,2.0,1.0,1.0,3.0,,,3.0,2.0,,1.0,3.0,1.0,2.0,4.0,7.0,,1.0,,,,,,2.0
1989,10,6,1.0,3.0,1.0,,2.0,1.0,3.0,2.0,5.0,,1.0,1.0,,1.0,7.0,2.0,1.0,,,,,1.0,,
1990,20,6,6.0,2.0,2.0,1.0,3.0,,2.0,1.0,,,1.0,2.0,1.0,,1.0,9.0,,1.0,,,,,,
1991,19,9,6.0,,,2.0,2.0,,3.0,,2.0,,,2.0,3.0,1.0,,3.0,,,1.0,,,1.0,,
1992,14,5,2.0,2.0,3.0,,5.0,1.0,2.0,,1.0,,,2.0,3.0,,,4.0,,,,,,,,
1993,15,5,2.0,3.0,,2.0,3.0,1.0,1.0,,1.0,,2.0,,2.0,,,5.0,,,1.0,,,,1.0,
1994,9,5,2.0,2.0,1.0,,3.0,,3.0,2.0,,,,,3.0,,,2.0,,,,,,,,
1995,9,5,3.0,2.0,,1.0,3.0,,3.0,1.0,,,1.0,,2.0,,3.0,1.0,,1.0,1.0,,1.0,,,
1996,14,4,5.0,3.0,3.0,,5.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,,1.0,,
1997,25,8,2.0,,2.0,1.0,,,3.0,1.0,,1.0,2.0,,2.0,,1.0,5.0,,1.0,1.0,,,,,
