,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,1,3.0,4.0,1.0,1.0,,,,,,,,1.0,2.0,1.0,,2.0,,,,,,,,,
1981,2,1.0,6.0,,1.0,,,,1.0,,,,1.0,3.0,,,1.0,,,3.0,,,,,,
1982,3,3.0,4.0,2.0,1.0,,4.0,,1.0,1.0,1.0,2.0,,3.0,1.0,,2.0,,,,,,,,1.0,
1983,5,2.0,3.0,1.0,,1.0,2.0,,1.0,,4.0,3.0,1.0,1.0,,1.0,4.0,,,,,,,,,1.0
1984,2,2.0,4.0,1.0,1.0,1.0,1.0,,2.0,,,1.0,1.0,2.0,3.0,,6.0,,,2.0,,,,1.0,,1.0
1985,4,,4.0,3.0,2.0,2.0,,,1.0,,,5.0,2.0,5.0,1.0,,3.0,,,1.0,,,,,,1.0
1986,3,5.0,4.0,3.0,,,1.0,,5.0,,2.0,2.0,,5.0,,,3.0,,,1.0,,,,,,
1987,1,1.0,3.0,3.0,1.0,,1.0,,1.0,1.0,,2.0,3.0,5.0,3.0,,2.0,1.0,1.0,,,1.0,,,,
1988,2,4.0,3.0,5.0,,1.0,2.0,1.0,2.0,1.0,2.0,3.0,,3.0,1.0,,3.0,,,2.0,,1.0,,,1.0,
1989,4,5.0,,1.0,1.0,2.0,3.0,,1.0,1.0,3.0,1.0,3.0,4.0,2.0,,2.0,,,1.0,,,,,,1.0
1990,8,7.0,5.0,2.0,1.0,5.0,2.0,1.0,2.0,,3.0,3.0,4.0,2.0,,,9.0,2.0,,,1.0,1.0,,1.0,1.0,1.0
1991,12,4.0,9.0,7.0,1.0,2.0,6.0,2.0,1.0,1.0,4.0,5.0,4.0,6.0,1.0,,2.0,1.0,,1.0,,2.0,,1.0,,1.0
1992,10,8.0,9.0,,4.0,2.0,4.0,1.0,4.0,1.0,,4.0,1.0,2.0,2.0,1.0,1.0,,,,2.0,1.0,,,,2.0
1993,10,8.0,2.0,5.0,3.0,2.0,6.0,1.0,5.0,,1.0,3.0,3.0,7.0,4.0,,2.0,2.0,,1.0,,1.0,,,,2.0
1994,11,13.0,8.0,4.0,2.0,1.0,4.0,,3.0,1.0,,2.0,5.0,2.0,4.0,,,,,1.0,,2.0,,,,
1995,13,13.0,13.0,15.0,5.0,2.0,3.0,,1.0,2.0,,2.0,5.0,,3.0,,,,,2.0,,,1.0,,,2.0
1996,16,11.0,8.0,2.0,7.0,7.0,7.0,2.0,9.0,1.0,1.0,5.0,9.0,5.0,8.0,,,1.0,,1.0,,,,,,
1997,19,8.0,7.0,1.0,4.0,2.0,9.0,1.0,5.0,,,3.0,7.0,3.0,10.0,,1.0,1.0,1.0,,,,,,,1.0
1998,18,8.0,7.0,2.0,6.0,1.0,7.0,5.0,10.0,2.0,5.0,6.0,12.0,,4.0,2.0,2.0,2.0,,1.0,1.0,,,1.0,6.0,
1999,19,13.0,11.0,1.0,8.0,3.0,12.0,1.0,10.0,2.0,3.0,5.0,11.0,3.0,12.0,2.0,1.0,3.0,1.0,,2.0,1.0,,,,
2000,37,17.0,11.0,12.0,7.0,5.0,15.0,3.0,11.0,3.0,11.0,6.0,14.0,2.0,4.0,1.0,,1.0,,1.0,2.0,,,2.0,,
2001,30,26.0,10.0,16.0,9.0,5.0,8.0,2.0,12.0,4.0,7.0,11.0,11.0,3.0,7.0,1.0,1.0,1.0,1.0,2.0,,2.0,,1.0,,1.0
2002,35,32.0,11.0,14.0,14.0,9.0,10.0,2.0,11.0,4.0,4.0,7.0,10.0,3.0,9.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,,
2003,35,44.0,13.0,19.0,17.0,10.0,19.0,1.0,14.0,1.0,5.0,9.0,10.0,1.0,17.0,1.0,3.0,2.0,2.0,6.0,,6.0,,3.0,,1.0
